"origin","destination","count","total_arrival_delay_minutes","number_of_delays","delaypercentage"
"ATL","MEM","5484","52359","1156","21"
"ATL","MGM","2182","15062","401","18"
"ATL","MIA","6326","75963","1673","26"
"ATL","MKE","1094","9682","240","21"
"ATL","MLB","2028","17956","419","20"
"ATL","MLU","365","2898","80","21"
"ATL","MOB","2913","37376","769","26"
"ATL","MSP","3433","27581","805","23"
"ATL","MSY","3305","42527","992","30"
"ATL","OKC","1094","9371","240","21"
"ATL","OMA","1094","10646","285","26"
"ATL","ONT","364","5165","147","40"
"ATL","ORD","10204","103244","2324","22"
"ATL","ORF","1937","11690","306","15"
"ATL","PBI","3282","48868","1052","32"
"ATL","PDX","943","13003","335","35"
"ATL","PHL","5615","59771","1382","24"
"ATL","PHX","3490","37661","1055","30"
"ATL","PIT","3893","29400","820","21"
"ATL","PNS","2764","34656","754","27"
"ATL","PVD","1458","9625","263","18"
"ATL","RDU","3642","36540","836","22"
"ATL","RIC","2398","18509","454","18"
"ATL","ROC","944","14971","332","35"
"ATL","RSW","2919","35733","764","26"
"ATL","SAN","1092","15441","434","39"
"ATL","SAT","1822","21991","515","28"
"ATL","SAV","2917","32071","734","25"
"ATL","SDF","2893","36616","797","27"
"ATL","SEA","977","18864","418","42"
"ATL","SFO","2452","32137","773","31"
"ATL","SHV","1093","10409","244","22"
"ATL","SJC","529","5506","175","33"
"ATL","SJU","1798","40120","812","45"
"ATL","SLC","3468","43431","1126","32"
"ATL","SMF","425","1383","92","21"
"ATL","SNA","632","4041","145","22"
"ATL","SRQ","2187","20154","485","22"
"ATL","STL","4969","26066","851","17"
"ATL","STT","583","9619","216","37"
"ATL","SWF","728","7738","175","24"
"ATL","SYR","727","7413","196","26"
"ATL","TLH","2550","25075","527","20"
"ATL","TOL","730","8317","202","27"
"ATL","TPA","3703","66107","1234","33"
"ATL","TUL","1457","15816","363","24"
"ATL","TUS","19","-99","3","15"
"ATL","TYS","3279","23693","613","18"
"AUS","ATL","1458","13952","328","22"
"AUS","BNA","466","1345","55","11"
"AUS","BOS","312","-559","32","10"
"AUS","CVG","363","2614","64","17"
"AUS","DAL","4564","35023","719","15"
"AUS","DEN","1087","4789","119","10"
"AUS","DFW","6821","36303","817","11"
"AUS","ELP","1417","9465","223","15"
"AUS","HOU","3694","22024","504","13"
"AUS","HRL","364","899","24","6"
"AUS","IAH","3756","29599","501","13"
"AUS","LAS","707","2732","96","13"
"AUS","LAX","312","-733","13","4"
"AUS","LBB","730","5414","122","16"
"AUS","MAF","659","3120","78","11"
"AUS","MCO","365","2679","86","23"
"AUS","MEM","1055","6697","147","13"
"AUS","MIA","200","-886","17","8"
"AUS","MSP","326","1243","35","10"
"AUS","ORD","2813","12124","380","13"
"AUS","PHX","2735","13226","351","12"
"AUS","PIT","246","953","28","11"
"AUS","SAT","651","3588","63","9"
"AUS","SFO","209","2703","48","22"
"AUS","SJC","687","-947","89","12"
"AUS","SLC","365","1865","59","16"
"AUS","STL","1309","6130","158","12"
"AVL","CLT","2000","870","156","7"
"AVP","ABE","60","-192","5","8"
"AVP","CVG","60","537","15","25"
"AVP","PHL","365","676","32","8"
"AVP","PIT","1459","2123","138","9"
"AZO","DTW","1143","4434","145","12"
"AZO","LAN","329","1610","87","26"
"AZO","MSP","330","1168","35","10"
"BDL","ATL","1916","10368","415","21"
"BDL","BWI","1031","5692","140","13"
"BDL","CLE","1128","2569","129","11"
"BDL","CLT","1460","9330","282","19"
"BDL","CVG","1459","9960","278","19"
"BDL","DCA","1308","8990","253","19"
"BDL","DEN","362","297","40","11"
"BDL","DFW","1359","-5692","157","11"
"BDL","DTW","1707","10094","286","16"
"BDL","IAD","407","2671","63","15"
"BDL","IAH","328","-608","29","8"
"BDL","MCO","2451","-7407","257","10"
"BDL","MIA","365","334","51","13"
"BDL","MSP","993","3281","208","20"
"BDL","ORD","4227","8808","534","12"
"BDL","PBI","365","285","43","11"
"BDL","PHL","1623","10551","301","18"
"BDL","PIT","1765","6046","248","14"
"BDL","SFO","138","151","24","17"
"BDL","SJU","363","850","59","16"
"BDL","STL","1701","2254","207","12"
"BDL","TPA","364","2154","81","22"
"BET","ANC","951","11563","182","19"
"BFL","DFW","251","789","22","8"
"BGM","PHL","95","1686","28","29"
"BGM","PIT","1076","2551","143","13"
"BGR","PHL","161","2073","39","24"
"BGR","PVD","365","-472","17","4"
"BGR","PWM","730","-1754","25","3"
"BHM","ATL","3278","41596","900","27"
"BHM","BNA","1022","4209","101","9"
"BHM","BTR","364","5600","116","31"
"BHM","BWI","728","7791","183","25"
"BHM","CLT","1728","4074","137","7"
"BHM","CVG","364","3344","72","19"
"BHM","DFW","1093","5617","138","12"
"BHM","HOU","379","465","25","6"
"BHM","IAH","1017","4245","117","11"
"BHM","JAN","1458","13738","277","18"
"BHM","MCO","366","698","28","7"
"BHM","MDW","712","5648","131","18"
"BHM","MEM","1074","5219","108","10"
"BHM","MSY","2494","19376","416","16"
"BHM","ORD","730","5130","110","15"
"BHM","PIT","307","1293","37","12"
"BHM","SDF","728","3743","84","11"
"BHM","STL","365","728","40","10"
"BHM","TPA","715","6748","151","21"
"BIL","BZN","217","2693","44","20"
"BIL","DEN","825","6083","130","15"
"BIL","FCA","242","-394","33","13"
"BIL","MSP","1090","2951","161","14"
"BIL","SLC","1093","7922","160","14"
"BIS","MSP","1429","9050","179","12"
"BNA","ATL","3276","33898","779","23"
"BNA","AUS","478","1708","76","15"
"BNA","BHM","1029","7103","153","14"
"BNA","BWI","2029","11264","308","15"
"BNA","CLE","1695","8135","215","12"
"BNA","CLT","1815","6887","216","11"
"BNA","CMH","204","330","12","5"
"BNA","CVG","997","6484","138","13"
"BNA","DCA","855","6233","136","15"
"BNA","DEN","729","3470","87","11"
"BNA","DFW","4148","28006","712","17"
"BNA","DTW","3442","25297","595","17"
"BNA","EWR","1016","9197","230","22"
"BNA","HOU","2034","17031","396","19"
"BNA","IAH","1046","10014","195","18"
"BNA","JAX","1048","4898","162","15"
"BNA","LAS","635","-5049","48","7"
"BNA","LAX","895","-5175","152","16"
"BNA","LGA","1002","2938","124","12"
"BNA","MCI","822","3897","117","14"
"BNA","MCO","2299","5334","269","11"
"BNA","MDW","3140","20091","447","14"
"BNA","MEM","1052","10830","217","20"
"BNA","MIA","370","2931","54","14"
"BNA","MSP","1093","1651","151","13"
"BNA","MSY","713","4362","99","13"
"BNA","OAK","270","-3952","14","5"
"BNA","ORD","2928","21732","406","13"
"BNA","PHL","919","6710","177","19"
"BNA","PHX","728","1309","105","14"
"BNA","PIT","1427","4645","159","11"
"BNA","PVD","478","4103","93","19"
"BNA","SAT","365","5436","105","28"
"BNA","SDF","729","4890","106","14"
"BNA","STL","2013","11605","259","12"
"BNA","TPA","1001","11520","247","24"
"BOI","DEN","1379","4230","119","8"
"BOI","GEG","1059","9068","194","18"
"BOI","LAS","729","5277","112","15"
"BOI","MSP","729","6966","127","17"
"BOI","ORD","458","215","51","11"
"BOI","PDX","1073","4180","114","10"
"BOI","RNO","1061","2219","81","7"
"BOI","SEA","1070","7389","201","18"
"BOI","SFO","1457","10433","304","20"
"BOI","SLC","2907","15010","324","11"
"BOS","ATL","3140","49702","1153","36"
"BOS","AUS","312","-928","52","16"
"BOS","BDL","1","38","1","100"
"BOS","BUF","980","5271","137","13"
"BOS","BWI","2573","17005","415","16"
"BOS","CLE","1864","15979","327","17"
"BOS","CLT","3214","18266","590","18"
"BOS","CMH","1733","10266","263","15"
"BOS","CVG","2186","24595","556","25"
"BOS","DCA","5432","35417","947","17"
"BOS","DEN","2111","8825","386","18"
"BOS","DFW","5146","-4048","896","17"
"BOS","DTW","3283","20680","602","18"
"BOS","EWR","7108","70347","1322","18"
"BOS","FLL","472","4246","115","24"
"BOS","IAD","3423","32885","661","19"
"BOS","IAH","1898","8581","342","18"
"BOS","IND","350","3698","83","23"
"BOS","JFK","1550","11690","304","19"
"BOS","LAS","729","10246","213","29"
"BOS","LAX","2776","1185","476","17"
"BOS","LGA","6308","7968","477","7"
"BOS","MCO","4649","14148","817","17"
"BOS","MEM","726","5757","158","21"
"BOS","MIA","1732","9164","334","19"
"BOS","MSP","1995","12030","435","21"
"BOS","ORD","11218","69578","1951","17"
"BOS","ORF","307","6815","104","33"
"BOS","PBI","730","9576","208","28"
"BOS","PHL","5866","39526","1068","18"
"BOS","PHX","542","9882","193","35"
"BOS","PIT","3123","21752","621","19"
"BOS","RIC","308","3750","80","25"
"BOS","ROC","663","7772","154","23"
"BOS","RSW","883","9329","222","25"
"BOS","SEA","448","4078","138","30"
"BOS","SFO","2182","6923","443","20"
"BOS","SJC","666","-2043","97","14"
"BOS","SJU","887","2954","145","16"
"BOS","SLC","730","9164","223","30"
"BOS","SRQ","84","1674","38","45"
"BOS","STL","2160","17764","445","20"
"BOS","TPA","1779","19139","482","27"
"BRO","IAH","472","1534","33","6"
"BRW","ANC","191","1515","32","16"
"BRW","FAI","731","5953","108","14"
"BTR","ATL","1093","15286","335","30"
"BTR","BHM","364","-96","16","4"
"BTR","DFW","1095","8819","176","16"
"BTR","JAN","365","1704","29","7"
"BTR","MEM","1022","6253","112","10"
"BTR","MOB","730","7757","128","17"
"BTV","MHT","6","30","1","16"
"BTV","ORD","873","8269","158","18"
"BTV","PHL","1151","6198","165","14"
"BTV","PIT","915","-2448","83","9"
"BUF","ATL","1095","15045","355","32"
"BUF","BOS","1003","7632","191","19"
"BUF","BWI","165","171","14","8"
"BUF","CLT","1065","6213","173","16"
"BUF","CVG","1092","5907","150","13"
"BUF","DCA","1041","7263","188","18"
"BUF","DTW","1701","9493","239","14"
"BUF","EWR","1577","18395","332","21"
"BUF","LGA","1984","16153","354","17"
"BUF","MCO","52","149","7","13"
"BUF","MSP","198","1640","30","15"
"BUF","ORD","3534","22617","549","15"
"BUF","PHL","1658","13847","329","19"
"BUF","PIT","1459","8278","236","16"
"BUF","ROC","364","2082","47","12"
"BUF","TPA","21","73","5","23"
"BUR","DEN","1006","378","49","4"
"BUR","DFW","712","1157","65","9"
"BUR","LAS","4548","19936","502","11"
"BUR","OAK","5514","14556","563","10"
"BUR","PDX","1038","6296","176","16"
"BUR","PHX","3980","12559","367","9"
"BUR","SEA","770","7167","159","20"
"BUR","SFO","4873","40494","966","19"
"BUR","SJC","2918","11820","320","10"
"BUR","SMF","3756","13791","387","10"
"BWI","ATL","3772","38199","1006","26"
"BWI","BDL","1010","3269","98","9"
"BWI","BHM","725","5194","129","17"
"BWI","BNA","2028","3506","143","7"
"BWI","BOS","2560","15919","381","14"
"BWI","BUF","164","185","15","9"
"BWI","CLE","4332","22617","566","13"
"BWI","CLT","2881","15701","455","15"
"BWI","CMH","1026","7732","156","15"
"BWI","CVG","1460","10996","249","17"
"BWI","DEN","1446","3683","193","13"
"BWI","DFW","2131","16","306","14"
"BWI","DTW","2113","14104","343","16"
"BWI","EWR","400","5029","110","27"
"BWI","FLL","1445","4519","223","15"
"BWI","IAH","1994","5359","286","14"
"BWI","IND","618","5173","126","20"
"BWI","JAN","289","572","31","10"
"BWI","JAX","1394","7344","211","15"
"BWI","LAS","497","4406","123","24"
"BWI","LAX","939","20","157","16"
"BWI","LGA","1399","6041","198","14"
"BWI","MCI","513","-142","62","12"
"BWI","MCO","2895","5486","355","12"
"BWI","MDW","2819","10031","295","10"
"BWI","MIA","1095","2051","157","14"
"BWI","MSP","1163","6281","199","17"
"BWI","MSY","364","912","58","15"
"BWI","ORD","2963","24354","512","17"
"BWI","ORF","331","1535","46","13"
"BWI","PBI","365","1839","65","17"
"BWI","PHL","565","4286","121","21"
"BWI","PHX","96","998","17","17"
"BWI","PIT","2796","16978","411","14"
"BWI","PVD","4434","22181","576","12"
"BWI","RDU","639","5163","113","17"
"BWI","RIC","332","2662","60","18"
"BWI","ROC","141","1062","21","14"
"BWI","SDF","1564","9036","220","14"
"BWI","SFO","871","2180","151","17"
"BWI","SJU","629","596","73","11"
"BWI","STL","3231","22289","605","18"
"BWI","TPA","2173","9584","360","16"
"BZN","BIL","217","534","14","6"
"BZN","MSP","791","5864","166","20"
"BZN","SLC","1095","12823","243","22"
"CAE","ATL","3273","47015","1101","33"
"CAE","CHS","167","-64","12","7"
"CAE","CLT","2037","6481","199","9"
"CAE","EWR","562","7246","134","23"
"CAK","MCO","52","-36","6","11"
"CAK","PIT","1015","1402","62","6"
"CDV","ANC","362","5243","90","24"
"CDV","YAK","362","4522","87","24"
"CHA","CLT","1359","2955","106","7"
"CHS","ATL","3570","45000","977","27"
"CHS","CAE","372","3515","78","20"
"CHS","CLT","2541","6501","250","9"
"CHS","DCA","337","211","20","5"
"CHS","EWR","358","1498","51","14"
"CHS","LGA","246","974","47","19"
"CID","DEN","724","4821","100","13"
"CID","MSP","843","5560","116","13"
"CID","ORD","1733","10876","239","13"
"CID","STL","2453","6798","248","10"
"CLE","ATL","3654","34514","944","25"
"CLE","BDL","1128","1166","94","8"
"CLE","BNA","1692","6531","178","10"
"CLE","BOS","1863","12050","330","17"
"CLE","BWI","4330","27319","665","15"
"CLE","CLT","1619","11110","304","18"
"CLE","CVG","1455","12968","300","20"
"CLE","DCA","1658","8078","239","14"
"CLE","DEN","1522","7169","225","14"
"CLE","DFW","2191","7716","387","17"
"CLE","DTW","2555","20496","491","19"
"CLE","EWR","3127","28750","690","22"
"CLE","FLL","632","2478","91","14"
"CLE","GSO","6","27","2","33"
"CLE","IAH","2896","22935","602","20"
"CLE","IND","922","5021","124","13"
"CLE","JFK","553","5376","113","20"
"CLE","LAS","1253","4804","233","18"
"CLE","LAX","1296","1147","235","18"
"CLE","LGA","2023","8849","280","13"
"CLE","MCI","1002","7057","172","17"
"CLE","MCO","1104","6867","202","18"
"CLE","MDW","5060","30410","664","13"
"CLE","MEM","567","474","56","9"
"CLE","MIA","574","190","73","12"
"CLE","MKE","109","1193","26","23"
"CLE","MSP","1736","11167","327","18"
"CLE","MSY","365","784","49","13"
"CLE","ORD","3385","29237","600","17"
"CLE","PBI","147","952","25","17"
"CLE","PHL","3011","15310","475","15"
"CLE","PHX","1004","5347","194","19"
"CLE","PIT","1774","5605","197","11"
"CLE","PVD","672","3915","99","14"
"CLE","RSW","500","2281","75","15"
"CLE","SAN","357","563","68","19"
"CLE","SEA","126","446","20","15"
"CLE","SFO","930","696","176","18"
"CLE","SRQ","13","153","3","23"
"CLE","STL","3820","30103","715","18"
"CLE","TPA","984","6185","159","16"
"CLT","ABE","490","2477","82","16"
"CLT","ALB","530","3145","87","16"
"CLT","ATL","5223","65030","1589","30"
"CLT","AVL","2000","12087","282","14"
"CLT","BDL","1095","4548","144","13"
"CLT","BHM","1728","5950","199","11"
"CLT","BNA","1816","8572","240","13"
"CLT","BOS","3319","21293","563","16"
"CLT","BUF","1064","6070","169","15"
"CLT","BWI","3331","19536","509","15"
"CLT","CAE","2037","13651","323","15"
"CLT","CHA","1359","4252","151","11"
"CLT","CHS","2567","18299","463","18"
"CLT","CLE","1643","10556","306","18"
"CLT","CMH","1458","8449","199","13"
"CLT","DAB","737","8368","174","23"
"CLT","DAY","1012","8144","168","16"
"CLT","DCA","3005","24177","630","20"
"CLT","DEN","729","4779","160","21"
"CLT","DFW","3905","14645","643","16"
"CLT","DTW","3147","16619","521","16"
"CLT","EWR","3691","27811","759","20"
"CLT","FAY","1829","9085","243","13"
"CLT","FLL","1824","18052","467","25"
"CLT","GSO","2348","10952","289","12"
"CLT","GSP","2120","9362","265","12"
"CLT","HSV","1340","8729","205","15"
"CLT","IAD","1811","10696","233","12"
"CLT","IAH","1259","11066","312","24"
"CLT","ILM","2149","14018","348","16"
"CLT","IND","1905","16478","384","20"
"CLT","ISP","491","2236","81","16"
"CLT","JAX","2163","21978","472","21"
"CLT","LAS","365","4059","109","29"
"CLT","LAX","1403","6759","340","24"
"CLT","LGA","3772","26762","767","20"
"CLT","MCI","1459","7455","242","16"
"CLT","MCO","2825","28380","706","24"
"CLT","MDT","855","7193","165","19"
"CLT","MEM","1524","9231","248","16"
"CLT","MIA","1928","19928","527","27"
"CLT","MKE","730","6442","153","20"
"CLT","MLB","737","9198","215","29"
"CLT","MSP","1819","5845","327","17"
"CLT","MSY","1460","9604","300","20"
"CLT","MYR","2209","16631","409","18"
"CLT","ORD","3261","26033","615","18"
"CLT","ORF","2109","12371","305","14"
"CLT","PBI","1644","18781","453","27"
"CLT","PHL","3855","33499","834","21"
"CLT","PHX","365","2756","107","29"
"CLT","PIT","3984","26482","687","17"
"CLT","PNS","1403","11207","279","19"
"CLT","PVD","730","717","63","8"
"CLT","RDU","3184","15242","411","12"
"CLT","RIC","2143","13469","344","16"
"CLT","ROA","1683","6349","162","9"
"CLT","ROC","730","4265","113","15"
"CLT","RSW","1584","18700","466","29"
"CLT","SAN","365","2055","98","26"
"CLT","SAT","246","2568","70","28"
"CLT","SAV","2130","16044","391","18"
"CLT","SDF","1455","10808","236","16"
"CLT","SEA","441","683","77","17"
"CLT","SFO","1059","3200","194","18"
"CLT","SJU","473","6045","158","33"
"CLT","SRQ","1095","10541","275","25"
"CLT","STL","2451","17424","422","17"
"CLT","SWF","164","2105","49","29"
"CLT","SYR","530","3413","103","19"
"CLT","TPA","2022","20110","474","23"
"CLT","TRI","1722","4468","159","9"
"CLT","TYS","1679","5490","176","10"
"CMH","ATL","2189","15984","452","20"
"CMH","BNA","204","-733","14","6"
"CMH","BOS","1738","20265","397","22"
"CMH","BWI","1026","8497","193","18"
"CMH","CLT","1511","3077","153","10"
"CMH","CVG","1824","21394","491","26"
"CMH","DCA","1954","15310","332","16"
"CMH","DEN","726","3635","110","15"
"CMH","DFW","1457","-3037","153","10"
"CMH","DTW","2355","20759","410","17"
"CMH","EWR","2063","30033","543","26"
"CMH","FLL","64","1434","23","35"
"CMH","IAH","1077","5100","169","15"
"CMH","LAS","1393","18568","382","27"
"CMH","LAX","365","5900","135","36"
"CMH","LGA","1975","14191","366","18"
"CMH","MCO","1748","5991","228","13"
"CMH","MDW","3441","29329","566","16"
"CMH","MEM","309","1353","49","15"
"CMH","MIA","67","2005","33","49"
"CMH","MSP","1076","10511","260","24"
"CMH","ORD","2133","9444","244","11"
"CMH","PBI","60","1046","24","40"
"CMH","PHL","2504","18552","430","17"
"CMH","PHX","1825","13654","376","20"
"CMH","PIT","2050","9529","256","12"
"CMH","RSW","171","3555","74","43"
"CMH","STL","3208","25607","534","16"
"CMH","TPA","796","9159","215","27"
"COS","ABQ","364","3419","88","24"
"COS","ATL","424","2962","84","19"
"COS","CVG","725","7310","146","20"
"COS","DEN","3076","20350","400","13"
"COS","DFW","3636","25089","501","13"
"COS","DTW","246","2863","53","21"
"COS","EWR","333","2596","72","21"
"COS","IAH","1329","11164","194","14"
"COS","LAS","255","2243","59","23"
"COS","MEM","246","415","31","12"
"COS","MSP","714","5155","141","19"
"COS","ORD","1393","13609","252","18"
"COS","PHX","1403","14673","280","19"
"COS","SLC","880","4511","99","11"
"COS","STL","962","6549","162","16"
"CRP","HOU","2661","15076","321","12"
"CRP","IAH","907","7649","111","12"
"CRW","PIT","1707","1065","134","7"
"CVG","ABE","670","3347","90","13"
"CVG","ABQ","365","1341","47","12"
"CVG","ALB","1093","9175","215","19"
"CVG","ATL","3859","43339","1067","27"
"CVG","AUS","362","2303","71","19"
"CVG","AVP","119","7","16","13"
"CVG","BDL","1458","3831","203","13"
"CVG","BHM","364","6189","129","35"
"CVG","BNA","998","9700","194","19"
"CVG","BOS","1820","18536","462","25"
"CVG","BUF","1090","2524","121","11"
"CVG","BWI","1095","10124","218","19"
"CVG","CLE","1821","10585","330","18"
"CVG","CMH","1457","10255","246","16"
"CVG","COS","727","2147","111","15"
"CVG","DAY","27","351","6","22"
"CVG","DCA","1819","14554","352","19"
"CVG","DEN","1460","6029","275","18"
"CVG","DFW","2915","19972","569","19"
"CVG","DTW","1822","13130","312","17"
"CVG","EWR","2206","27437","561","25"
"CVG","FLL","730","11597","206","28"
"CVG","FWA","365","3998","89","24"
"CVG","GRR","1458","8699","239","16"
"CVG","GSO","727","6152","145","19"
"CVG","HOU","1093","7403","223","20"
"CVG","IAD","1092","6535","179","16"
"CVG","IND","729","8927","176","24"
"CVG","JAN","364","5088","99","27"
"CVG","JAX","730","7492","153","20"
"CVG","JFK","729","8004","180","24"
"CVG","LAS","373","2397","86","23"
"CVG","LAX","1460","14883","442","30"
"CVG","LEX","998","9605","202","20"
"CVG","LGA","2185","20573","520","23"
"CVG","LIT","730","4183","124","16"
"CVG","MCI","1094","12839","283","25"
"CVG","MCO","1460","15620","346","23"
"CVG","MDT","189","-430","13","6"
"CVG","MEM","730","5212","117","16"
"CVG","MIA","1093","13362","302","27"
"CVG","MKE","1094","9283","212","19"
"CVG","MSP","2031","12864","357","17"
"CVG","MSY","1457","9831","263","18"
"CVG","OKC","726","-103","103","14"
"CVG","ONT","60","1477","26","43"
"CVG","ORD","4957","41399","896","18"
"CVG","ORF","998","3038","147","14"
"CVG","PBI","730","8670","175","23"
"CVG","PDX","1093","7457","242","22"
"CVG","PHL","1820","15330","422","23"
"CVG","PHX","1459","13361","374","25"
"CVG","PIT","1793","4707","234","13"
"CVG","PVD","729","7393","199","27"
"CVG","PWM","1094","4970","187","17"
"CVG","RDU","1094","9420","205","18"
"CVG","RIC","1094","7063","176","16"
"CVG","ROC","190","695","25","13"
"CVG","RSW","730","7737","188","25"
"CVG","SAN","1189","11154","333","28"
"CVG","SAT","730","3222","146","20"
"CVG","SBN","1092","8727","231","21"
"CVG","SDF","2186","17937","383","17"
"CVG","SEA","1434","11894","391","27"
"CVG","SFO","1458","10776","364","24"
"CVG","SJU","25","160","9","36"
"CVG","SLC","2190","21274","568","25"
"CVG","SNA","115","461","25","21"
"CVG","SRQ","730","8235","169","23"
"CVG","STL","1738","3629","200","11"
"CVG","SWF","727","4833","138","18"
"CVG","SYR","728","4902","138","18"
"CVG","TPA","1460","16880","335","22"
"CVG","TUS","365","6740","146","40"
"CVG","TYS","95","1872","35","36"
"DAB","ATL","2485","13086","402","16"
"DAB","CLT","738","3751","84","11"
"DAB","EWR","365","2663","67","18"
"DAL","ABQ","2498","17080","426","17"
"DAL","AMA","2680","22856","531","19"
"DAL","AUS","4581","41120","908","19"
"DAL","ELP","2058","10772","296","14"
"DAL","HOU","11263","81341","1928","17"
"DAL","IAH","2345","26108","525","22"
"DAL","LBB","3883","28223","655","16"
"DAL","LIT","2841","31306","665","23"
"DAL","MAF","2702","25589","564","20"
"DAL","MSY","1713","16088","373","21"
"DAL","OKC","2707","24090","539","19"
"DAL","SAT","5122","43945","984","19"
"DAL","TUL","3050","30609","635","20"
"DAY","ATL","1823","10793","290","15"
"DAY","CLT","1011","4562","135","13"
"DAY","DCA","870","2209","95","10"
"DAY","DFW","727","1719","104","14"
"DAY","DTW","638","2480","94","14"
"DAY","EWR","430","4081","98","22"
