"origin","destination","count","total_arrival_delay_minutes","number_of_delays","delaypercentage"
"AMA","ORD","12","345","4","33"
"ANC","ADQ","82","1163","22","26"
"ANC","AKN","234","1866","28","11"
"ANC","BET","640","8038","124","19"
"ANC","CDV","362","3727","59","16"
"ANC","DLG","162","2318","57","35"
"ANC","DTW","102","-669","4","3"
"ANC","FAI","3397","25126","591","17"
"ANC","JNU","984","2243","74","7"
"ANC","LAX","151","4989","100","66"
"ANC","MSP","227","-1162","13","5"
"ANC","OME","564","4386","81","14"
"ANC","ORD","213","-227","21","9"
"ANC","OTZ","457","4199","63","13"
"ANC","PDX","443","3057","72","16"
"ANC","SCC","641","3772","69","10"
"ANC","SEA","6820","23734","1012","14"
"ANC","SFO","169","340","18","10"
"ANC","SLC","914","1410","119","13"
"ANI","ANC","43","204","7","16"
"ATL","ABE","716","6618","192","26"
"ATL","ABQ","14","477","11","78"
"ATL","AGS","2447","26562","560","22"
"ATL","ALB","713","6477","144","20"
"ATL","AUS","1076","11534","289","26"
"ATL","AVL","1036","8641","184","17"
"ATL","AVP","114","635","24","21"
"ATL","BDL","1216","12609","299","24"
"ATL","BHM","3372","29111","608","18"
"ATL","BNA","2855","20661","422","14"
"ATL","BOS","3177","46032","1009","31"
"ATL","BTR","1060","9325","215","20"
"ATL","BUF","1072","13449","333","31"
"ATL","BWI","2746","15933","520","18"
"ATL","CAE","3033","28181","650","21"
"ATL","CHA","2489","19264","421","16"
"ATL","CHS","3215","25853","638","19"
"ATL","CLE","2415","23475","578","23"
"ATL","CLT","4451","27867","733","16"
"ATL","CMH","2090","21469","478","22"
"ATL","CSG","1012","8531","182","17"
"ATL","CVG","2869","26727","589","20"
"ATL","DAB","2118","21417","474","22"
"ATL","DAY","1426","11203","252","17"
"ATL","DCA","4261","48826","1251","29"
"ATL","DEN","2280","26716","722","31"
"ATL","DFW","6404","76981","1805","28"
"ATL","DTW","4722","30667","788","16"
"ATL","ELP","15","98","4","26"
"ATL","EWR","4245","55197","1189","28"
"ATL","FLL","3250","44294","1043","32"
"ATL","FWA","360","2717","54","15"
"ATL","GNV","1272","12104","291","22"
"ATL","GSO","2417","18787","397","16"
"ATL","GSP","2322","22460","520","22"
"ATL","GUC","44","267","11","25"
"ATL","HNL","243","4136","118","48"
"ATL","HOU","1508","13877","348","23"
"ATL","HSV","1663","12981","266","15"
"ATL","IAD","2888","29061","590","20"
"ATL","IAH","3539","33050","827","23"
"ATL","IND","1870","11299","300","16"
"ATL","JAN","1780","15175","325","18"
"ATL","JAX","3616","35881","804","22"
"ATL","JFK","1583","21099","474","29"
"ATL","LAS","824","5110","165","20"
"ATL","LAX","2472","36862","936","37"
"ATL","LEX","1435","11104","260","18"
"ATL","LGA","3335","49035","1060","31"
"ATL","LIT","1077","10101","226","20"
"ATL","MCI","1928","23524","539","27"
"ATL","MCO","4317","57889","1197","27"
"ATL","MDT","713","4749","117","16"
"ATL","MEM","3929","26239","630","16"
"ATL","MGM","2113","21036","425","20"
"ATL","MIA","4978","43940","1198","24"
"ATL","MKE","1039","7516","186","17"
"ATL","MLB","1430","13304","274","19"
"ATL","MLU","359","3633","94","26"
"ATL","MOB","1778","19513","465","26"
"ATL","MSP","2834","18988","591","20"
"ATL","MSY","3360","31343","818","24"
"ATL","OKC","693","7824","198","28"
"ATL","OMA","712","5060","161","22"
"ATL","ONT","356","5633","130","36"
"ATL","ORD","7021","67352","1629","23"
"ATL","ORF","1789","11625","262","14"
"ATL","PBI","2484","32299","761","30"
"ATL","PDX","346","2921","88","25"
"ATL","PFN","1071","8407","194","18"
"ATL","PHL","4195","50322","1156","27"
"ATL","PHX","2143","19654","608","28"
"ATL","PIT","3203","23729","661","20"
"ATL","PNS","2146","14893","385","17"
"ATL","PVD","721","8295","180","24"
"ATL","RDU","3916","29084","636","16"
"ATL","RIC","1427","11975","291","20"
"ATL","ROC","717","7763","196","27"
"ATL","RSW","2120","20536","461","21"
"ATL","SAN","685","8991","257","37"
"ATL","SAT","1485","16497","443","29"
"ATL","SAV","2495","21277","476","19"
"ATL","SDF","2148","22512","507","23"
"ATL","SEA","818","9147","254","31"
"ATL","SFO","1513","18173","471","31"
"ATL","SHV","713","5632","127","17"
"ATL","SJU","1669","15962","413","24"
"ATL","SLC","2102","31097","774","36"
"ATL","SNA","206","1841","56","27"
"ATL","SRQ","1951","17346","404","20"
"ATL","STL","3618","27183","716","19"
"ATL","STT","358","3534","100","27"
"ATL","SWF","1040","11813","279","26"
"ATL","SYR","719","5603","153","21"
"ATL","TLH","1789","21214","468","26"
"ATL","TOL","714","7490","160","22"
"ATL","TPA","4130","47549","1018","24"
"ATL","TRI","1044","4611","126","12"
"ATL","TUL","1071","10945","251","23"
"ATL","TYS","2824","20546","462","16"
"AUS","ATL","1077","10085","257","23"
"AUS","CLT","196","1269","32","16"
"AUS","DAL","4036","-508","214","5"
"AUS","DEN","715","2112","108","15"
"AUS","DFW","6771","39746","779","11"
"AUS","ELP","1606","1428","100","6"
"AUS","HOU","4462","278","255","5"
"AUS","HRL","305","-512","8","2"
"AUS","IAH","2928","11603","182","6"
"AUS","LBB","702","-320","29","4"
"AUS","MAF","597","991","30","5"
"AUS","MEM","1023","-675","31","3"
"AUS","ORD","1633","9604","242","14"
"AUS","PHL","27","57","3","11"
"AUS","PHX","2071","1890","122","5"
"AUS","PIT","121","1220","34","28"
"AUS","SAT","985","1817","33","3"
"AUS","SJC","92","-431","5","5"
"AVL","ATL","1037","7654","228","21"
"AVL","CLT","1618","3355","134","8"
"AVP","ATL","116","1532","41","35"
"AVP","BWI","120","-190","4","3"
"AVP","CLT","242","2199","60","24"
"AVP","PIT","1786","7309","211","11"
"AZO","DAY","18","26","1","5"
"AZO","DTW","1002","207","61","6"
"AZO","GRB","255","152","8","3"
"AZO","LAN","352","-1992","26","7"
"AZO","MSP","356","1696","42","11"
"AZO","PIT","991","5830","101","10"
"BDL","ALB","1","20","1","100"
"BDL","ATL","1584","9418","297","18"
"BDL","BNA","911","6529","134","14"
"BDL","BOS","253","1092","24","9"
"BDL","BUF","598","532","32","5"
"BDL","BWI","1034","7433","198","19"
"BDL","CLE","1272","5162","149","11"
"BDL","CLT","1294","1802","169","13"
"BDL","CVG","1067","3626","103","9"
"BDL","DCA","1886","4644","168","8"
"BDL","DFW","1058","4065","196","18"
"BDL","DTW","1715","3302","181","10"
"BDL","EWR","437","917","37","8"
"BDL","FLL","358","1101","42","11"
"BDL","IAD","1079","5142","155","14"
"BDL","JFK","349","1340","57","16"
"BDL","MCO","1139","2606","150","13"
"BDL","MIA","315","-1723","20","6"
"BDL","MSP","710","-467","86","12"
"BDL","ORD","3685","10974","541","14"
"BDL","PBI","596","1645","82","13"
"BDL","PHL","1451","13939","315","21"
"BDL","PIT","1786","17672","405","22"
"BDL","PVD","1","26","1","100"
"BDL","RDU","1052","6101","118","11"
"BDL","ROC","342","-904","9","2"
"BDL","SJU","343","233","37","10"
"BDL","STL","1034","-3825","117","11"
"BDL","SYR","663","2163","55","8"
"BDL","TPA","717","-1663","59","8"
"BET","ANC","561","5416","88","15"
"BET","ANI","42","356","5","11"
"BET","KSM","43","282","3","6"
"BFL","DFW","713","7078","150","21"
"BGM","BWI","120","362","11","9"
"BGM","PIT","1375","4777","135","9"
"BGR","BOS","1421","7108","189","13"
"BGR","EWR","27","302","9","33"
"BGR","MHT","354","1714","28","7"
"BGR","PVD","365","-397","13","3"
"BGR","PWM","353","1898","41","11"
"BHM","ATL","2981","28808","711","23"
"BHM","BNA","2278","2168","95","4"
"BHM","CLT","1296","4815","92","7"
"BHM","CVG","362","1870","22","6"
"BHM","DFW","2155","13941","303","14"
"BHM","HSV","1230","2746","68","5"
"BHM","JAN","361","5168","121","33"
"BHM","MCO","357","3580","66","18"
"BHM","MEM","1079","-1531","28","2"
"BHM","MGM","358","3672","75","20"
"BHM","MOB","2","-1","1","50"
"BHM","MSY","1966","923","113","5"
"BHM","PIT","604","4801","95","15"
"BHM","SDF","358","1585","33","9"
"BHM","SHV","358","2947","55","15"
"BIL","BZN","694","-3885","56","8"
"BIL","DEN","1672","9948","225","13"
"BIL","GTF","689","1439","77","11"
"BIL","MSP","1096","219","68","6"
"BIL","SLC","1077","5040","129","11"
"BIS","DEN","693","1952","103","14"
"BIS","FSD","250","672","29","11"
"BIS","MOT","478","-3243","37","7"
"BIS","MSP","1174","3378","101","8"
"BIS","SLC","251","498","13","5"
"BLI","SEA","186","-354","11","5"
"BNA","ATL","2496","23024","593","23"
"BNA","BDL","913","6237","156","17"
"BNA","BHM","2256","1312","156","6"
"BNA","BOS","1009","13056","274","27"
"BNA","BTR","1008","4355","147","14"
"BNA","BWI","1014","4960","147","14"
"BNA","CLE","1146","4899","130","11"
"BNA","CLT","1548","8973","184","11"
"BNA","CMH","469","2332","55","11"
"BNA","CVG","492","6027","131","26"
"BNA","DCA","1020","8094","182","17"
"BNA","DEN","664","6605","170","25"
"BNA","DFW","4030","21939","653","16"
"BNA","DTW","2668","9034","301","11"
"BNA","EWR","1012","13781","267","26"
"BNA","FLL","601","3823","114","18"
"BNA","GSO","909","5122","132","14"
"BNA","HOU","1834","10214","324","17"
"BNA","HSV","992","1610","105","10"
"BNA","IAH","1000","394","99","9"
"BNA","IND","858","2498","61","7"
"BNA","JAN","986","4203","106","10"
"BNA","JAX","1015","4949","156","15"
"BNA","LAS","155","2955","57","36"
"BNA","LAX","979","7086","242","24"
"BNA","LEX","353","4346","81","22"
"BNA","LGA","1010","4937","146","14"
"BNA","LIT","1016","3702","105","10"
"BNA","MCI","1005","6757","178","17"
"BNA","MCO","1003","6685","198","19"
"BNA","MDW","2499","-1368","126","5"
"BNA","MEM","2062","6992","182","8"
"BNA","MIA","1013","7798","181","17"
"BNA","MKE","996","7435","190","19"
"BNA","MOB","1003","3183","123","12"
"BNA","MSP","713","-1296","45","6"
"BNA","MSY","998","7337","194","19"
"BNA","ORD","3773","26064","654","17"
"BNA","ORF","988","4095","97","9"
"BNA","PBI","216","614","32","14"
"BNA","PHL","1021","6280","166","16"
"BNA","PHX","1373","-2460","136","9"
"BNA","PIT","1439","7955","211","14"
"BNA","PNS","872","-3524","56","6"
"BNA","RDU","1194","4348","140","11"
"BNA","RIC","999","6773","143","14"
"BNA","RSW","398","734","49","12"
"BNA","SAN","662","2332","155","23"
"BNA","SAT","654","4268","111","16"
"BNA","SDF","774","4117","99","12"
"BNA","SFO","653","3670","164","25"
"BNA","SJU","350","1529","64","18"
"BNA","STL","2344","13695","364","15"
"BNA","TPA","998","5111","147","14"
"BNA","TYS","693","8090","165","23"
"BOI","DEN","1070","7208","165","15"
"BOI","GEG","258","-2111","9","3"
"BOI","LAX","364","2193","43","11"
"BOI","ORD","711","3006","100","14"
"BOI","PSC","347","4459","102","29"
"BOI","SEA","653","1253","49","7"
"BOI","SFO","1280","3105","170","13"
"BOI","SLC","1445","7446","117","8"
"BOS","ATL","2865","30911","814","28"
"BOS","BDL","272","2025","39","14"
"BOS","BGR","1411","13725","271","19"
"BOS","BNA","1023","5683","175","17"
"BOS","BUF","1293","4261","148","11"
"BOS","BWI","2487","15503","406","16"
"BOS","CLE","2546","12719","423","16"
"BOS","CLT","2146","12819","463","21"
"BOS","CMH","1660","6769","254","15"
"BOS","CVG","1443","12984","311","21"
"BOS","DCA","9854","29351","1215","12"
"BOS","DEN","1864","13223","505","27"
"BOS","DFW","3204","17699","747","23"
"BOS","DTW","2519","16418","484","19"
"BOS","EWR","9763","94262","1935","19"
"BOS","FLL","576","5617","166","28"
"BOS","IAD","1705","17989","360","21"
"BOS","IAH","1224","10026","332","27"
"BOS","IND","630","3901","118","18"
"BOS","JFK","1508","15534","306","20"
"BOS","LAS","310","1746","73","23"
"BOS","LAX","1899","944","379","19"
"BOS","LGA","5515","-11210","283","5"
"BOS","MCO","3432","24268","768","22"
"BOS","MEM","688","5269","155","22"
"BOS","MIA","1657","10160","353","21"
"BOS","MKE","447","1966","77","17"
"BOS","MSP","2290","3259","359","15"
"BOS","ORD","6177","36355","1162","18"
"BOS","ORF","351","1835","50","14"
"BOS","PBI","824","9536","269","32"
"BOS","PHL","5050","37238","989","19"
"BOS","PHX","314","31","70","22"
"BOS","PIT","2598","26077","657","25"
"BOS","PWM","1071","15433","284","26"
"BOS","RDU","1278","9974","255","19"
"BOS","RIC","305","-9","27","8"
"BOS","ROC","1251","9212","196","15"
"BOS","RSW","318","219","53","16"
"BOS","SEA","259","-1857","39","15"
"BOS","SFO","1235","6764","332","26"
"BOS","SJC","358","1191","86","24"
"BOS","SJU","694","2305","98","14"
"BOS","SLC","710","1954","155","21"
"BOS","STL","1666","11719","425","25"
"BOS","SYR","1257","4654","125","9"
"BOS","TPA","1556","7981","289","18"
"BRW","SCC","273","2117","51","18"
"BTM","BZN","707","1119","33","4"
"BTR","ATL","1072","10627","244","22"
"BTR","BNA","1000","-380","60","6"
"BTR","DFW","2128","16454","358","16"
"BTR","IAH","1199","7452","97","8"
"BTR","JAN","357","373","9","2"
"BTR","MEM","1008","-2694","20","1"
"BTR","MOB","1071","5718","118","11"
"BTR","SHV","346","-104","11","3"
"BTV","EWR","611","5496","118","19"
"BTV","IAD","119","65","9","7"
"BTV","LGA","1016","4847","122","12"
"BTV","MHT","165","414","14","8"
"BTV","ORD","892","3838","153","17"
"BTV","PHL","1363","12620","262","19"
"BTV","PIT","1009","9152","228","22"
"BUF","ALB","823","3906","66","8"
"BUF","ATL","1070","9191","232","21"
"BUF","BDL","602","1274","34","5"
"BUF","BOS","1276","9084","232","18"
"BUF","BWI","838","2323","66","7"
"BUF","CLE","202","1423","27","13"
"BUF","CLT","967","4703","121","12"
"BUF","CVG","716","5175","99","13"
"BUF","DCA","1029","5355","123","11"
"BUF","DTW","1768","1368","131","7"
"BUF","EWR","3486","33655","647","18"
"BUF","IAD","665","1628","51","7"
"BUF","JFK","55","-298","1","1"
"BUF","LGA","2908","23637","473","16"
"BUF","MCO","60","-147","5","8"
"BUF","MSP","201","78","12","5"
"BUF","ORD","3530","12429","490","13"
"BUF","PHL","1479","10055","222","15"
"BUF","PIT","1791","7329","189","10"
"BUF","RDU","1057","-965","73","6"
"BUF","ROC","355","-185","17","4"
"BUF","SYR","216","23","7","3"
"BUR","DEN","1072","5358","171","15"
"BUR","DFW","1080","2803","97","8"
"BUR","LAS","4653","-11530","121","2"
"BUR","OAK","4560","-3951","224","4"
"BUR","ONT","354","1249","28","7"
"BUR","PDX","852","1339","62","7"
"BUR","PHX","2636","-8215","100","3"
"BUR","SBA","104","300","19","18"
"BUR","SEA","741","1879","80","10"
"BUR","SFO","2977","4827","365","12"
"BUR","SJC","1117","-1281","43","3"
"BUR","SLC","666","-423","31","4"
"BUR","SMF","2414","-6597","70","2"
"BWI","ALB","600","3821","98","16"
"BWI","ATL","3014","33631","911","30"
"BWI","AVP","118","360","16","13"
"BWI","BDL","1030","8362","192","18"
"BWI","BGM","119","190","13","10"
"BWI","BNA","1034","4144","82","7"
"BWI","BOS","2544","18628","489","19"
"BWI","BUF","833","2652","88","10"
"BWI","CLE","1969","8088","220","11"
"BWI","CLT","2152","10921","392","18"
"BWI","CMH","788","-1962","34","4"
"BWI","CVG","769","6350","118","15"
"BWI","DCA","2","32","1","50"
"BWI","DEN","722","-127","107","14"
"BWI","DFW","2150","7835","309","14"
"BWI","DTW","2624","3609","305","11"
"BWI","EWR","1365","18916","472","34"
"BWI","FLL","660","5148","167","25"
"BWI","GSO","151","2313","33","21"
"BWI","IAH","794","5719","193","24"
"BWI","IND","815","3538","106","13"
"BWI","ISP","147","782","22","14"
"BWI","JAX","476","4210","94","19"
"BWI","JFK","358","4347","70","19"
"BWI","LAS","288","-1189","36","12"
"BWI","LAX","953","9032","299","31"
"BWI","LGA","1520","6503","187","12"
"BWI","MCI","108","-306","10","9"
"BWI","MCO","2277","12404","376","16"
"BWI","MIA","1010","5682","207","20"
"BWI","MSP","709","731","97","13"
"BWI","MSY","213","-879","26","12"
"BWI","MYR","6","34","1","16"
"BWI","ORD","4123","19254","589","14"
"BWI","ORF","709","5009","122","17"
"BWI","PBI","601","2496","109","18"
"BWI","PHL","120","775","19","15"
"BWI","PHX","479","-2478","63","13"
"BWI","PIT","2308","23198","582","25"
"BWI","PVD","1050","8067","145","13"
"BWI","RDU","1399","8184","184","13"
"BWI","RIC","843","3822","85","10"
"BWI","ROA","686","4772","120","17"
"BWI","ROC","826","1467","58","7"
"BWI","RSW","124","-102","13","10"
"BWI","SFO","193","1560","67","34"
"BWI","SJU","878","2189","116","13"
"BWI","SRQ","238","-120","26","10"
"BWI","STL","1563","591","233","14"
"BWI","SWF","6","20","1","16"
"BWI","SYR","828","3340","92","11"
"BWI","TPA","1179","8459","236","20"
"BWI","UCA","316","84","16","5"
"BZN","BIL","723","-1429","25","3"
"BZN","BTM","712","4112","132","18"
"BZN","DEN","769","6250","159","20"
"BZN","MSO","554","78","77","13"
"BZN","MSP","119","266","8","6"
"BZN","SLC","1069","5230","131","12"
"CAE","ATL","3118","24317","593","19"
"CAE","CHS","428","2830","71","16"
"CAE","CLT","2240","1938","148","6"
"CAE","EWR","281","3386","63","22"
"CAE","ORD","354","2077","58","16"
"CAE","PHL","308","-24","28","9"
"CAE","RDU","628","-3814","22","3"
"CAK","CLT","1067","-1228","84","7"
"CAK","IND","224","-403","9","4"
"CAK","ORD","838","2357","112","13"
"CAK","PHL","602","8042","141","23"
"CDV","ANC","353","3709","52","14"
"CDV","YAK","339","2078","54","15"
"CHA","ATL","2499","16849","448","17"
"CHA","CLT","1271","-2095","41","3"
"CHO","CLT","378","-684","21","5"
"CHS","ATL","3123","26309","667","21"
"CHS","CAE","350","1998","41","11"
"CHS","CLT","2134","5527","284","13"
"CHS","DCA","608","200","45","7"
"CHS","EWR","97","751","10","10"
"CHS","GSP","4","19","1","25"
"CHS","IAD","94","-157","3","3"
"CHS","JAX","257","1119","34","13"
"CHS","LGA","207","1693","39","18"
"CHS","ORD","356","2362","49","13"
"CHS","RDU","1078","-1475","39","3"
"CHS","SAV","847","3446","117","13"
"CID","DEN","719","2153","100","13"
"CID","MLI","282","234","11","3"
"CID","MSP","1015","121","46","4"
"CID","ORD","965","7589","140","14"
"CID","PHX","185","-691","19","10"
"CID","STL","1524","1927","89","5"
"CID","SUX","587","-710","64","10"
"CLE","ATL","2772","8345","346","12"
"CLE","BDL","1235","-372","114","9"
"CLE","BNA","1137","4435","114","10"
"CLE","BOS","2517","23164","563","22"
"CLE","BUF","193","426","22","11"
"CLE","BWI","1931","381","139","7"
"CLE","CLT","1484","5945","195","13"
"CLE","CVG","1078","5277","116","10"
"CLE","DCA","1842","16145","371","20"
"CLE","DEN","1971","17831","515","26"
"CLE","DFW","2034","5706","303","14"
"CLE","DTW","2148","6255","212","9"
"CLE","EWR","2498","28226","669","26"
"CLE","FLL","320","-163","29","9"
"CLE","HDN","11","-11","2","18"
"CLE","IAD","342","3106","49","14"
"CLE","IAH","1721","11507","390","22"
"CLE","IND","990","2749","78","7"
"CLE","JFK","700","6679","152","21"
"CLE","LAS","350","-14","57","16"
"CLE","LAX","781","2193","147","18"
"CLE","LGA","3734","17410","532","14"
"CLE","MCI","635","-491","55","8"
"CLE","MCO","1098","3504","111","10"
"CLE","MDW","1865","-2297","104","5"
"CLE","MIA","657","5672","169","25"
"CLE","MKE","987","-1125","69","6"
"CLE","MSP","2342","5632","255","10"
"CLE","MSY","338","1776","65","19"
"CLE","ORD","5549","28943","861","15"
"CLE","ORF","10","47","1","10"
"CLE","PBI","119","144","22","18"
"CLE","PHL","2364","17068","447","18"
"CLE","PHX","350","562","52","14"
"CLE","PIT","2091","9678","212","10"
"CLE","PVD","634","-1085","41","6"
"CLE","RDU","1053","3080","91","8"
"CLE","RSW","219","-531","17","7"
"CLE","SDF","476","770","45","9"
"CLE","SEA","112","1280","25","22"
"CLE","SFO","313","1766","67","21"
"CLE","SRQ","13","36","3","23"
"CLE","STL","2820","-15773","217","7"
"CLE","TPA","656","2171","89","13"
"CLT","ABE","420","3423","107","25"
"CLT","AGS","1162","5556","158","13"
"CLT","ALB","338","2477","50","14"
"CLT","ATL","4397","37793","1120","25"
"CLT","AUS","179","-685","10","5"
"CLT","AVL","1579","12425","327","20"
"CLT","AVP","238","1195","45","18"
"CLT","BDL","1309","1349","123","9"
"CLT","BHM","1271","5015","159","12"
"CLT","BNA","1518","8938","207","13"
"CLT","BOS","2160","12414","438","20"
"CLT","BUF","973","3683","107","10"
"CLT","BWI","2138","11799","353","16"
"CLT","CAE","2202","9748","308","13"
"CLT","CAK","1041","2617","106","10"
"CLT","CHA","1250","716","96","7"
"CLT","CHO","365","835","30","8"
"CLT","CHS","2091","18203","460","21"
"CLT","CLE","1487","9529","272","18"
"CLT","CMH","1424","9887","219","15"
"CLT","CRW","1122","3252","101","9"
"CLT","CVG","1313","8401","210","15"
"CLT","DAB","1505","13408","300","19"
"CLT","DAY","1428","7483","228","15"
"CLT","DCA","2753","24609","636","23"
"CLT","DEN","732","7491","223","30"
"CLT","DFW","2614","18894","547","20"
"CLT","DTW","1659","11393","284","17"
"CLT","EWR","2313","19302","490","21"
"CLT","FAY","1772","10962","291","16"
"CLT","FLL","1773","23042","591","33"
"CLT","GNV","1360","9129","224","16"
"CLT","GSO","2559","11531","376","14"
"CLT","GSP","2086","7473","264","12"
"CLT","HSV","1056","1907","108","10"
"CLT","IAD","888","6961","125","14"
"CLT","IAH","1071","9636","283","26"
"CLT","ILM","1737","11086","282","16"
"CLT","IND","1710","13292","330","19"
"CLT","ISO","277","493","28","10"
"CLT","ISP","446","2404","73","16"
"CLT","JAX","2083","22755","596","28"
"CLT","JFK","420","2948","86","20"
"CLT","LAS","51","370","12","23"
"CLT","LAX","1050","15338","394","37"
"CLT","LGA","2970","25606","616","20"
"CLT","LIT","938","-1780","92","9"
"CLT","MCI","1063","11996","356","33"
"CLT","MCO","2379","26679","687","28"
"CLT","MDT","995","5282","149","14"
"CLT","MEM","1347","7035","226","16"
"CLT","MGM","645","-3091","40","6"
"CLT","MIA","2175","24689","684","31"
"CLT","MKE","933","4219","129","13"
"CLT","MLB","1167","11432","249","21"
"CLT","MOB","971","99","110","11"
"CLT","MSP","891","5509","165","18"
"CLT","MSY","1065","4406","192","18"
"CLT","MYR","1818","12431","367","20"
"CLT","OAJ","1005","5047","143","14"
"CLT","ORD","3053","23576","586","19"
"CLT","ORF","2005","12753","304","15"
"CLT","PBI","1414","13158","383","27"
"CLT","PHL","2854","26145","661","23"
"CLT","PHX","698","9132","246","35"
"CLT","PIT","2399","23820","636","26"
"CLT","PNS","1346","6217","205","15"
"CLT","PVD","1009","3045","125","12"
"CLT","RDU","2611","11043","313","11"
"CLT","RIC","2288","10368","293","12"
"CLT","ROA","2300","13961","293","12"
"CLT","ROC","889","635","94","10"
"CLT","RSW","1366","10903","310","22"
"CLT","SAN","156","690","31","19"
"CLT","SAT","419","640","66","15"
"CLT","SAV","2037","12807","341","16"
"CLT","SDF","1353","5358","132","9"
"CLT","SEA","219","2566","73","33"
"CLT","SFO","1062","8512","319","30"
"CLT","SJU","347","1589","56","16"
"CLT","SRQ","823","8116","207","25"
"CLT","STL","2020","5727","267","13"
"CLT","SYR","759","2413","85","11"
"CLT","TLH","1533","11582","308","20"
"CLT","TPA","2214","31261","782","35"
"CLT","TRI","1472","5913","157","10"
"CLT","TYS","1009","5055","130","12"
"CMH","ATL","1724","12963","413","23"
"CMH","BNA","495","-2156","13","2"
"CMH","BOS","1636","15801","335","20"
"CMH","BWI","771","2305","107","13"
"CMH","CLT","1432","7682","207","14"
"CMH","CVG","1797","9056","272","15"
"CMH","DAY","1128","732","99","8"
"CMH","DCA","2061","12061","280","13"
"CMH","DEN","358","5483","159","44"
"CMH","DFW","1073","2575","141","13"
"CMH","DTW","1342","3947","107","7"
"CMH","EWR","2858","38434","688","24"
"CMH","IAH","337","5543","115","34"
"CMH","IND","688","-1289","33","4"
"CMH","JFK","575","3301","89","15"
"CMH","LAS","644","3289","151","23"
"CMH","LAX","536","2357","115","21"
"CMH","LGA","2053","2933","204","9"
"CMH","MCO","1078","4039","135","12"
"CMH","MDW","2465","7840","245","9"
"CMH","MKE","678","1244","76","11"
"CMH","MSP","1266","440","84","6"
"CMH","ORD","3760","15564","446","11"
"CMH","PHL","1042","4341","159","15"
"CMH","PHX","1086","4408","204","18"
"CMH","PIT","1683","15521","410","24"
"CMH","STL","2606","-5355","233","8"
"CMH","TPA","621","3631","98","15"
"CMI","PIT","589","6065","137","23"
"COS","DEN","5465","24544","606","11"
"COS","DFW","2050","9819","226","11"
"COS","LAS","309","761","24","7"
"COS","ORD","356","2125","52","14"
"COS","PHX","1065","2618","77","7"
"COS","PUB","274","-2630","13","4"
"COS","SLC","1033","1002","36","3"
"COS","STL","575","2937","89","15"
"CPR","RAP","350","1898","63","18"
"CPR","SLC","712","964","36","5"
"CRP","DFW","3028","15933","315","10"
"CRP","HOU","2584","949","116","4"
"CRP","IAH","1684","4451","99","5"
"CRW","CLT","1139","3413","89","7"
"CRW","PIT","1427","12269","304","21"
"CSG","ATL","1014","3090","97","9"
"CVG","ABQ","56","243","9","16"
"CVG","ALB","702","3158","103","14"
"CVG","ATL","2524","28233","722","28"
"CVG","BDL","1064","6006","153","14"
"CVG","BHM","359","1739","50","13"
"CVG","BNA","487","975","57","11"
"CVG","BOS","1489","17578","403","27"
"CVG","BUF","710","6066","155","21"
"CVG","BWI","1063","10508","226","21"
"CVG","CLE","1429","4705","140","9"
