"origin","destination","count","total_arrival_delay_minutes","number_of_delays","delaypercentage"
"BOS","LAX","3624","10900","778","21"
"BOS","LGA","11087","-49251","821","7"
"BOS","MCO","4218","28515","940","22"
"BOS","MEM","971","-321","158","16"
"BOS","MIA","1823","14471","467","25"
"BOS","MSP","2680","8317","499","18"
"BOS","ORD","9035","75957","1930","21"
"BOS","ORF","1055","15565","341","32"
"BOS","PBI","1663","19175","473","28"
"BOS","PHL","8035","73193","1756","21"
"BOS","PHX","1055","785","217","20"
"BOS","PIT","3507","11596","597","17"
"BOS","PWM","2180","26637","629","28"
"BOS","RDU","633","36","120","18"
"BOS","RIC","1175","17955","367","31"
"BOS","ROC","1074","13733","322","29"
"BOS","RSW","1000","855","181","18"
"BOS","SAN","496","1","108","21"
"BOS","SEA","413","192","81","19"
"BOS","SFO","3123","4775","624","19"
"BOS","SJC","971","899","198","20"
"BOS","SJU","1616","11399","368","22"
"BOS","SLC","1074","612","187","17"
"BOS","STL","2194","18145","477","21"
"BOS","STT","204","171","38","18"
"BOS","SYR","521","8750","184","35"
"BOS","TPA","1965","20740","505","25"
"BPT","DFW","1728","1756","185","10"
"BQN","EWR","259","-1724","15","5"
"BRO","IAH","254","152","23","9"
"BRW","ANC","133","189","17","12"
"BRW","FAI","735","4070","121","16"
"BTR","ATL","1053","6540","191","18"
"BTR","BHM","150","-132","7","4"
"BTR","DFW","2645","8542","397","15"
"BTR","IAH","129","1276","28","21"
"BTR","JAN","90","146","7","7"
"BTR","MEM","6","41","1","16"
"BTR","MOB","298","2232","38","12"
"BTR","ORD","657","2428","108","16"
"BTV","BOS","1776","13040","350","19"
"BTV","ORD","806","6790","159","19"
"BTV","PHL","1083","8390","205","18"
"BTV","PIT","710","3459","117","16"
"BTV","PWM","67","-1725","9","13"
"BUF","ATL","1406","4912","239","16"
"BUF","BOS","86","249","9","10"
"BUF","BWI","2495","-619","241","9"
"BUF","CLT","1089","5581","168","15"
"BUF","CVG","418","451","55","13"
"BUF","DCA","802","1361","75","9"
"BUF","DFW","183","-1697","9","4"
"BUF","DTW","1728","-3859","146","8"
"BUF","EWR","1059","5360","135","12"
"BUF","JFK","1481","24668","472","31"
"BUF","LAS","365","-4814","20","5"
"BUF","LGA","1622","1487","251","15"
"BUF","MCO","419","-5098","18","4"
"BUF","MSP","633","1609","81","12"
"BUF","ORD","2729","16345","491","17"
"BUF","PHL","1814","12850","374","20"
"BUF","PHX","365","-3849","22","6"
"BUF","PIT","1447","4552","215","14"
"BUF","ROC","247","635","30","12"
"BUR","DEN","716","2446","89","12"
"BUR","DFW","731","4224","104","14"
"BUR","LAS","4201","27492","623","14"
"BUR","OAK","5071","30768","756","14"
"BUR","PDX","1060","8349","195","18"
"BUR","PHX","4075","25540","643","15"
"BUR","SEA","1068","15846","350","32"
"BUR","SFO","3649","30300","673","18"
"BUR","SJC","2836","12739","364","12"
"BUR","SMF","3354","16698","466","13"
"BWI","ABQ","365","-2046","38","10"
"BWI","ALB","2392","23384","498","20"
"BWI","ATL","4222","26086","795","18"
"BWI","AUS","365","-640","44","12"
"BWI","BDL","3918","37446","813","20"
"BWI","BHM","1044","6114","181","17"
"BWI","BNA","3190","20183","556","17"
"BWI","BOS","3169","6986","516","16"
"BWI","BUF","2495","1008","266","10"
"BWI","CLE","4195","25913","734","17"
"BWI","CLT","3058","14748","460","15"
"BWI","CMH","538","332","52","9"
"BWI","CVG","1405","5138","181","12"
"BWI","DCA","1","30","1","100"
"BWI","DEN","1716","4641","262","15"
"BWI","DFW","1914","13750","394","20"
"BWI","DTW","2640","5595","307","11"
"BWI","EWR","17","-42","2","11"
"BWI","FLL","1973","10132","381","19"
"BWI","HOU","728","3342","137","18"
"BWI","IAH","2149","3267","298","13"
"BWI","IND","1051","4278","143","13"
"BWI","ISP","2773","16531","435","15"
"BWI","JAN","725","623","92","12"
"BWI","JAX","1794","11990","334","18"
"BWI","JFK","1943","25077","523","26"
"BWI","LAS","1457","5578","308","21"
"BWI","LAX","1223","4501","249","20"
"BWI","LIT","324","-3901","16","4"
"BWI","MCI","1093","3872","196","17"
"BWI","MCO","3730","18898","666","17"
"BWI","MDW","3725","27084","691","18"
"BWI","MHT","4209","34137","773","18"
"BWI","MIA","1004","5577","197","19"
"BWI","MSP","1612","6834","272","16"
"BWI","MSY","971","4646","184","18"
"BWI","ORD","3804","34118","749","19"
"BWI","ORF","562","1620","60","10"
"BWI","PBI","1216","5259","224","18"
"BWI","PHL","1830","12667","339","18"
"BWI","PHX","2814","-3984","475","16"
"BWI","PIT","2153","13338","344","15"
"BWI","PVD","5910","44164","1028","17"
"BWI","RDU","1795","15110","349","19"
"BWI","RSW","336","-1045","46","13"
"BWI","SAT","365","664","56","15"
"BWI","SDF","1747","9790","304","17"
"BWI","SEA","120","-2041","3","2"
"BWI","SFO","974","1834","180","18"
"BWI","SJU","407","3439","102","25"
"BWI","SLC","368","-2295","36","9"
"BWI","STL","3172","14056","589","18"
"BWI","TPA","3112","24693","665","21"
"BZN","DTW","21","71","1","4"
"BZN","MSP","912","65","97","10"
"BZN","SLC","725","2339","81","11"
"CAE","ATL","2366","5325","332","14"
"CAE","CLT","1111","915","79","7"
"CAK","ATL","160","729","20","12"
"CAK","PIT","790","1027","73","9"
"CDV","ANC","363","4208","71","19"
"CDV","YAK","362","3796","82","22"
"CHA","CLT","829","1080","48","5"
"CHA","ORD","1033","1797","160","15"
"CHS","ATL","3018","9367","399","13"
"CHS","CLT","2509","-1359","183","7"
"CHS","DCA","269","-329","14","5"
"CHS","DTW","259","2513","45","17"
"CHS","EWR","56","432","7","12"
"CID","DEN","601","3805","98","16"
"CID","DFW","1075","-3653","148","13"
"CID","MSP","120","-1198","7","5"
"CID","ORD","3010","8437","421","13"
"CID","RIC","1","56","1","100"
"CID","SAT","1","19","1","100"
"CID","STL","2351","2701","188","7"
"CLE","ATL","2353","-69","284","12"
"CLE","BDL","543","-1481","32","5"
"CLE","BNA","1372","524","133","9"
"CLE","BOS","1373","1170","187","13"
"CLE","BWI","4190","17923","612","14"
"CLE","CLT","1613","3226","186","11"
"CLE","CVG","1227","-3822","97","7"
"CLE","DCA","1056","-111","86","8"
"CLE","DEN","1337","2845","194","14"
"CLE","DFW","1783","-6519","192","10"
"CLE","DTW","1582","2110","162","10"
"CLE","EWR","2180","2122","296","13"
"CLE","FLL","1006","1509","119","11"
"CLE","IAH","2562","1124","309","12"
"CLE","JFK","970","8243","245","25"
"CLE","LAS","1285","-4082","141","10"
"CLE","LAX","1331","-2747","179","13"
"CLE","LGA","2789","12569","573","20"
"CLE","MCO","1362","-3580","118","8"
"CLE","MDW","2901","15080","432","14"
"CLE","MEM","486","-2581","32","6"
"CLE","MHT","83","218","9","10"
"CLE","MIA","723","606","74","10"
"CLE","MSP","1461","-109","208","14"
"CLE","MSY","350","-1320","24","6"
"CLE","ORD","5990","36424","1204","20"
"CLE","PBI","312","-820","28","8"
"CLE","PHL","2115","9765","365","17"
"CLE","PHX","1256","4439","237","18"
"CLE","PVD","152","203","12","7"
"CLE","RSW","757","-662","66","8"
"CLE","SEA","87","-306","10","11"
"CLE","SFO","841","356","132","15"
"CLE","SJU","212","-290","23","10"
"CLE","SRQ","121","-745","10","8"
"CLE","STL","2743","8721","409","14"
"CLE","TPA","951","-3525","80","8"
"CLL","DFW","2553","1459","201","7"
"CLT","ABE","365","1538","57","15"
"CLT","ALB","605","1723","96","15"
"CLT","ATL","5177","15003","886","17"
"CLT","AVL","1586","3979","227","14"
"CLT","BDL","1450","9435","268","18"
"CLT","BHM","1758","3756","242","13"
"CLT","BNA","1709","4015","234","13"
"CLT","BOS","3551","29392","803","22"
"CLT","BUF","1088","7703","228","20"
"CLT","BWI","3007","18026","537","17"
"CLT","CAE","1109","3781","161","14"
"CLT","CHA","830","-42","82","9"
"CLT","CHS","2514","8034","374","14"
"CLT","CLE","1460","1236","227","15"
"CLT","CMH","1450","3281","201","13"
"CLT","DAY","730","4071","149","20"
"CLT","DCA","3214","7520","450","14"
"CLT","DEN","1087","-1634","160","14"
"CLT","DFW","3762","-8894","350","9"
"CLT","DTW","2807","4504","347","12"
"CLT","EWR","3614","20627","652","18"
"CLT","FAY","531","-1082","50","9"
"CLT","FLL","2359","12184","412","17"
"CLT","GSO","2351","11906","372","15"
"CLT","GSP","1316","1660","153","11"
"CLT","HSV","580","458","74","12"
"CLT","IAD","1830","3867","262","14"
"CLT","IAH","1929","8908","370","19"
"CLT","ILM","2135","2785","256","11"
"CLT","IND","1763","6131","268","15"
"CLT","JAX","2123","13514","386","18"
"CLT","LAS","683","-2762","85","12"
"CLT","LAX","1520","7887","308","20"
"CLT","LGA","4060","18619","863","21"
"CLT","LWB","77","111","7","9"
"CLT","MCI","1607","2174","251","15"
"CLT","MCO","3068","17685","537","17"
"CLT","MDT","730","697","87","11"
"CLT","MEM","2328","6613","343","14"
"CLT","MHT","60","414","10","16"
"CLT","MIA","2023","8218","370","18"
"CLT","MKE","729","4221","146","20"
"CLT","MSP","1460","-996","218","14"
"CLT","MSY","1782","4970","307","17"
"CLT","MYR","2480","11786","410","16"
"CLT","ORD","5174","49660","1203","23"
"CLT","ORF","2131","8577","341","16"
"CLT","PBI","1768","13833","361","20"
"CLT","PHL","3720","39887","867","23"
"CLT","PHX","794","-521","132","16"
"CLT","PIT","4404","19619","749","17"
"CLT","PNS","1433","9736","283","19"
"CLT","PVD","1280","6445","219","17"
"CLT","RDU","3132","9626","435","13"
"CLT","RIC","2782","8044","381","13"
"CLT","ROA","1091","4688","156","14"
"CLT","ROC","692","3703","133","19"
"CLT","RSW","1887","2836","244","12"
"CLT","SAN","827","-1427","133","16"
"CLT","SAV","1961","12004","362","18"
"CLT","SDF","1095","4369","163","14"
"CLT","SEA","838","395","175","20"
"CLT","SFO","1343","766","260","19"
"CLT","SJU","469","3215","103","21"
"CLT","SRQ","1094","5180","206","18"
"CLT","STL","2839","1714","361","12"
"CLT","STT","251","-1900","14","5"
"CLT","SYR","395","2543","84","21"
"CLT","TPA","3176","23416","673","21"
"CLT","TRI","547","-196","61","11"
"CLT","TYS","829","-200","68","8"
"CMH","ATL","2314","2003","256","11"
"CMH","BNA","632","563","39","6"
"CMH","BOS","1448","13301","317","21"
"CMH","BWI","545","-4724","32","5"
"CMH","CLT","1444","3664","169","11"
"CMH","CVG","1778","-2409","130","7"
"CMH","DCA","1802","4626","267","14"
"CMH","DEN","697","1390","87","12"
"CMH","DFW","1605","-1808","168","10"
"CMH","DTW","1574","400","157","9"
"CMH","EWR","1345","12422","244","18"
"CMH","IAD","48","-157","4","8"
"CMH","IAH","1023","2924","137","13"
"CMH","LAS","1157","106","201","17"
"CMH","LAX","335","4790","111","33"
"CMH","LGA","1813","10760","402","22"
"CMH","MCO","1458","1400","155","10"
"CMH","MDW","1983","8283","227","11"
"CMH","MEM","111","761","20","18"
"CMH","MIA","103","1578","36","34"
"CMH","MSP","1323","4309","212","16"
"CMH","ORD","5039","39939","1009","20"
"CMH","PHL","1660","9398","324","19"
"CMH","PHX","1780","2620","305","17"
"CMH","PIT","1474","1941","155","10"
"CMH","RDU","161","-2220","14","8"
"CMH","RSW","234","701","36","15"
"CMH","STL","2854","10567","360","12"
"CMH","TPA","1455","426","152","10"
"CMI","ORD","1829","15780","368","20"
"COS","ATL","716","4295","123","17"
"COS","CVG","658","4682","124","18"
"COS","DEN","1682","7172","233","13"
"COS","DFW","2684","12256","368","13"
"COS","IAH","777","982","74","9"
"COS","LAX","1001","5675","192","19"
"COS","MSP","742","-1694","65","8"
"COS","ORD","700","4234","126","18"
"COS","PHX","833","2612","83","9"
"COS","SLC","453","1164","41","9"
"COS","STL","930","-692","89","9"
"CRP","DFW","2416","14621","396","16"
"CRP","HOU","2503","17691","351","14"
"CRP","IAH","440","1272","32","7"
"CRW","PIT","827","1482","72","8"
"CVG","ABQ","725","760","126","17"
"CVG","ALB","695","6488","163","23"
"CVG","ATL","3395","12323","505","14"
"CVG","AUS","719","-549","92","12"
"CVG","BDL","1419","4479","180","12"
"CVG","BHM","691","1798","74","10"
"CVG","BNA","328","2761","46","14"
"CVG","BOS","1773","3618","234","13"
"CVG","BUF","403","1919","68","16"
"CVG","BWI","1044","7502","181","17"
"CVG","CLE","1585","1092","179","11"
"CVG","CMH","1451","588","127","8"
"CVG","COS","654","5056","137","20"
"CVG","DCA","1598","6728","212","13"
"CVG","DEN","1415","4473","215","15"
"CVG","DFW","2853","9473","445","15"
"CVG","DTW","400","3323","82","20"
"CVG","EWR","1419","5539","204","14"
"CVG","FLL","729","1928","94","12"
"CVG","GSO","450","867","55","12"
"CVG","IND","691","1108","65","9"
"CVG","JAX","724","1701","94","12"
"CVG","JFK","697","5602","156","22"
"CVG","LAS","852","-1249","113","13"
"CVG","LAX","1456","2914","289","19"
"CVG","LEX","1014","796","116","11"
"CVG","LGA","2172","11336","424","19"
"CVG","LIT","90","412","10","11"
"CVG","MCI","1082","-1566","123","11"
"CVG","MCO","1732","3263","205","11"
"CVG","MEM","359","1773","56","15"
"CVG","MHT","182","-1966","12","6"
"CVG","MIA","595","3859","98","16"
"CVG","MKE","1045","2796","135","12"
