"origin","destination","count","total_arrival_delay_minutes","number_of_delays","delaypercentage"
"ALB","JFK","241","-130","31","12"
"ALB","LAS","365","-5176","31","8"
"ALB","MCO","730","-2344","70","9"
"ALB","ORD","3019","18027","682","22"
"ALB","PHL","1690","9194","335","19"
"ALB","PIT","1242","143","132","10"
"AMA","ABQ","670","857","57","8"
"AMA","COS","1","87","1","100"
"AMA","DAL","2633","9686","255","9"
"AMA","DFW","3455","-964","372","10"
"AMA","IAH","1244","7396","183","14"
"AMA","LAS","365","-1784","7","1"
"ANC","ADK","1","21","1","100"
"ANC","ADQ","726","4573","132","18"
"ANC","AKN","274","493","41","14"
"ANC","ATL","99","-555","10","10"
"ANC","BET","1175","8020","217","18"
"ANC","CDV","362","3302","88","24"
"ANC","DEN","284","-555","31","10"
"ANC","DFW","94","482","17","18"
"ANC","DLG","199","1908","37","18"
"ANC","DTW","129","-951","10","7"
"ANC","DUT","689","5396","138","20"
"ANC","EWR","84","-154","5","5"
"ANC","FAI","3708","10834","528","14"
"ANC","IAH","112","371","16","14"
"ANC","JNU","1183","7675","209","17"
"ANC","LAX","379","-2213","31","8"
"ANC","MSP","1047","-4474","102","9"
"ANC","OME","578","-396","53","9"
"ANC","ORD","673","563","98","14"
"ANC","OTZ","858","6353","164","19"
"ANC","PDX","550","1950","109","19"
"ANC","SCC","363","1090","52","14"
"ANC","SEA","6540","12780","1011","15"
"ANC","SFO","84","135","13","15"
"ANC","SLC","729","1655","96","13"
"ANC","STL","93","139","15","16"
"ATL","ABE","366","4207","98","26"
"ATL","ABQ","878","7129","192","21"
"ATL","ABY","1449","9800","296","20"
"ATL","AEX","491","2136","94","19"
"ATL","AGS","3146","36806","908","28"
"ATL","ALB","1064","8293","208","19"
"ATL","ANC","99","1436","36","36"
"ATL","AUS","2029","17801","450","22"
"ATL","AVL","2499","25999","664","26"
"ATL","BDL","2095","11262","345","16"
"ATL","BHM","2747","13948","419","15"
"ATL","BMI","993","10779","227","22"
"ATL","BNA","2283","18330","410","17"
"ATL","BOS","5560","28929","977","17"
"ATL","BQK","1423","10256","342","24"
"ATL","BTR","2136","16674","447","20"
"ATL","BUF","1668","17811","423","25"
"ATL","BWI","5959","52042","1257","21"
"ATL","CAE","2631","23349","541","20"
"ATL","CAK","2369","24215","585","24"
"ATL","CHA","2335","28923","650","27"
"ATL","CHO","668","4311","150","22"
"ATL","CHS","2688","16280","440","16"
"ATL","CLE","3505","27024","723","20"
"ATL","CLT","4572","27951","768","16"
"ATL","CMH","2479","11545","370","14"
"ATL","COS","671","5184","143","21"
"ATL","CRP","727","5474","154","21"
"ATL","CRW","1812","13223","404","22"
"ATL","CSG","2192","21548","592","27"
"ATL","CVG","2811","28028","677","24"
"ATL","DAB","2115","17249","447","21"
"ATL","DAL","429","7355","168","39"
"ATL","DAY","3641","31338","739","20"
"ATL","DCA","5286","26753","787","14"
"ATL","DEN","5371","28616","969","18"
"ATL","DFW","10305","66239","1959","19"
"ATL","DHN","1817","21860","506","27"
"ATL","DSM","341","5415","144","42"
"ATL","DTW","4874","20926","813","16"
"ATL","EGE","108","587","20","18"
"ATL","ELP","366","3881","97","26"
"ATL","EVV","1186","10670","298","25"
"ATL","EWR","7967","97187","2028","25"
"ATL","EYW","805","7261","200","24"
"ATL","FAY","1768","23655","517","29"
"ATL","FLL","6322","51570","1260","19"
"ATL","FLO","1053","5125","198","18"
"ATL","FNT","1574","16736","343","21"
"ATL","FWA","1098","12984","321","29"
"ATL","GNV","2429","29718","747","30"
"ATL","GPT","3238","33117","907","28"
"ATL","GRR","973","7104","252","25"
"ATL","GSO","3482","20289","607","17"
"ATL","GSP","2850","16820","502","17"
"ATL","GTR","1376","13968","363","26"
"ATL","HDN","2","18","1","50"
"ATL","HNL","153","86","28","18"
"ATL","HOU","4233","24844","787","18"
"ATL","HPN","1041","2767","183","17"
"ATL","HSV","2390","17729","476","19"
"ATL","HTS","1092","5204","220","20"
"ATL","IAD","5513","51488","1113","20"
"ATL","IAH","5002","27899","912","18"
"ATL","ICT","2047","23179","590","28"
"ATL","ILM","1882","10902","427","22"
"ATL","IND","2707","20671","492","18"
"ATL","ISP","576","9133","209","36"
"ATL","JAC","29","-137","1","3"
"ATL","JAN","2285","16116","463","20"
"ATL","JAX","4997","34555","869","17"
"ATL","JFK","2487","25327","613","24"
"ATL","LAS","3085","25103","759","24"
"ATL","LAX","3927","28698","926","23"
"ATL","LEX","2293","27114","615","26"
"ATL","LFT","489","1259","93","19"
"ATL","LGA","8281","87164","1985","23"
"ATL","LGB","456","-5370","31","6"
"ATL","LIT","1710","8251","253","14"
"ATL","LWB","193","320","33","17"
"ATL","LYH","1095","488","123","11"
"ATL","MCI","4247","18881","615","14"
"ATL","MCN","1742","19097","480","27"
"ATL","MCO","7778","69359","1587","20"
"ATL","MDT","151","525","31","20"
"ATL","MDW","4513","40520","964","21"
"ATL","MEI","1202","10208","282","23"
"ATL","MEM","4905","29212","835","17"
"ATL","MGM","2544","38907","796","31"
"ATL","MHT","853","3656","135","15"
"ATL","MIA","6273","42880","1212","19"
"ATL","MKE","2769","21109","529","19"
"ATL","MLB","2308","15884","467","20"
"ATL","MLI","909","8892","195","21"
"ATL","MLU","1457","12997","337","23"
"ATL","MOB","2683","22478","552","20"
"ATL","MSP","5738","36742","1199","20"
"ATL","MSY","4879","42239","964","19"
"ATL","MYR","3059","22994","726","23"
"ATL","OAK","632","4081","161","25"
"ATL","OKC","1070","6997","201","18"
"ATL","OMA","1093","11724","292","26"
"ATL","ONT","576","5856","174","30"
"ATL","ORD","7960","102025","2334","29"
"ATL","ORF","2627","14416","411","15"
"ATL","PBI","3865","29591","755","19"
"ATL","PDX","726","6474","196","26"
"ATL","PFN","3006","45074","992","33"
"ATL","PHF","3118","32743","769","24"
"ATL","PHL","6531","49335","1430","21"
"ATL","PHX","3367","13963","627","18"
"ATL","PIA","1089","9532","275","25"
"ATL","PIT","4824","31240","880","18"
"ATL","PNS","3640","38794","830","22"
"ATL","PSP","182","-641","27","14"
"ATL","PVD","1760","6701","251","14"
"ATL","PWM","729","2510","112","15"
"ATL","RDU","5251","36288","888","16"
"ATL","RIC","2356","9690","344","14"
"ATL","ROA","1672","10578","374","22"
"ATL","ROC","1517","8984","277","18"
"ATL","RSW","3951","30798","759","19"
"ATL","SAN","1787","8455","376","21"
"ATL","SAT","2998","22712","664","22"
"ATL","SAV","3072","19188","459","14"
"ATL","SBN","882","8789","224","25"
"ATL","SDF","2362","14447","419","17"
"ATL","SEA","1457","5843","319","21"
"ATL","SFO","2381","13574","477","20"
"ATL","SHV","1757","12810","380","21"
"ATL","SJC","706","3430","156","22"
"ATL","SJU","1264","7016","198","15"
"ATL","SLC","2734","21591","682","24"
"ATL","SMF","730","6136","186","25"
"ATL","SNA","1248","5044","244","19"
"ATL","SRQ","2079","18791","392","18"
"ATL","STL","3443","16688","598","17"
"ATL","STT","539","2299","82","15"
"ATL","SWF","303","899","62","20"
"ATL","SYR","1339","5821","248","18"
"ATL","TLH","2647","24882","557","21"
"ATL","TOL","729","9574","211","28"
"ATL","TPA","7169","61601","1399","19"
"ATL","TRI","2103","23343","579","27"
"ATL","TUL","1077","8269","217","20"
"ATL","TUS","706","1729","118","16"
"ATL","TYS","2549","17943","489","19"
"ATL","VLD","1479","8570","331","22"
"ATL","VPS","2833","34363","875","30"
"ATL","XNA","1734","13899","389","22"
"ATW","CVG","1087","-2020","121","11"
"AUS","ATL","2030","9938","354","17"
"AUS","BNA","725","-493","53","7"
"AUS","BWI","631","-172","64","10"
"AUS","CLE","392","174","55","14"
"AUS","CVG","728","-2501","38","5"
"AUS","DAL","4169","13168","379","9"
"AUS","DEN","1071","-2757","42","3"
"AUS","DFW","7085","8389","637","8"
"AUS","DTW","300","536","35","11"
"AUS","ELP","1344","3066","151","11"
"AUS","EWR","631","7396","137","21"
"AUS","HOU","3880","5018","298","7"
"AUS","HRL","365","-585","14","3"
"AUS","IAH","3344","15979","377","11"
"AUS","LAS","1091","-3536","64","5"
"AUS","LAX","1424","-2524","111","7"
"AUS","LBB","723","863","75","10"
"AUS","MAF","636","1323","46","7"
"AUS","MCO","365","861","42","11"
"AUS","MEM","489","-3675","30","6"
"AUS","MSP","883","-1986","94","10"
"AUS","ORD","2722","19230","540","19"
"AUS","PHX","2363","-6770","159","6"
"AUS","RDU","95","-250","8","8"
"AUS","SAN","365","-1100","30","8"
"AUS","SJC","897","-2784","51","5"
"AUS","SLC","1047","-426","62","5"
"AUS","STL","854","-50","69","8"
"AUS","TPA","365","853","61","16"
"AVL","AGS","1","25","1","100"
"AVL","ATL","2499","10878","428","17"
"AVL","CVG","365","-518","47","12"
"AVL","EWR","615","7896","169","27"
"AVL","IAH","199","214","36","18"
"AVP","ORD","854","4812","184","21"
"AVP","PHL","4","45","1","25"
"AVP","PIT","7","38","1","14"
"AZO","CVG","1147","-4096","128","11"
"AZO","DTW","427","-185","30","7"
"AZO","ORD","1628","9090","295","18"
"BDL","ATL","2096","9091","367","17"
"BDL","BNA","593","-2400","40","6"
"BDL","BWI","3025","14724","376","12"
"BDL","CLE","1194","9421","237","19"
"BDL","CLT","1322","7278","277","20"
"BDL","CVG","1426","4536","196","13"
"BDL","DCA","1080","324","85","7"
"BDL","DFW","1150","44","156","13"
"BDL","DTW","1564","-3838","161","10"
"BDL","EWR","1380","10891","291","21"
"BDL","FLL","918","993","125","13"
"BDL","IAD","1459","3607","238","16"
"BDL","IAH","200","-1264","31","15"
"BDL","JFK","241","64","34","14"
"BDL","LAS","113","-1728","9","7"
"BDL","MCO","1869","-2529","217","11"
"BDL","MDW","677","-502","84","12"
"BDL","MIA","426","885","53","12"
"BDL","MSP","1098","-4156","144","13"
"BDL","ORD","4118","16953","759","18"
"BDL","PBI","499","1302","75","15"
"BDL","PHL","1790","7994","336","18"
"BDL","PHX","363","-2281","36","9"
"BDL","PIT","1388","3683","171","12"
"BDL","RDU","1030","3858","151","14"
"BDL","SJU","524","993","71","13"
"BDL","STL","864","-4026","81","9"
"BDL","TPA","1160","-2935","136","11"
"BET","ANC","1175","8287","222","18"
"BFF","RAP","1","93","1","100"
"BFL","FAT","1","137","1","100"
"BFL","LAX","1937","-7214","68","3"
"BFL","SBA","1","274","1","100"
"BFL","SFO","819","3791","133","16"
"BGM","IAD","1184","-2111","148","12"
"BGR","BOS","3650","416","453","12"
"BGR","LGA","427","992","69","16"
"BHM","ATL","2745","4837","385","14"
"BHM","AUS","1","51","1","100"
"BHM","BNA","962","643","70","7"
"BHM","BWI","1381","-2031","83","6"
"BHM","CLT","119","-9","8","6"
"BHM","CVG","587","1078","45","7"
"BHM","DFW","2239","-2852","234","10"
"BHM","DTW","518","-73","47","9"
"BHM","EWR","721","9671","195","27"
"BHM","HOU","730","-1543","68","9"
"BHM","IAD","12","4","1","8"
"BHM","IAH","1627","6886","256","15"
"BHM","JAX","365","2533","70","19"
"BHM","LAS","365","-2100","27","7"
"BHM","MCO","366","-274","30","8"
"BHM","MDW","704","5511","147","20"
"BHM","MEM","418","-455","28","6"
"BHM","MSY","2334","7662","258","11"
"BHM","ORD","892","10048","239","26"
"BHM","PHX","365","-4404","8","2"
"BHM","SDF","704","2626","88","12"
"BHM","SHV","3","36","1","33"
"BHM","STL","365","243","21","5"
"BHM","TPA","708","4121","98","13"
"BHM","VPS","1","197","1","100"
"BIL","BZN","1","148","1","100"
"BIL","COD","1","124","1","100"
"BIL","DEN","747","-2017","48","6"
"BIL","HLN","363","-958","68","18"
"BIL","MSP","1096","-2766","78","7"
"BIL","SLC","2130","-4819","145","6"
"BIS","DEN","445","-7529","20","4"
"BIS","MSP","1401","-5312","77","5"
"BMI","ATL","993","10784","227","22"
"BMI","MCO","52","415","10","19"
"BMI","ORD","909","10753","257","28"
"BNA","ATL","2285","9813","383","16"
"BNA","AUS","702","1319","102","14"
"BNA","BDL","592","2054","91","15"
"BNA","BHM","976","3887","94","9"
"BNA","BWI","3112","-7935","235","7"
"BNA","CLE","2233","9347","283","12"
"BNA","CLT","1333","1983","155","11"
"BNA","CMH","636","-3198","18","2"
"BNA","CVG","1355","3884","197","14"
"BNA","DEN","439","2117","90","20"
"BNA","DFW","4023","-7404","369","9"
"BNA","DTW","3265","2122","297","9"
"BNA","EWR","1342","5315","221","16"
"BNA","FLL","365","99","42","11"
"BNA","HOU","2327","-3362","214","9"
"BNA","IAD","854","8439","214","25"
"BNA","IAH","1676","5663","230","13"
"BNA","ISP","840","-1464","76","9"
"BNA","JAX","1090","2994","114","10"
"BNA","LAS","1090","-7119","94","8"
"BNA","LAX","1576","-10599","127","8"
"BNA","LGA","1341","8921","294","21"
"BNA","MCI","1355","286","109","8"
"BNA","MCO","1442","3569","169","11"
"BNA","MDW","2668","7444","285","10"
"BNA","MEM","718","-2986","38","5"
"BNA","MHT","728","-2700","65","8"
"BNA","MIA","382","-1478","23","6"
"BNA","MSP","1309","2238","157","11"
"BNA","MSY","1036","2881","114","11"
"BNA","OAK","365","-1746","47","12"
"BNA","ONT","365","-2434","35","9"
"BNA","ORD","3621","33970","846","23"
"BNA","PBI","365","-186","22","6"
"BNA","PHL","729","-2628","78","10"
"BNA","PHX","1092","-7180","93","8"
"BNA","PIT","658","1257","80","12"
"BNA","PVD","707","-2223","58","8"
"BNA","RDU","1727","6802","222","12"
"BNA","SAN","728","-5987","69","9"
"BNA","SAT","366","2786","74","20"
"BNA","SEA","365","-4337","24","6"
"BNA","TPA","1401","200","126","8"
"BOI","BZN","1","160","1","100"
"BOI","DEN","1383","-2531","66","4"
"BOI","DFW","41","-229","4","9"
"BOI","FAT","42","669","11","26"
"BOI","GEG","1054","-728","52","4"
"BOI","LAS","729","-1968","43","5"
"BOI","MSP","879","-68","86","9"
"BOI","OAK","365","1246","49","13"
"BOI","ORD","374","-210","44","11"
"BOI","PDX","1038","2143","96","9"
"BOI","PHX","642","1644","62","9"
"BOI","RNO","1046","-246","35","3"
"BOI","SBA","132","426","7","5"
"BOI","SEA","1410","3272","163","11"
"BOI","SFO","1468","13625","311","21"
"BOI","SLC","4430","-2144","260","5"
"BOS","ACY","132","-849","22","16"
"BOS","ATL","4824","24326","924","19"
"BOS","BGR","3653","18709","693","18"
"BOS","BTV","1555","1382","257","16"
"BOS","BWI","5152","42984","1063","20"
"BOS","CAE","95","2106","42","44"
"BOS","CLE","1249","-345","128","10"
"BOS","CLT","2858","5401","458","16"
"BOS","CMH","973","8269","231","23"
"BOS","CVG","2162","1543","256","11"
"BOS","DCA","6893","5531","777","11"
"BOS","DEN","1525","-2772","159","10"
"BOS","DFW","3804","-9171","513","13"
"BOS","DTW","2626","159","315","11"
"BOS","EWR","6731","69649","1539","22"
"BOS","FLL","1820","8515","352","19"
"BOS","HPN","1","58","1","100"
"BOS","IAD","2165","6231","303","13"
"BOS","IAH","1646","4596","281","17"
"BOS","ISP","1043","6136","201","19"
"BOS","JFK","4443","24685","914","20"
"BOS","LAS","1093","-3246","189","17"
"BOS","LAX","2051","3100","415","20"
"BOS","LGA","12662","13397","1474","11"
"BOS","MCO","1989","7301","323","16"
"BOS","MDW","1107","4210","189","17"
"BOS","MEM","365","488","66","18"
"BOS","MIA","2052","14943","449","21"
"BOS","MKE","152","163","26","17"
"BOS","MSP","2180","-8044","270","12"
"BOS","MSY","61","-356","5","8"
"BOS","ORD","7834","41599","1501","19"
"BOS","ORF","1028","10818","240","23"
"BOS","PBI","1079","5026","188","17"
"BOS","PHL","8642","59343","1838","21"
"BOS","PHX","973","-5302","127","13"
"BOS","PIT","1554","8148","273","17"
"BOS","PWM","841","6290","180","21"
"BOS","RDU","3559","27232","819","23"
"BOS","RIC","872","6318","210","24"
"BOS","RSW","840","-388","108","12"
"BOS","SAN","333","-2382","47","14"
"BOS","SEA","974","-1697","169","17"
"BOS","SFO","2280","-6758","297","13"
"BOS","SJC","613","96","107","17"
"BOS","SJU","1362","5423","235","17"
"BOS","SLC","847","-507","128","15"
"BOS","STL","1524","-638","197","12"
"BOS","STT","116","1219","28","24"
"BOS","TPA","1126","1645","151","13"
"BPT","IAH","1601","-4117","108","6"
"BQK","ATL","1423","6011","265","18"
"BQN","EWR","294","544","46","15"
"BRO","IAH","1736","-3283","121","6"
"BRW","FAI","724","5152","139","19"
"BTM","MSO","1","101","1","100"
"BTM","SLC","1375","981","112","8"
"BTR","ATL","2138","24526","473","22"
"BTR","CSG","2","175","2","100"
"BTR","DFW","3422","12884","517","15"
"BTR","IAH","1930","12058","327","16"
"BTR","JAN","1","101","1","100"
"BTV","BOS","1555","-10492","158","10"
"BTV","CLE","412","58","58","14"
"BTV","EWR","1341","17582","331","24"
"BTV","HPN","12","126","3","25"
"BTV","IAD","1376","7868","244","17"
"BTV","JFK","783","5557","132","16"
"BTV","ORD","1343","18347","374","27"
"BTV","PHL","362","2918","86","23"
"BTV","PIT","4","515","1","25"
"BUF","ATL","1669","5438","294","17"
"BUF","BWI","2324","751","201","8"
"BUF","CLE","1263","10012","248","19"
"BUF","CLT","797","2984","140","17"
"BUF","DTW","1808","1099","186","10"
"BUF","EWR","1617","16366","318","19"
"BUF","IAD","1460","1292","227","15"
"BUF","JFK","1836","9751","250","13"
"BUF","LAS","365","-4133","30","8"
"BUF","MCO","365","-2172","10","2"
"BUF","MSP","676","1830","130","19"
"BUF","ORD","4526","24676","906","20"
"BUF","PHL","1556","5162","294","18"
"BUF","PHX","365","-4947","25","6"
"BUF","PIT","1129","-1992","112","9"
"BUR","DEN","1022","-1508","97","9"
"BUR","DFW","1337","-575","130","9"
"BUR","LAS","4187","27816","642","15"
"BUR","OAK","4787","13738","498","10"
"BUR","PDX","998","3271","150","15"
"BUR","PHX","3615","13166","345","9"
"BUR","SEA","1416","-3256","146","10"
"BUR","SFO","2662","10656","450","16"
"BUR","SJC","2981","2061","229","7"
"BUR","SMF","3345","11685","386","11"
"BWI","ABQ","365","-1868","38","10"
"BWI","ALB","2378","13520","367","15"
"BWI","ATL","5597","49166","1156","20"
"BWI","AUS","633","1832","104","16"
"BWI","BDL","3005","18280","457","15"
"BWI","BHM","1366","4920","213","15"
"BWI","BNA","3077","7283","433","14"
"BWI","BOS","5157","36508","997","19"
"BWI","BUF","2324","10507","297","12"
"BWI","CLE","2913","17181","474","16"
"BWI","CLT","2802","14217","523","18"
"BWI","CMH","709","5308","116","16"
"BWI","CVG","1346","6547","186","13"
"BWI","DEN","1728","2773","204","11"
"BWI","DFW","2408","7596","362","15"
"BWI","DTW","2301","7951","327","14"
"BWI","EWR","1444","20107","405","28"
"BWI","FLL","2222","1308","281","12"
"BWI","HOU","790","-155","128","16"
"BWI","IAH","1932","2674","252","13"
"BWI","IND","1030","3784","138","13"
"BWI","ISP","3085","10514","352","11"
"BWI","JAN","726","-838","74","10"
"BWI","JAX","1076","5199","169","15"
"BWI","JFK","450","491","70","15"
"BWI","LAS","1473","-3490","277","18"
"BWI","LAX","1366","-7882","164","12"
"BWI","LIT","365","-1496","33","9"
"BWI","MCI","1088","-2528","122","11"
"BWI","MCO","4319","21830","756","17"
"BWI","MDW","2755","12062","431","15"
"BWI","MEM","270","992","54","20"
"BWI","MHT","3573","25841","592","16"
"BWI","MIA","1459","6640","230","15"
"BWI","MKE","400","1977","67","16"
"BWI","MSP","1649","4392","263","15"
"BWI","MSY","365","2575","80","21"
"BWI","OKC","2","33","2","100"
"BWI","ORD","3905","29932","726","18"
"BWI","ORF","2317","15978","382","16"
"BWI","PBI","1364","1324","169","12"
"BWI","PHL","824","676","112","13"
"BWI","PHX","2807","-17617","335","11"
"BWI","PIT","1403","1583","165","11"
"BWI","PVD","3969","33916","701","17"
"BWI","RDU","1838","18444","375","20"
"BWI","ROC","1003","6445","175","17"
"BWI","RSW","456","2263","63","13"
"BWI","SAN","267","-3501","34","12"
"BWI","SAT","631","-1599","89","14"
"BWI","SDF","1729","7283","295","17"
"BWI","SFO","496","822","81","16"
"BWI","SJC","354","-5755","36","10"
"BWI","SJU","463","1635","69","14"
"BWI","SLC","367","-2820","36","9"
"BWI","STL","2589","-7565","256","9"
"BWI","TPA","2525","2405","328","12"
"BZN","BTM","3","421","3","100"
"BZN","DEN","1073","3639","145","13"
"BZN","DTW","43","1762","16","37"
"BZN","MSP","926","-405","126","13"
"BZN","SLC","1995","1454","185","9"
"CAE","ATL","2630","17220","527","20"
"CAE","AUS","1","90","1","100"
"CAE","BOS","96","-664","12","12"
"CAE","BTR","1","29","1","100"
"CAE","CRP","1","30","1","100"
"CAE","CVG","1309","6058","243","18"
"CAE","DFW","1348","-2397","139","10"
"CAE","EWR","688","10584","203","29"
"CAE","HOU","1","45","1","100"
"CAE","IAD","1445","7115","232","16"
"CAE","IAH","673","7453","203","30"
"CAE","ORD","1296","15673","379","29"
"CAE","RIC","1","30","1","100"
"CAK","ATL","2367","19125","510","21"
"CAK","CVG","45","637","12","26"
"CAK","LGA","780","6488","162","20"
"CAK","MCO","365","1460","51","13"
"CAK","ORD","888","7087","244","27"
"CDC","SGU","129","158","9","6"
"CDC","SLC","941","-699","59","6"
"CDV","ANC","363","1882","55","15"
"CDV","YAK","363","2212","84","23"
"CEC","ACV","668","-3983","22","3"
"CEC","SFO","366","5938","118","32"
"CEC","SMF","169","430","7","4"
"CHA","ATL","2342","14133","442","18"
"CHA","CVG","649","3223","117","18"
"CHA","ORD","841","834","127","15"
"CHA","TYS","1","60","1","100"
"CHO","ATL","668","7101","162","24"
"CHO","CVG","526","2198","81","15"
"CHO","IAD","1454","-4931","117","8"
"CHS","ATL","2694","10773","421","15"
"CHS","CLT","1731","-3866","145","8"
"CHS","DFW","1055","-517","139","13"
"CHS","EWR","980","11354","235","23"
"CHS","IAD","1460","2718","198","13"
"CHS","IAH","652","6823","209","32"
"CHS","LIT","1","60","1","100"
"CHS","ORD","1319","7818","315","23"
"CHS","SHV","2","70","1","50"
"CIC","SFO","1092","2315","95","8"
"CID","CVG","634","5667","145","22"
"CID","DEN","301","6110","117","38"
"CID","DFW","909","-1137","107","11"
"CID","MSP","567","-938","43","7"
"CID","ORD","3049","17882","623","20"
"CLD","LAX","2138","3302","152","7"
"CLE","ABE","788","375","84","10"
"CLE","ALB","1166","3171","174","14"
"CLE","ATL","3906","17276","718","18"
"CLE","AUS","392","-2089","58","14"
"CLE","BDL","1177","4354","158","13"
"CLE","BNA","2265","1236","248","10"
"CLE","BOS","1249","-190","152","12"
"CLE","BTV","412","2624","98","23"
"CLE","BUF","1224","4282","181","14"
"CLE","BWI","2944","17644","459","15"
"CLE","CLT","1516","3982","253","16"
"CLE","CMH","1251","4603","184","14"
"CLE","CRW","174","367","23","13"
"CLE","CVG","2749","16110","467","16"
"CLE","DAB","14","-119","2","14"
"CLE","DAY","1116","2979","147","13"
"CLE","DCA","1190","3009","146","12"
"CLE","DEN","1420","-750","177","12"
"CLE","DFW","2367","8461","457","19"
"CLE","DTW","2794","6486","403","14"
"CLE","EWR","1942","18157","438","22"
"CLE","FLL","762","-1690","80","10"
"CLE","GRR","1187","3792","164","13"
"CLE","GSP","536","1659","80","14"
"CLE","HPN","1042","3581","161","15"
"CLE","IAD","2383","6616","397","16"
"CLE","IAH","2129","1128","298","13"
"CLE","IND","1541","2482","215","13"
"CLE","ISP","597","2800","109","18"
"CLE","JFK","705","2180","93","13"
"CLE","LAS","1294","1472","189","14"
"CLE","LAX","953","-459","116","12"
"CLE","LEX","558","1331","65","11"
"CLE","LGA","3884","26642","790","20"
"CLE","MCI","1167","5092","197","16"
"CLE","MCO","1127","-2735","112","9"
"CLE","MDT","911","1714","106","11"
"CLE","MDW","4157","21119","664","15"
"CLE","MEM","892","5056","151","16"
"CLE","MHT","1220","-121","126","10"
"CLE","MIA","823","-2009","78","9"
"CLE","MKE","1446","2800","197","13"
"CLE","MSN","744","2729","114","15"
"CLE","MSP","2837","659","406","14"
"CLE","MSY","524","-2120","63","12"
"CLE","ORD","7510","57399","1622","21"
"CLE","ORF","790","194","87","11"
"CLE","PBI","383","-2302","39","10"
"CLE","PHL","1197","6770","266","22"
"CLE","PHX","1569","3822","269","17"
"CLE","PVD","1208","183","133","11"
"CLE","PWM","123","-298","14","11"
"CLE","RDU","1174","2499","139","11"
"CLE","RIC","828","2955","129","15"
"CLE","ROC","953","5028","169","17"
"CLE","RSW","758","-1488","64","8"
"CLE","SAN","84","616","14","16"
"CLE","SAT","392","-3804","29","7"
"CLE","SDF","1171","2758","154","13"
"CLE","SEA","202","-2426","12","5"
"CLE","SFO","422","-685","50","11"
"CLE","SJU","169","-255","20","11"
"CLE","SRQ","15","-1","2","13"
"CLE","STL","3302","2476","385","11"
"CLE","SYR","974","4225","154","15"
"CLE","TPA","861","-1699","77","8"
"CLE","TYS","525","1748","82","15"
"CLL","DFW","1845","-7900","114","6"
"CLL","IAH","1410","2230","144","10"
"CLT","ABE","248","758","39","15"
"CLT","AGS","10","205","4","40"
"CLT","ALB","520","2795","103","19"
"CLT","ATL","4591","19219","932","20"
"CLT","BDL","1347","5690","213","15"
"CLT","BHM","118","-122","12","10"
