"origin","destination","count","total_arrival_delay_minutes","number_of_delays","delaypercentage"
"BDL","MSP","705","1438","107","15"
"BDL","ORD","3714","22250","679","18"
"BDL","PBI","351","1246","54","15"
"BDL","PHL","1480","9228","214","14"
"BDL","PIT","1415","13098","328","23"
"BDL","PVD","1","51","1","100"
"BDL","RDU","1065","520","59","5"
"BDL","SJU","353","769","38","10"
"BDL","STL","1101","356","148","13"
"BDL","SYR","597","-498","26","4"
"BDL","TPA","358","172","44","12"
"BET","ANC","593","2207","56","9"
"BFL","DFW","715","8576","200","27"
"BFL","LAS","826","-952","17","2"
"BGM","BWI","582","-101","38","6"
"BGM","PIT","1317","-1257","86","6"
"BGR","BOS","1413","7274","173","12"
"BGR","EWR","166","3196","70","42"
"BGR","MHT","358","1149","35","9"
"BGR","PVD","354","665","17","4"
"BGR","PWM","544","2261","56","10"
"BHM","ATL","3160","25661","666","21"
"BHM","BNA","2517","9876","190","7"
"BHM","BTR","346","3512","77","22"
"BHM","BWI","100","383","6","6"
"BHM","CLT","1173","4271","88","7"
"BHM","CVG","357","115","10","2"
"BHM","DFW","2124","18386","380","17"
"BHM","HSV","1299","1749","74","5"
"BHM","JAN","360","3452","83","23"
"BHM","MCO","352","3199","73","20"
"BHM","MEM","1234","-2275","37","2"
"BHM","MGM","356","4876","85","23"
"BHM","MOB","2","26","1","50"
"BHM","MSY","1915","11439","251","13"
"BHM","PIT","441","1290","33","7"
"BHM","SDF","351","1258","21","5"
"BHM","SHV","17","169","2","11"
"BIL","BZN","697","-322","88","12"
"BIL","DEN","1390","7220","190","13"
"BIL","GTF","684","1539","75","10"
"BIL","MSP","1078","1779","83","7"
"BIL","SLC","1073","4973","119","11"
"BIS","DEN","687","3086","87","12"
"BIS","FSD","360","-403","34","9"
"BIS","MOT","685","-3032","68","9"
"BIS","MSP","1066","5307","132","12"
"BIS","SLC","362","-530","18","4"
"BLI","SEA","1015","3753","93","9"
"BNA","ATL","2899","15374","443","15"
"BNA","BDL","836","7198","178","21"
"BNA","BHM","2495","6682","235","9"
"BNA","BOS","1015","11230","255","25"
"BNA","BTR","989","3766","115","11"
"BNA","BWI","1223","4026","148","12"
"BNA","CHA","78","404","13","16"
"BNA","CLE","1243","1376","104","8"
"BNA","CLT","1539","2867","96","6"
"BNA","CMH","923","3929","101","10"
"BNA","CVG","360","1557","46","12"
"BNA","DCA","1008","3258","161","15"
"BNA","DEN","560","4618","114","20"
"BNA","DET","53","235","7","13"
"BNA","DFW","3582","20626","579","16"
"BNA","DTW","2682","1826","200","7"
"BNA","EWR","995","7434","182","18"
"BNA","FLL","794","5724","151","19"
"BNA","GSO","688","5892","138","20"
"BNA","GSP","535","2935","70","13"
"BNA","HOU","1244","14148","309","24"
"BNA","HSV","1002","1110","98","9"
"BNA","IAH","995","3309","126","12"
"BNA","IND","908","4129","82","9"
"BNA","JAN","975","1490","77","7"
"BNA","JAX","819","7493","154","18"
"BNA","JFK","173","2196","43","24"
"BNA","LAS","43","64","6","13"
"BNA","LAX","932","2728","163","17"
"BNA","LEX","355","3498","77","21"
"BNA","LGA","1008","6145","189","18"
"BNA","LIT","1019","2012","82","8"
"BNA","MCI","1000","1466","98","9"
"BNA","MCO","1007","4958","180","17"
"BNA","MDW","2350","4747","245","10"
"BNA","MEM","2035","2872","147","7"
"BNA","MIA","932","9432","220","23"
"BNA","MKE","988","2364","99","10"
"BNA","MOB","1015","1365","99","9"
"BNA","MSP","703","-1057","49","6"
"BNA","MSY","973","6588","173","17"
"BNA","ORD","3144","19427","537","17"
"BNA","ORF","834","7756","145","17"
"BNA","PBI","77","873","27","35"
"BNA","PHL","1463","5600","182","12"
"BNA","PHX","844","6263","205","24"
"BNA","PIT","1034","4859","131","12"
"BNA","PNS","242","-144","23","9"
"BNA","RDU","1004","2432","114","11"
"BNA","RIC","831","9099","186","22"
"BNA","RSW","296","1801","53","17"
"BNA","SAN","682","-315","101","14"
"BNA","SAT","550","1252","64","11"
"BNA","SDF","937","7123","143","15"
"BNA","SFO","700","6645","198","28"
"BNA","SJU","342","-3","44","12"
"BNA","STL","1937","15738","366","18"
"BNA","TPA","979","6839","148","15"
"BNA","TYS","686","9164","139","20"
"BOI","DEN","1061","8558","191","18"
"BOI","GEG","34","316","8","23"
"BOI","LAS","61","1156","18","29"
"BOI","LAX","59","576","11","18"
"BOI","ORD","706","2465","91","12"
"BOI","PSC","353","3045","73","20"
"BOI","SEA","661","625","32","4"
"BOI","SFO","1512","16024","363","24"
"BOI","SLC","1464","5711","106","7"
"BOS","ATL","2829","29024","768","27"
"BOS","BDL","688","3918","75","10"
"BOS","BGR","1404","11599","255","18"
"BOS","BNA","1033","4349","185","17"
"BOS","BUF","1007","4121","125","12"
"BOS","BWI","2430","13704","337","13"
"BOS","CLE","2659","14147","446","16"
"BOS","CLT","2469","7414","410","16"
"BOS","CMH","338","533","48","14"
"BOS","CVG","1413","3325","193","13"
"BOS","DAY","1073","1759","150","13"
"BOS","DCA","7919","22837","1018","12"
"BOS","DEN","1683","15211","475","28"
"BOS","DFW","3122","16068","723","23"
"BOS","DTW","2513","11619","413","16"
"BOS","EWR","8011","65118","1429","17"
"BOS","FLL","780","7043","198","25"
"BOS","GSO","200","1615","36","18"
"BOS","IAD","2016","19812","400","19"
"BOS","IAH","1233","11249","332","26"
"BOS","IND","330","145","38","11"
"BOS","JFK","1848","9247","326","17"
"BOS","LAS","424","5847","128","30"
"BOS","LAX","1733","3051","340","19"
"BOS","LGA","5572","-16594","335","6"
"BOS","MCO","2597","14825","527","20"
"BOS","MDW","1239","4259","160","12"
"BOS","MEM","697","6814","186","26"
"BOS","MIA","2566","5639","472","18"
"BOS","MKE","590","3721","126","21"
"BOS","MSP","2086","9523","384","18"
"BOS","OMA","2","55","2","100"
"BOS","ORD","5777","32057","1117","19"
"BOS","ORF","338","2000","51","15"
"BOS","PBI","745","7968","220","29"
"BOS","PHL","5339","44114","1061","19"
"BOS","PHX","697","4036","168","24"
"BOS","PIT","2288","18866","537","23"
"BOS","PWM","1368","14184","294","21"
"BOS","RDU","1170","2595","147","12"
"BOS","RIC","299","2124","46","15"
"BOS","ROC","1292","6498","175","13"
"BOS","RSW","171","787","33","19"
"BOS","SFO","1259","9326","347","27"
"BOS","SJC","272","-1489","33","12"
"BOS","SJU","707","-151","78","11"
"BOS","SLC","720","1982","145","20"
"BOS","STL","1616","8523","371","22"
"BOS","SYR","1254","3977","145","11"
"BOS","TPA","1544","2634","241","15"
"BTM","BZN","715","2875","45","6"
"BTR","ATL","1057","6978","165","15"
"BTR","BNA","1013","1186","59","5"
"BTR","DFW","2138","19338","372","17"
"BTR","IAH","1152","8374","122","10"
"BTR","JAN","360","914","14","3"
"BTR","MEM","1030","-2850","33","3"
"BTR","MOB","1052","9428","189","17"
"BTR","MSY","103","795","13","12"
"BTR","SHV","349","532","19","5"
"BTV","ALB","242","-118","11","4"
"BTV","BWI","182","656","17","9"
"BTV","EWR","1087","7593","187","17"
"BTV","IAD","760","-94","66","8"
"BTV","LGA","1009","2656","111","11"
"BTV","MHT","319","1479","37","11"
"BTV","ORD","728","1374","104","14"
"BTV","PHL","799","4771","117","14"
"BTV","PIT","1024","4594","169","16"
"BUF","ALB","579","2108","34","5"
"BUF","ATL","1078","10714","263","24"
"BUF","BDL","594","1224","25","4"
"BUF","BOS","1005","7175","165","16"
"BUF","BWI","1196","6903","147","12"
"BUF","CLE","430","871","29","6"
"BUF","CLT","671","2819","67","9"
"BUF","CVG","531","1819","64","12"
"BUF","DCA","1012","5702","107","10"
"BUF","DTW","1710","-12936","56","3"
"BUF","EWR","3310","19465","433","13"
"BUF","IAD","637","752","47","7"
"BUF","JFK","357","-189","28","7"
"BUF","LGA","3429","15275","417","12"
"BUF","MSP","106","-642","4","3"
"BUF","ORD","3498","8117","489","13"
"BUF","PHL","1414","12451","269","19"
"BUF","PIT","1433","9048","199","13"
"BUF","RDU","1060","-7670","25","2"
"BUF","ROC","452","660","28","6"
"BUF","SWF","1","25","1","100"
"BUF","SYR","709","1599","43","6"
"BUR","BFL","1","59","1","100"
"BUR","DEN","1061","3508","150","14"
"BUR","DFW","1050","2359","148","14"
"BUR","LAS","4472","11423","279","6"
"BUR","LGB","472","-1700","2","0"
"BUR","OAK","6738","-1759","478","7"
"BUR","ONT","353","-854","22","6"
"BUR","PDX","741","2255","58","7"
"BUR","PHX","1488","4528","159","10"
"BUR","SEA","404","1505","42","10"
"BUR","SFO","3862","36508","893","23"
"BUR","SJC","2569","-6319","97","3"
"BUR","SLC","708","640","50","7"
"BUR","SMF","1488","-5223","41","2"
"BUR","SNA","120","718","20","16"
"BWI","ABE","457","1212","48","10"
"BWI","ALB","1179","2965","113","9"
"BWI","ATL","2448","14090","448","18"
"BWI","AVP","470","398","46","9"
"BWI","BDL","1221","4529","134","10"
"BWI","BGM","579","-738","31","5"
"BWI","BHM","102","-462","8","7"
"BWI","BNA","1263","190","92","7"
"BWI","BOS","2376","7007","341","14"
"BWI","BTV","178","106","17","9"
"BWI","BUF","1194","1542","107","8"
"BWI","CAE","212","-803","9","4"
"BWI","CHS","102","80","6","5"
"BWI","CLE","2054","-1863","128","6"
"BWI","CLT","2215","6071","331","14"
"BWI","CVG","716","2010","57","7"
"BWI","DAB","181","-660","7","3"
"BWI","DAY","751","-880","38","5"
"BWI","DCA","48","275","10","20"
"BWI","DEN","825","-1236","130","15"
"BWI","DFW","2146","6220","334","15"
"BWI","DTW","2646","-6390","155","5"
"BWI","EWR","1306","7073","240","18"
"BWI","FAY","118","-1114","2","1"
"BWI","FLL","1070","6289","216","20"
"BWI","GSO","406","-1886","23","5"
"BWI","GSP","218","-1003","13","5"
"BWI","IAD","214","-2242","5","2"
"BWI","IAH","530","-708","73","13"
"BWI","ILM","479","1281","47","9"
"BWI","IND","793","-1643","53","6"
"BWI","ISP","1014","443","62","6"
"BWI","JAX","718","745","89","12"
"BWI","JFK","359","3503","58","16"
"BWI","LAS","769","-2687","92","11"
"BWI","LAX","836","254","144","17"
"BWI","LGA","1501","4371","190","12"
"BWI","MCI","687","-548","78","11"
"BWI","MCO","2300","1033","227","9"
"BWI","MIA","1132","4286","230","20"
"BWI","MLB","359","207","31","8"
"BWI","MSP","704","1332","106","15"
"BWI","MSY","561","-816","53","9"
"BWI","MYR","666","-947","45","6"
"BWI","ORD","4126","7761","495","11"
"BWI","ORF","899","-3402","43","4"
"BWI","ORH","339","353","24","7"
"BWI","PBI","1184","1740","163","13"
"BWI","PHL","124","542","15","12"
"BWI","PHX","1315","-4671","148","11"
"BWI","PIT","2189","5112","261","11"
"BWI","PVD","1188","2827","112","9"
"BWI","RDU","1115","1430","86","7"
"BWI","RIC","836","-505","74","8"
"BWI","ROA","661","185","50","7"
"BWI","ROC","1197","1486","93","7"
"BWI","RSW","905","-1257","88","9"
"BWI","SFO","147","6826","88","59"
"BWI","SJU","718","-2428","79","11"
"BWI","SRQ","477","-1131","38","7"
"BWI","STL","1464","3897","229","15"
"BWI","SWF","144","460","21","14"
"BWI","SYR","1194","2035","107","8"
"BWI","TPA","1250","4287","174","13"
"BWI","UCA","708","66","53","7"
"BZN","BIL","721","1810","44","6"
"BZN","BTM","718","1239","90","12"
"BZN","DEN","709","9062","192","27"
"BZN","MSO","686","1861","123","17"
"BZN","MSP","9","11","2","22"
"BZN","SLC","1073","5126","154","14"
"CAE","ATL","3049","21317","489","16"
"CAE","BWI","205","152","11","5"
"CAE","CHS","321","2119","51","15"
"CAE","CLT","2104","12670","255","12"
"CAE","DFW","55","700","19","34"
"CAE","EWR","295","1844","50","16"
"CAE","GSO","602","-957","23","3"
"CAE","LGA","354","1368","23","6"
"CAE","ORD","349","2618","76","21"
"CAE","PHL","403","5218","99","24"
"CAE","RDU","713","-211","42","5"
"CAE","SAV","52","-707","3","5"
"CAK","BWI","1","73","1","100"
"CAK","CLE","215","208","25","11"
"CAK","CLT","717","-881","46","6"
"CAK","DAY","1083","-547","30","2"
"CAK","ORD","1059","172","158","14"
"CAK","PIT","1","16","1","100"
"CCR","LAX","214","757","18","8"
"CDV","ANC","365","3847","52","14"
"CDV","YAK","347","2069","48","13"
"CHA","ATL","2431","15048","394","16"
"CHA","BNA","83","103","1","1"
"CHA","CLT","1267","-3678","23","1"
"CHA","MEM","128","329","15","11"
"CHO","CLT","1002","1083","88","8"
"CHO","RIC","102","239","4","3"
"CHO","ROA","102","112","3","2"
"CHS","ATL","2699","19338","452","16"
"CHS","BWI","120","-315","3","2"
"CHS","CAE","317","1456","26","8"
"CHS","CLT","1863","11229","335","17"
"CHS","DCA","603","-1140","20","3"
"CHS","DFW","28","852","16","57"
"CHS","GSO","1","30","1","100"
"CHS","GSP","359","-1162","5","1"
"CHS","IAD","765","1616","69","9"
"CHS","JAX","298","1476","37","12"
"CHS","LGA","299","1594","31","10"
"CHS","ORD","349","-248","35","10"
"CHS","ORF","205","-271","5","2"
"CHS","PHL","561","3980","72","12"
"CHS","RDU","961","855","46","4"
"CHS","SAV","1099","6148","199","18"
"CID","DEN","708","-265","80","11"
"CID","MLI","191","368","21","10"
"CID","MSP","984","-702","51","5"
"CID","OMA","180","388","16","8"
"CID","ORD","643","1596","81","12"
"CID","PHX","515","1706","78","15"
"CID","STL","1420","4742","174","12"
"CID","SUX","362","734","52","14"
"CLE","ALB","116","668","19","16"
"CLE","ATL","2305","7573","303","13"
"CLE","BDL","1345","-810","145","10"
"CLE","BNA","1252","5253","144","11"
"CLE","BOS","2659","18841","521","19"
"CLE","BUF","404","995","66","16"
"CLE","BWI","2020","-2353","120","5"
"CLE","CAK","213","409","24","11"
"CLE","CLT","1441","1779","125","8"
"CLE","CMH","369","795","34","9"
"CLE","CVG","1362","216","78","5"
"CLE","DCA","2086","3330","194","9"
"CLE","DEN","2192","9332","464","21"
"CLE","DFW","2046","4816","325","15"
"CLE","DTW","1974","-1081","137","6"
"CLE","EWR","2417","19174","438","18"
"CLE","FLL","118","726","22","18"
"CLE","HDN","14","0","2","14"
"CLE","IAD","894","1582","57","6"
"CLE","IAH","1668","11457","397","23"
"CLE","IND","1895","7275","193","10"
"CLE","JFK","834","6068","161","19"
"CLE","LAS","355","-2070","38","10"
"CLE","LAX","943","6759","225","23"
"CLE","LGA","3569","14186","464","13"
"CLE","MCI","621","-443","61","9"
"CLE","MCO","1179","1178","108","9"
"CLE","MDW","1842","7063","159","8"
"CLE","MIA","782","7367","144","18"
"CLE","MKE","763","-1307","49","6"
"CLE","MSP","2452","5365","245","9"
"CLE","MSY","337","1293","50","14"
"CLE","ORD","5349","27690","860","16"
"CLE","ORF","789","-529","59","7"
"CLE","PBI","119","1195","33","27"
"CLE","PHL","2389","10254","325","13"
"CLE","PHX","273","-983","35","12"
"CLE","PIT","1845","2703","157","8"
"CLE","PVD","798","-2865","50","6"
"CLE","RDU","1049","-1366","54","5"
"CLE","ROC","118","1233","28","23"
"CLE","RSW","135","877","22","16"
"CLE","SDF","813","-1341","50","6"
"CLE","SEA","81","3","6","7"
"CLE","SFO","522","3630","124","23"
"CLE","SRQ","95","565","15","15"
"CLE","STL","1481","3345","199","13"
"CLE","SYR","236","737","33","13"
"CLE","TPA","478","2353","82","17"
"CLT","ABE","153","308","11","7"
"CLT","AGS","954","3593","121","12"
"CLT","ATL","4367","26655","886","20"
"CLT","AVL","1977","7245","250","12"
"CLT","BDL","1297","2915","146","11"
"CLT","BHM","1135","-156","105","9"
"CLT","BNA","1515","1706","134","8"
"CLT","BOS","2473","8797","441","17"
"CLT","BUF","714","1358","83","11"
"CLT","BWI","2244","11048","317","14"
"CLT","CAE","2069","8237","272","13"
"CLT","CAK","700","-3955","32","4"
"CLT","CHA","1245","-641","88","7"
"CLT","CHO","977","104","64","6"
"CLT","CHS","1829","6985","269","14"
"CLT","CLE","1428","3040","165","11"
"CLT","CMH","1301","2782","111","8"
"CLT","CRW","1359","-157","88","6"
"CLT","CVG","1353","796","105","7"
"CLT","DAB","1251","7511","232","18"
"CLT","DAY","1544","6595","218","14"
"CLT","DCA","2692","8188","346","12"
"CLT","DEN","837","2703","150","17"
"CLT","DFW","2442","20392","582","23"
"CLT","DTW","1779","7776","248","13"
"CLT","EWR","2711","11590","510","18"
"CLT","FAY","1772","3345","176","9"
"CLT","FLL","1434","16059","442","30"
"CLT","GNV","1256","8086","209","16"
"CLT","GSO","2448","7162","275","11"
"CLT","GSP","1789","2005","155","8"
"CLT","HSV","428","-263","30","7"
"CLT","HTS","606","-814","37","6"
"CLT","IAD","1017","3258","78","7"
"CLT","IAH","1166","2106","223","19"
"CLT","ILM","1916","5762","210","10"
"CLT","IND","1780","11290","343","19"
"CLT","ISO","671","1119","48","7"
"CLT","ISP","923","1917","74","8"
"CLT","JAX","2067","14611","388","18"
"CLT","JFK","840","6066","184","21"
"CLT","LAX","1056","9166","310","29"
"CLT","LEX","240","461","22","9"
"CLT","LGA","3047","18394","522","17"
"CLT","LIT","906","-8615","37","4"
"CLT","MCI","1059","4906","204","19"
"CLT","MCO","2392","19825","625","26"
"CLT","MDT","1074","-2312","58","5"
"CLT","MEM","1300","5318","155","11"
"CLT","MGM","105","-1118","3","2"
"CLT","MIA","2126","19759","572","26"
"CLT","MKE","963","-280","66","6"
"CLT","MLB","963","4925","157","16"
"CLT","MOB","641","-4241","35","5"
"CLT","MSP","773","5394","185","23"
"CLT","MSY","1422","1498","191","13"
"CLT","MYR","1687","5320","221","13"
"CLT","OAJ","1004","3313","119","11"
"CLT","ORD","3811","12916","544","14"
"CLT","ORF","2108","6096","236","11"
"CLT","PBI","1132","10312","293","25"
"CLT","PHL","2637","18095","503","19"
"CLT","PHX","718","2980","167","23"
"CLT","PIT","2413","13690","462","19"
"CLT","PNS","1066","1516","118","11"
"CLT","PVD","1061","2623","100","9"
"CLT","RDU","2488","4500","223","8"
"CLT","RIC","2224","3041","204","9"
"CLT","ROA","2194","7987","205","9"
"CLT","ROC","121","-273","10","8"
"CLT","RSW","1139","8883","260","22"
"CLT","SAN","428","2086","92","21"
"CLT","SAT","593","1308","120","20"
"CLT","SAV","2007","6130","263","13"
"CLT","SDF","1403","-594","94","6"
"CLT","SEA","275","1497","47","17"
"CLT","SFO","1071","858","194","18"
"CLT","SJU","364","3538","119","32"
"CLT","SRQ","713","6111","190","26"
"CLT","STL","2014","5974","287","14"
"CLT","SYR","693","-2130","56","8"
"CLT","TLH","1283","5661","201","15"
"CLT","TPA","2189","19354","597","27"
"CLT","TRI","1434","1561","98","6"
"CLT","TYS","1273","2201","114","8"
"CMH","ATL","1417","6061","197","13"
"CMH","BNA","942","-4755","38","4"
"CMH","BOS","337","5231","98","29"
"CMH","CAK","2","46","1","50"
"CMH","CLE","421","3261","51","12"
"CMH","CLT","1310","9103","235","17"
"CMH","CVG","1913","3918","171","8"
"CMH","DCA","1187","7037","176","14"
"CMH","DEN","317","6995","168","52"
"CMH","DFW","1071","1885","139","12"
"CMH","DTW","1347","-4273","49","3"
"CMH","EWR","2092","12190","297","14"
"CMH","IAH","348","7153","145","41"
"CMH","IND","1302","-752","73","5"
"CMH","JFK","256","992","40","15"
"CMH","LAX","356","3033","99","27"
"CMH","LGA","2238","10191","265","11"
"CMH","MCO","469","1109","29","6"
"CMH","MDW","1238","4077","78","6"
"CMH","MSP","1053","-1140","56","5"
"CMH","ORD","3609","6454","403","11"
"CMH","PHL","1037","5310","144","13"
"CMH","PHX","31","114","7","22"
"CMH","PIT","1437","7349","216","15"
"CMH","RSW","59","461","9","15"
"CMH","STL","1609","4764","241","14"
"CMI","DAY","1080","-1255","18","1"
"COS","DEN","4773","23303","579","12"
"COS","DFW","1993","6050","198","9"
"COS","ICT","230","624","34","14"
"COS","LAS","343","948","27","7"
"COS","ORD","509","3321","75","14"
