"origin","destination","count","total_arrival_delay_minutes","number_of_delays","delaypercentage"
"ANC","SFO","180","-1152","7","3"
"ANC","SLC","981","3255","154","15"
"ANI","ANC","97","401","12","12"
"ATL","ABE","713","12188","315","44"
"ATL","ABQ","353","3084","93","26"
"ATL","AGS","2471","25431","544","22"
"ATL","ALB","919","8235","192","20"
"ATL","AUS","1061","9382","232","21"
"ATL","AVL","1194","12891","286","23"
"ATL","AVP","702","4053","110","15"
"ATL","BDL","1234","14767","385","31"
"ATL","BHM","3180","28853","674","21"
"ATL","BNA","3107","20599","465","14"
"ATL","BOS","3885","66484","1507","38"
"ATL","BTR","1065","10249","242","22"
"ATL","BUF","1066","10701","269","25"
"ATL","BWI","3119","28466","758","24"
"ATL","CAE","3093","30609","699","22"
"ATL","CHA","2468","21987","478","19"
"ATL","CHS","3192","34129","774","24"
"ATL","CLE","2251","20420","512","22"
"ATL","CLT","4668","22662","654","14"
"ATL","CMH","2186","21972","549","25"
"ATL","CSG","1029","11007","235","22"
"ATL","CVG","3045","30721","675","22"
"ATL","DAB","2111","21899","491","23"
"ATL","DAY","1420","17267","398","28"
"ATL","DCA","4877","47085","1278","26"
"ATL","DEN","2664","41349","1010","37"
"ATL","DFW","7293","79026","1989","27"
"ATL","DTW","5192","41723","1057","20"
"ATL","ELP","262","-4944","6","2"
"ATL","EWR","5010","90592","1831","36"
"ATL","FLL","3834","56900","1331","34"
"ATL","FWA","358","4000","89","24"
"ATL","GNV","1419","17624","369","26"
"ATL","GSO","2822","28271","660","23"
"ATL","GSP","2482","30641","692","27"
"ATL","GUC","71","721","21","29"
"ATL","HNL","244","2203","63","25"
"ATL","HOU","1383","9679","260","18"
"ATL","HSV","2229","20041","456","20"
"ATL","IAD","2563","28832","676","26"
"ATL","IAH","3821","36076","857","22"
"ATL","ICT","299","976","78","26"
"ATL","IND","1423","17912","402","28"
"ATL","JAN","1757","20053","433","24"
"ATL","JAX","3842","45651","1134","29"
"ATL","JFK","2286","20537","560","24"
"ATL","LAS","695","5064","153","22"
"ATL","LAX","2440","40783","992","40"
"ATL","LEX","1428","11283","271","18"
"ATL","LGA","3592","53862","1309","36"
"ATL","LIT","1334","12161","264","19"
"ATL","MCI","2123","25838","595","28"
"ATL","MCO","4795","68944","1618","33"
"ATL","MDT","703","9160","209","29"
"ATL","MDW","447","651","46","10"
"ATL","MEM","3883","30703","665","17"
"ATL","MGM","2135","20302","459","21"
"ATL","MIA","5478","63418","1614","29"
"ATL","MKE","1062","7439","179","16"
"ATL","MLB","1429","14264","316","22"
"ATL","MLU","358","3305","72","20"
"ATL","MOB","1782","22266","536","30"
"ATL","MSP","2830","22007","623","22"
"ATL","MSY","3868","44514","1090","28"
"ATL","OKC","693","7549","196","28"
"ATL","OMA","705","8818","241","34"
"ATL","ONT","356","8036","192","53"
"ATL","ORD","7783","90852","2134","27"
"ATL","ORF","1780","17462","411","23"
"ATL","PBI","3299","44400","1069","32"
"ATL","PDX","355","3374","93","26"
"ATL","PFN","1239","5231","149","12"
"ATL","PHL","4808","51121","1388","28"
"ATL","PHX","2131","30377","862","40"
"ATL","PIT","4181","44763","1250","29"
"ATL","PNS","2101","20388","483","22"
"ATL","PVD","924","11985","308","33"
"ATL","RDU","4372","37372","916","20"
"ATL","RIC","1421","19832","506","35"
"ATL","ROC","716","8079","224","31"
"ATL","RSW","2591","32071","705","27"
"ATL","SAN","921","10247","287","31"
"ATL","SAT","2036","10944","371","18"
"ATL","SAV","2487","26998","647","26"
"ATL","SDF","2136","23016","530","24"
"ATL","SEA","782","9814","289","36"
"ATL","SFO","1728","31076","801","46"
"ATL","SHV","712","8413","197","27"
"ATL","SJU","1674","21014","519","31"
"ATL","SLC","2211","38830","981","44"
"ATL","SNA","354","1826","72","20"
"ATL","SRQ","1782","18851","429","24"
"ATL","STL","3647","35875","995","27"
"ATL","STT","566","8423","193","34"
"ATL","SWF","831","8133","198","23"
"ATL","SYR","717","4020","128","17"
"ATL","TLH","2224","13604","371","16"
"ATL","TOL","719","6490","147","20"
"ATL","TPA","4493","58228","1354","30"
"ATL","TRI","1339","8969","184","13"
"ATL","TUL","1151","13666","306","26"
"ATL","TYS","2808","25846","552","19"
"AUS","ATL","1071","13765","363","33"
"AUS","DAL","3859","4260","237","6"
"AUS","DEN","989","3020","148","14"
"AUS","DFW","6569","45752","863","13"
"AUS","ELP","1610","8052","196","12"
"AUS","HOU","4548","-2223","215","4"
"AUS","HRL","340","211","13","3"
"AUS","IAH","3089","13126","279","9"
"AUS","LAS","233","-323","9","3"
"AUS","LAX","86","-212","6","6"
"AUS","LBB","700","1053","71","10"
"AUS","MAF","620","306","38","6"
"AUS","MEM","1009","-2841","36","3"
"AUS","ORD","1937","11736","306","15"
"AUS","PHX","2115","5215","208","9"
"AUS","PIT","242","-700","8","3"
"AUS","SAT","1319","1427","53","4"
"AUS","SJC","351","-1749","11","3"
"AVL","ATL","1192","8392","209","17"
"AVL","CLT","1624","778","71","4"
"AVP","ATL","710","1102","75","10"
"AVP","CLT","121","-49","13","10"
"AVP","PHL","241","3006","46","19"
"AVP","PIT","1452","10412","213","14"
"AZO","DTW","1068","516","73","6"
"AZO","LAN","346","-7960","21","6"
"AZO","MSP","361","1002","30","8"
"AZO","PIT","829","1161","43","5"
"BDL","ATL","1605","10675","306","19"
"BDL","BNA","308","975","31","10"
"BDL","BOS","3","137","1","33"
"BDL","BUF","581","-336","34","5"
"BDL","BWI","1029","3886","123","11"
"BDL","CLE","1084","2963","126","11"
"BDL","CLT","955","-1230","92","9"
"BDL","CVG","1077","5445","145","13"
"BDL","DCA","1379","2760","133","9"
"BDL","DEN","294","2822","87","29"
"BDL","DFW","1381","3142","204","14"
"BDL","DTW","1675","258","127","7"
"BDL","EWR","462","1042","53","11"
"BDL","FLL","362","150","43","11"
"BDL","IAD","416","1684","56","13"
"BDL","JFK","139","1546","35","25"
"BDL","LGA","361","70","40","11"
"BDL","MCO","819","1099","90","10"
"BDL","MIA","346","-146","35","10"
"BDL","MSP","701","194","90","12"
"BDL","ORD","3807","24767","672","17"
"BDL","PBI","445","2062","60","13"
"BDL","PHL","1783","6806","214","12"
"BDL","PIT","1459","12767","307","21"
"BDL","RDU","1040","1632","76","7"
"BDL","ROC","25","143","3","12"
"BDL","SJU","352","732","35","9"
"BDL","STL","1030","-3542","102","9"
"BDL","SYR","624","1379","50","8"
"BDL","TPA","720","-3151","58","8"
"BET","ANC","549","2349","38","6"
"BET","ANI","96","1247","17","17"
"BET","KSM","94","721","11","11"
"BFL","DFW","699","3534","106","15"
"BGM","PIT","1378","3285","132","9"
"BGR","BOS","1421","5134","165","11"
"BGR","EWR","293","130","30","10"
"BGR","MHT","155","410","11","7"
"BGR","ORD","91","602","18","19"
"BGR","PVD","363","-153","18","4"
"BGR","PWM","233","1518","32","13"
"BHM","ATL","2806","39447","899","32"
"BHM","BNA","2310","-1865","67","2"
"BHM","CLT","1743","3542","82","4"
"BHM","CVG","359","2073","31","8"
"BHM","DFW","2301","13609","290","12"
"BHM","HSV","823","868","61","7"
"BHM","JAN","356","4030","98","27"
"BHM","MCO","143","2590","52","36"
"BHM","MEM","1068","-1643","16","1"
"BHM","MGM","352","4383","77","21"
"BHM","MSY","1989","3237","123","6"
"BHM","ORD","604","7097","140","23"
"BHM","PIT","306","1389","29","9"
"BHM","SDF","558","2751","54","9"
"BHM","SHV","354","2951","55","15"
"BIL","BZN","854","-7115","39","4"
"BIL","DEN","1579","16839","332","21"
"BIL","GTF","468","4127","98","20"
"BIL","MSP","1091","2522","96","8"
"BIL","SLC","1066","5251","113","10"
"BIS","DEN","534","3375","97","18"
"BIS","MOT","431","-3724","32","7"
"BIS","MSP","1412","6957","156","11"
"BNA","ATL","2739","18989","528","19"
"BNA","BDL","299","2446","55","18"
"BNA","BHM","2292","2378","173","7"
"BNA","BOS","1021","12231","213","20"
"BNA","BTR","487","2229","83","17"
"BNA","BWI","1011","2055","82","8"
"BNA","CLE","1000","1517","76","7"
"BNA","CLT","1438","4301","131","9"
"BNA","CMH","140","1431","26","18"
"BNA","CVG","355","4644","81","22"
"BNA","DCA","1029","5200","121","11"
"BNA","DEN","665","6371","155","23"
"BNA","DFW","4507","22055","705","15"
"BNA","DTW","2622","8004","238","9"
"BNA","EWR","1014","14171","258","25"
"BNA","FLL","792","5052","148","18"
"BNA","GSO","288","1886","54","18"
"BNA","HOU","1983","10119","291","14"
"BNA","HSV","992","2474","117","11"
"BNA","IAH","988","952","109","11"
"BNA","IND","685","1381","54","7"
"BNA","JAN","447","2472","48","10"
"BNA","JAX","492","3149","74","15"
"BNA","LAS","24","91","5","20"
"BNA","LAX","925","3060","174","18"
"BNA","LEX","357","2285","66","18"
"BNA","LGA","1292","10832","251","19"
"BNA","LIT","1016","5424","136","13"
"BNA","MCI","1026","7405","167","16"
"BNA","MCO","1012","2354","147","14"
"BNA","MDW","2548","4705","174","6"
"BNA","MEM","2006","3122","142","7"
"BNA","MIA","1019","6008","185","18"
"BNA","MKE","1002","2786","89","8"
"BNA","MOB","884","1153","84","9"
"BNA","MSP","706","-1409","51","7"
"BNA","MSY","1001","2754","132","13"
"BNA","ORD","4314","31026","737","17"
"BNA","ORF","606","1820","50","8"
"BNA","PHL","1007","6952","143","14"
"BNA","PHX","1031","3790","157","15"
"BNA","PIT","1101","3041","129","11"
"BNA","RDU","1021","644","84","8"
"BNA","RIC","687","1900","63","9"
"BNA","RSW","265","1537","50","18"
"BNA","SAN","668","4613","141","21"
"BNA","SAT","495","2188","75","15"
"BNA","SDF","303","2060","44","14"
"BNA","SFO","3","50","2","66"
"BNA","SJU","337","1968","44","13"
"BNA","STL","2352","9137","311","13"
"BNA","TPA","1015","2295","118","11"
"BNA","TYS","511","5075","91","17"
"BOI","DEN","1356","8734","285","21"
"BOI","ORD","711","5715","162","22"
"BOI","PSC","350","5263","112","32"
"BOI","SEA","54","-98","3","5"
"BOI","SFO","1504","5723","224","14"
"BOI","SLC","1425","6086","121","8"
"BOS","ATL","3870","30601","872","22"
"BOS","BDL","5","41","2","40"
"BOS","BGR","1412","14635","266","18"
"BOS","BNA","1023","8656","189","18"
"BOS","BUF","1257","4944","171","13"
"BOS","BWI","2476","18876","431","17"
"BOS","CLE","2232","15814","384","17"
"BOS","CLT","2137","10693","394","18"
"BOS","CMH","1633","11847","302","18"
"BOS","CVG","1429","16026","342","23"
"BOS","DCA","8752","43629","1256","14"
"BOS","DEN","2270","29160","744","32"
"BOS","DFW","3536","44516","1100","31"
"BOS","DTW","2845","15899","496","17"
"BOS","EWR","9442","118992","2360","24"
"BOS","FLL","813","7058","206","25"
"BOS","IAD","1937","16774","361","18"
"BOS","IAH","1385","16244","397","28"
"BOS","IND","389","-772","42","10"
"BOS","JFK","1466","21225","400","27"
"BOS","LAS","351","6729","133","37"
"BOS","LAX","2482","14678","564","22"
"BOS","LGA","5780","17430","428","7"
"BOS","MCI","97","1073","31","31"
"BOS","MCO","3221","24363","652","20"
"BOS","MEM","700","5070","145","20"
"BOS","MIA","2112","15133","442","20"
"BOS","MSP","1854","10548","358","19"
"BOS","ORD","6626","71722","1609","24"
"BOS","ORF","431","4269","92","21"
"BOS","PBI","1073","10019","276","25"
"BOS","PHL","5388","46470","1050","19"
"BOS","PIT","2586","30694","740","28"
"BOS","PWM","1071","13315","247","23"
"BOS","RDU","1063","11370","209","19"
"BOS","RIC","300","1910","43","14"
"BOS","ROC","1252","7431","188","15"
"BOS","RSW","369","2301","68","18"
"BOS","SEA","335","3515","88","26"
"BOS","SFO","1494","13975","432","28"
"BOS","SJC","359","646","64","17"
"BOS","SJU","1022","1556","110","10"
"BOS","SLC","714","7441","231","32"
"BOS","STL","1732","10658","375","21"
"BOS","SYR","912","6962","148","16"
"BOS","TPA","1698","16334","407","23"
"BQN","JFK","322","198","41","12"
"BQN","MIA","322","189","17","5"
"BRO","IAH","202","1409","27","13"
"BRW","FAI","420","2704","63","15"
"BRW","SCC","4","27","1","25"
"BTM","BZN","593","1782","40","6"
"BTM","HLN","118","309","5","4"
"BTR","ATL","1072","12082","289","26"
"BTR","BNA","502","852","29","5"
"BTR","DFW","1778","13801","315","17"
"BTR","HOU","1","50","1","100"
"BTR","IAH","644","2673","58","9"
"BTR","JAN","359","636","7","1"
"BTR","MEM","1006","-3179","11","1"
"BTR","MOB","1062","8516","182","17"
"BTR","SHV","88","256","8","9"
"BTV","EWR","472","4840","96","20"
"BTV","LGA","55","-14","3","5"
"BTV","MHT","234","1440","26","11"
"BTV","ORD","903","6556","181","20"
"BTV","PHL","1379","3841","172","12"
"BTV","PIT","392","2544","87","22"
"BUF","ALB","568","1916","47","8"
"BUF","ATL","1065","2217","129","12"
"BUF","BDL","584","1490","41","7"
"BUF","BOS","1277","9025","216","16"
"BUF","BWI","650","1914","37","5"
"BUF","CLE","54","449","16","29"
"BUF","CLT","719","973","61","8"
"BUF","CVG","708","3186","91","12"
"BUF","DCA","1031","5136","109","10"
"BUF","DTW","1698","1973","116","6"
"BUF","EWR","3538","40125","840","23"
"BUF","IAD","44","110","5","11"
"BUF","LGA","2647","8834","274","10"
"BUF","MSP","251","-564","14","5"
"BUF","ORD","3455","14335","503","14"
"BUF","PHL","1773","5862","210","11"
"BUF","PIT","1452","11369","288","19"
"BUF","RDU","931","-350","46","4"
"BUF","ROC","342","-160","12","3"
"BUF","SYR","1","30","1","100"
"BUR","DEN","1338","9516","261","19"
"BUR","DFW","1317","5143","186","14"
"BUR","LAS","4046","-4065","166","4"
"BUR","OAK","4394","5006","302","6"
"BUR","ONT","4","46","1","25"
"BUR","PDX","598","2579","78","13"
"BUR","PHX","3991","-9513","159","3"
"BUR","SEA","596","4134","120","20"
"BUR","SFO","3152","9118","451","14"
"BUR","SJC","1685","-7651","41","2"
"BUR","SLC","167","1154","26","15"
"BUR","SMF","3430","-2637","130","3"
"BUR","SNA","174","-325","11","6"
"BWI","ABE","113","516","18","15"
"BWI","ALB","360","2927","72","20"
"BWI","ATL","3146","35377","996","31"
"BWI","BDL","1029","7453","167","16"
"BWI","BNA","1029","1876","85","8"
"BWI","BOS","2507","22353","489","19"
"BWI","BUF","617","2224","77","12"
"BWI","CLE","2714","5577","260","9"
"BWI","CLT","2265","8190","294","12"
"BWI","CMH","1867","-3476","106","5"
"BWI","CVG","1064","7062","146","13"
"BWI","DCA","73","901","19","26"
"BWI","DEN","1021","7496","262","25"
"BWI","DFW","2280","14391","402","17"
"BWI","DTW","2402","4058","198","8"
"BWI","EWR","1306","17946","376","28"
"BWI","FLL","772","2870","105","13"
"BWI","GSO","741","2474","94","12"
"BWI","IAD","2","48","1","50"
"BWI","IAH","995","2719","161","16"
"BWI","IND","777","1786","70","9"
"BWI","JAX","354","1629","57","16"
"BWI","JFK","358","5586","89","24"
"BWI","LAS","210","2963","77","36"
"BWI","LAX","1035","11524","349","33"
"BWI","LGA","1657","3612","188","11"
"BWI","MCO","1866","6419","264","14"
"BWI","MDW","315","2113","50","15"
"BWI","MIA","1204","637","126","10"
"BWI","MSP","750","1709","123","16"
"BWI","MSY","109","552","24","22"
"BWI","ORD","4548","30184","750","16"
"BWI","ORF","727","5473","124","17"
"BWI","PBI","565","838","79","13"
"BWI","PHX","63","1162","23","36"
"BWI","PIT","2127","27178","585","27"
"BWI","PVD","1031","7092","151","14"
"BWI","RDU","1028","2419","96","9"
"BWI","RIC","966","4738","124","12"
"BWI","ROA","1010","6067","153","15"
"BWI","ROC","419","1699","48","11"
"BWI","RSW","141","447","22","15"
"BWI","SFO","350","2300","87","24"
"BWI","SJU","685","2014","77","11"
"BWI","STL","2252","-91","277","12"
"BWI","SYR","590","2283","74","12"
"BWI","TPA","1141","6620","213","18"
"BZN","BIL","874","-1164","28","3"
"BZN","BTM","594","6529","179","30"
"BZN","DEN","720","3961","129","17"
"BZN","MSO","635","-1469","89","14"
"BZN","MSP","210","528","24","11"
"BZN","SLC","1072","7825","176","16"
"CAE","ATL","3100","25364","669","21"
"CAE","CHS","337","1334","39","11"
"CAE","CLT","2281","125","120","5"
"CAE","MCO","1","42","1","100"
"CAE","ORD","372","2844","62","16"
"CAE","PHL","313","-728","28","8"
"CAK","CLT","90","298","9","10"
"CAK","PHL","31","-15","3","9"
"CAK","PIT","1295","8223","141","10"
"CDV","ANC","347","2725","44","12"
"CDV","YAK","348","2117","45","12"
"CHA","ATL","2483","15833","416","16"
"CHA","CLT","1303","-3770","25","1"
"CHS","ATL","3201","26209","658","20"
"CHS","CAE","344","1051","32","9"
"CHS","CLT","2153","4029","174","8"
"CHS","DCA","656","27","32","4"
"CHS","GSO","193","-915","8","4"
"CHS","JAX","180","1592","35","19"
"CHS","LGA","326","2326","54","16"
"CHS","ORD","373","2906","63","16"
"CHS","RDU","1081","-1135","31","2"
"CHS","SAV","619","3974","99","15"
"CID","DEN","748","7238","153","20"
"CID","MLI","303","90","13","4"
"CID","MSP","1008","1166","63","6"
"CID","ORD","1390","11230","225","16"
"CID","STL","1284","2851","119","9"
"CID","SUX","99","508","18","18"
"CLE","ATL","2587","8498","320","12"
"CLE","BDL","1059","-2892","87","8"
"CLE","BNA","1005","-715","48","4"
"CLE","BOS","2255","26427","495","21"
"CLE","BUF","47","1442","11","23"
"CLE","BWI","2602","2916","264","10"
"CLE","CLT","1788","-659","158","8"
"CLE","CMH","260","1008","20","7"
"CLE","CVG","1280","4920","156","12"
"CLE","DCA","1844","8074","261","14"
"CLE","DEN","2675","26043","709","26"
"CLE","DFW","2017","6965","322","15"
"CLE","DTW","2359","3964","180","7"
"CLE","EWR","2568","29039","637","24"
"CLE","FLL","243","-657","24","9"
"CLE","GSO","343","-1081","37","10"
"CLE","HDN","8","-34","1","12"
"CLE","IAD","346","3377","70","20"
"CLE","IAH","1748","4170","259","14"
"CLE","IND","341","-1088","23","6"
"CLE","JFK","757","2923","122","16"
"CLE","LAS","314","4164","100","31"
"CLE","LAX","597","7142","201","33"
"CLE","LGA","3158","9779","392","12"
"CLE","MCI","625","-1088","51","8"
"CLE","MCO","1088","1395","141","12"
"CLE","MDW","2498","2421","155","6"
"CLE","MIA","763","3315","105","13"
"CLE","MKE","624","-2715","41","6"
"CLE","MSP","2208","5401","272","12"
"CLE","MSY","99","349","21","21"
"CLE","ORD","4916","38520","894","18"
"CLE","PBI","124","475","18","14"
"CLE","PDX","67","1267","27","40"
"CLE","PHL","2625","876","281","10"
"CLE","PHX","231","1603","46","19"
"CLE","PIT","2117","10130","260","12"
"CLE","PVD","168","297","21","12"
"CLE","RDU","1045","-1356","59","5"
"CLE","RSW","269","-1220","25","9"
"CLE","SDF","129","-735","9","6"
"CLE","SFO","314","4871","108","34"
"CLE","SRQ","103","14","15","14"
"CLE","STL","3041","2112","324","10"
"CLE","TPA","557","295","70","12"
"CLT","ABE","332","-1118","21","6"
"CLT","AGS","999","1009","95","9"
"CLT","ALB","80","-176","5","6"
"CLT","ATL","4596","25285","879","19"
"CLT","AVL","1604","4081","181","11"
"CLT","AVP","120","-555","7","5"
"CLT","BDL","944","2893","110","11"
"CLT","BHM","1730","-1702","119","6"
"CLT","BNA","1423","7601","199","13"
"CLT","BOS","2107","13542","410","19"
"CLT","BUF","704","3467","93","13"
"CLT","BWI","2274","9967","290","12"
"CLT","CAE","2267","7699","237","10"
"CLT","CAK","89","-220","6","6"
"CLT","CHA","1283","-80","81","6"
"CLT","CHS","2104","8749","312","14"
"CLT","CLE","1777","4483","183","10"
"CLT","CMH","1426","3555","115","8"
"CLT","CRW","1026","-1499","58","5"
"CLT","CVG","833","731","78","9"
"CLT","DAB","1183","4551","152","12"
"CLT","DAY","1418","831","105","7"
"CLT","DCA","3052","15012","451","14"
"CLT","DEN","712","5571","177","24"
"CLT","DFW","2716","15096","444","16"
"CLT","DTW","1790","3241","181","10"
"CLT","EWR","2695","21075","533","19"
"CLT","FAY","2019","2711","186","9"
"CLT","FLL","1776","12425","364","20"
"CLT","GNV","1032","33","75","7"
"CLT","GSO","1935","4667","179","9"
"CLT","GSP","1755","2032","163","9"
"CLT","HSV","1029","1228","105","10"
"CLT","IAD","1324","6904","171","12"
"CLT","IAH","1078","-20","136","12"
"CLT","ILM","2000","4876","234","11"
"CLT","IND","1888","2360","179","9"
"CLT","JAX","2059","8454","309","15"
"CLT","JFK","349","5164","92","26"
"CLT","LAS","110","2394","58","52"
"CLT","LAX","1044","10879","300","28"
"CLT","LGA","3286","19587","516","15"
"CLT","LIT","941","-383","90","9"
"CLT","MCI","1161","7946","232","19"
"CLT","MCO","1945","19477","500","25"
"CLT","MDT","1029","2121","91","8"
"CLT","MEM","1370","5599","196","14"
"CLT","MIA","1864","14837","439","23"
"CLT","MKE","811","-1700","59","7"
"CLT","MLB","1056","8311","209","19"
"CLT","MOB","950","1335","109","11"
"CLT","MSP","999","3501","160","16"
"CLT","MSY","1126","7597","217","19"
"CLT","MYR","2107","7066","252","11"
"CLT","OAJ","1005","-1895","61","6"
"CLT","ORD","3074","19924","558","18"
"CLT","ORF","1779","8049","199","11"
"CLT","PBI","1268","8227","250","19"
"CLT","PHF","225","321","18","8"
"CLT","PHL","2973","15176","464","15"
"CLT","PHX","476","1247","88","18"
"CLT","PIT","2475","26605","707","28"
"CLT","PNS","1173","261","114","9"
"CLT","PVD","705","-629","50","7"
"CLT","RDU","2293","6238","197","8"
"CLT","RIC","1841","7005","205","11"
"CLT","ROA","1778","5168","173","9"
"CLT","ROC","697","1767","78","11"
"CLT","RSW","1186","4503","163","13"
"CLT","SAN","201","2185","61","30"
"CLT","SAT","244","-1165","20","8"
"CLT","SAV","1936","4230","212","10"
"CLT","SDF","1386","-2207","76","5"
"CLT","SEA","215","-435","23","10"
"CLT","SFO","1046","8486","294","28"
"CLT","SJU","349","169","43","12"
"CLT","SRQ","1089","6563","203","18"
"CLT","STL","2279","5286","288","12"
"CLT","SYR","650","2307","80","12"
"CLT","TLH","1414","4775","186","13"
"CLT","TPA","2134","18358","507","23"
"CLT","TRI","1586","2204","127","8"
"CLT","TYS","1001","1768","82","8"
"CMH","ATL","1854","11977","423","22"
"CMH","BNA","145","-891","3","2"
"CMH","BOS","1629","23607","384","23"
"CMH","BWI","1861","8854","212","11"
"CMH","CLE","267","1108","16","5"
"CMH","CLT","1424","4476","133","9"
"CMH","CVG","1676","8988","271","16"
"CMH","DAY","277","92","17","6"
"CMH","DCA","2227","12758","269","12"
"CMH","DEN","628","1942","120","19"
"CMH","DFW","1054","4189","147","13"
"CMH","DTW","1602","3197","101","6"
"CMH","EWR","2277","39677","654","28"
"CMH","IAH","596","884","67","11"
"CMH","IND","153","-750","7","4"
"CMH","JFK","179","956","25","13"
"CMH","LAS","892","18442","383","42"
"CMH","LAX","365","476","65","17"
"CMH","LGA","1973","5544","241","12"
"CMH","MCO","1459","2301","159","10"
"CMH","MDW","4179","17561","448","10"
"CMH","MKE","352","-351","25","7"
"CMH","MSP","1059","-1621","63","5"
"CMH","ORD","3796","21255","583","15"
"CMH","PHL","1014","3583","129","12"
"CMH","PHX","1443","12544","376","26"
"CMH","PIT","1470","11558","279","18"
"CMH","STL","2677","-1985","240","8"
"CMH","TPA","790","909","85","10"
"COD","DEN","74","839","19","25"
"COS","DEN","5496","22663","624","11"
"COS","DFW","2356","15674","354","15"
"COS","LAS","296","1553","44","14"
"COS","ORD","673","5893","119","17"
"COS","PHX","1055","4078","90","8"
"COS","SLC","1024","2089","51","4"
"COS","STL","500","1250","76","15"
"CPR","RAP","359","3568","82","22"
"CPR","SLC","706","2646","52","7"
"CRP","DFW","2170","11688","258","11"
"CRP","HOU","2668","2750","138","5"
"CRP","IAH","1676","1722","90","5"
"CRW","CLT","1038","-2987","34","3"
"CRW","PIT","1399","8521","189","13"
"CSG","ATL","1025","6657","110","10"
"CVG","ABQ","356","-2091","43","12"
"CVG","ALB","700","6031","121","17"
"CVG","ATL","2673","31648","781","29"
"CVG","BDL","1076","8416","218","20"
"CVG","BHM","347","3535","69","19"
"CVG","BNA","354","3024","70","19"
"CVG","BOS","1774","24931","505","28"
"CVG","BUF","709","8735","203","28"
"CVG","BWI","1066","10361","220","20"
"CVG","CLE","1649","10584","235","14"
"CVG","CLT","865","-3019","56","6"
"CVG","CMH","1313","12194","258","19"
"CVG","DCA","1735","13710","331","19"
"CVG","DEN","714","10044","225","31"
"CVG","DFW","2030","21383","533","26"
"CVG","DTW","2431","11555","340","13"
"CVG","EWR","2326","31368","554","23"
"CVG","FLL","876","8537","181","20"
"CVG","FWA","359","4552","99","27"
"CVG","GRR","1064","10584","235","22"
"CVG","GSO","674","5106","125","18"
"CVG","HOU","1018","6144","159","15"
"CVG","IND","1217","8067","236","19"
"CVG","JAN","711","4359","85","11"
"CVG","JAX","696","6186","110","15"
"CVG","JFK","351","4380","95","27"
"CVG","LAS","359","2859","85","23"
