"origin","destination","count","total_arrival_delay_minutes","number_of_delays","delaypercentage"
"ATL","STL","4084","16681","648","15"
"ATL","STT","546","3812","86","15"
"ATL","SYR","726","8155","167","23"
"ATL","TLH","1478","12483","297","20"
"ATL","TPA","4596","44241","969","21"
"ATL","TUL","1310","14392","315","24"
"ATL","TUS","719","1729","151","21"
"ATL","TYS","1862","11433","282","15"
"ATL","VPS","1068","13017","239","22"
"AUS","ATL","2110","6740","334","15"
"AUS","BNA","704","-405","61","8"
"AUS","BWI","365","176","36","9"
"AUS","CVG","725","2571","77","10"
"AUS","DAL","4459","19160","494","11"
"AUS","DEN","1088","-113","77","7"
"AUS","DFW","4920","4215","382","7"
"AUS","ELP","1359","2011","165","12"
"AUS","EWR","616","1380","102","16"
"AUS","HOU","4033","21095","559","13"
"AUS","HRL","365","-451","17","4"
"AUS","IAD","157","-414","11","7"
"AUS","IAH","3420","6487","312","9"
"AUS","LAS","1091","-3801","58","5"
"AUS","LAX","1094","-5146","61","5"
"AUS","LBB","684","3473","101","14"
"AUS","MAF","661","2481","68","10"
"AUS","MCO","365","-313","52","14"
"AUS","MEM","726","-1236","47","6"
"AUS","MSP","877","-5253","64","7"
"AUS","ORD","2897","654","389","13"
"AUS","PHX","2940","-9021","201","6"
"AUS","RDU","363","-630","40","11"
"AUS","SAN","364","-3244","8","2"
"AUS","SJC","929","-2793","78","8"
"AUS","SLC","304","1603","45","14"
"AUS","STL","1221","-3858","87","7"
"AUS","TPA","365","1326","50","13"
"AVL","CLT","980","-1809","61","6"
"AVP","PHL","358","-989","16","4"
"AVP","PIT","1017","564","78","7"
"AZO","DTW","370","2072","36","9"
"AZO","MSP","43","198","9","20"
"AZO","ORD","1568","-938","187","11"
"BDL","ATL","2325","15732","496","21"
"BDL","BNA","677","-4510","44","6"
"BDL","BOS","1","261","1","100"
"BDL","BWI","2696","26798","554","20"
"BDL","CLE","388","608","49","12"
"BDL","CLT","1672","6942","277","16"
"BDL","CVG","1442","4281","179","12"
"BDL","DCA","1079","-3054","64","5"
"BDL","DEN","13","27","2","15"
"BDL","DFW","1410","-3128","182","12"
"BDL","DTW","1476","142","186","12"
"BDL","FLL","1085","1040","172","15"
"BDL","IAD","365","5504","109","29"
"BDL","JFK","1001","3982","175","17"
"BDL","LAS","75","-1286","6","8"
"BDL","MCO","2134","-8232","226","10"
"BDL","MDW","705","-627","81","11"
"BDL","MIA","429","-343","51","11"
"BDL","MSP","1102","-2075","142","12"
"BDL","ORD","4181","15203","692","16"
"BDL","PBI","993","753","156","15"
"BDL","PHL","1817","7490","320","17"
"BDL","PHX","268","-579","41","15"
"BDL","PIT","1719","2257","184","10"
"BDL","RDU","1127","-413","144","12"
"BDL","SJU","598","-370","78","13"
"BDL","STL","1261","-140","163","12"
"BDL","TPA","1180","595","178","15"
"BET","ANC","1399","3157","185","13"
"BGR","BOS","2668","13944","449","16"
"BGR","LGA","459","3795","114","24"
"BHM","ATL","2869","6024","401","13"
"BHM","BNA","975","1837","93","9"
"BHM","BWI","1088","-1086","97","8"
"BHM","CLT","1411","1489","125","8"
"BHM","CVG","686","-119","30","4"
"BHM","DFW","1072","707","106","9"
"BHM","DTW","713","-2198","54","7"
"BHM","HOU","728","4835","135","18"
"BHM","IAH","647","-106","72","11"
"BHM","JAX","364","2561","68","18"
"BHM","LAS","365","-1356","35","9"
"BHM","MCO","365","229","34","9"
"BHM","MDW","705","5652","150","21"
"BHM","MEM","913","1434","93","10"
"BHM","MSY","2345","14327","382","16"
"BHM","PHX","365","-3472","12","3"
"BHM","SDF","694","5102","113","16"
"BHM","STL","365","-257","22","6"
"BHM","TPA","728","6673","140","19"
"BIL","DEN","729","-2657","41","5"
"BIL","FCA","95","936","26","27"
"BIL","GTF","93","776","23","24"
"BIL","HLN","65","139","7","10"
"BIL","MSP","1195","-4741","80","6"
"BIL","SLC","704","3422","85","12"
"BIS","MSP","1427","-3666","103","7"
"BMI","ORD","901","524","135","14"
"BNA","ATL","2895","12159","456","15"
"BNA","AUS","701","2670","129","18"
"BNA","BDL","719","1052","83","11"
"BNA","BHM","993","6250","140","14"
"BNA","BOS","665","5208","169","25"
"BNA","BWI","3069","3787","351","11"
"BNA","CLE","1360","5354","189","13"
"BNA","CLT","1762","5546","196","11"
"BNA","CMH","644","-3769","17","2"
"BNA","CVG","361","3074","59","16"
"BNA","DFW","2858","-5899","272","9"
"BNA","DTW","3156","5044","331","10"
"BNA","EWR","446","-42","67","15"
"BNA","FLL","365","1269","61","16"
"BNA","HOU","2382","-2381","256","10"
"BNA","IAH","744","2102","89","11"
"BNA","ISP","708","-215","76","10"
"BNA","JAX","1087","9165","209","19"
"BNA","LAS","1099","-3572","153","13"
"BNA","LAX","1447","-8871","162","11"
"BNA","LGA","979","7146","181","18"
"BNA","MCI","1376","-2605","121","8"
"BNA","MCO","1423","11014","253","17"
"BNA","MDW","2754","13844","439","15"
"BNA","MEM","973","-840","83","8"
"BNA","MHT","726","-2010","77","10"
"BNA","MIA","365","-358","25","6"
"BNA","MSP","1244","1670","179","14"
"BNA","MSY","1058","1577","132","12"
"BNA","OAK","365","-154","60","16"
"BNA","ONT","365","-3531","39","10"
"BNA","ORD","1399","6144","224","16"
"BNA","PBI","460","832","43","9"
"BNA","PHL","808","3115","133","16"
"BNA","PHX","1092","-6298","110","10"
"BNA","PIT","1016","-1264","76","7"
"BNA","PVD","704","-1773","56","7"
"BNA","RDU","1705","9253","246","14"
"BNA","SAN","728","-5504","105","14"
"BNA","SAT","365","1789","78","21"
"BNA","SEA","365","-3082","32","8"
"BNA","STL","750","-340","78","10"
"BNA","TPA","1401","4635","165","11"
"BOI","DEN","1346","-1588","78","5"
"BOI","DFW","419","816","58","13"
"BOI","GEG","1031","2384","102","9"
"BOI","LAS","730","-1257","45","6"
"BOI","MSP","1057","-5382","74","7"
"BOI","OAK","365","1942","62","16"
"BOI","ORD","395","-1130","36","9"
"BOI","PDX","1059","3142","145","13"
"BOI","PHX","601","-1578","35","5"
"BOI","RNO","1047","139","68","6"
"BOI","SEA","1021","72","120","11"
"BOI","SFO","135","1479","28","20"
"BOI","SLC","1774","2961","135","7"
"BOS","ALB","96","729","16","16"
"BOS","ATL","3734","47362","1061","28"
"BOS","BGR","2666","18786","559","20"
"BOS","BNA","664","3054","164","24"
"BOS","BWI","2918","24498","608","20"
"BOS","CLE","968","-4680","71","7"
"BOS","CLT","2954","8167","483","16"
"BOS","CMH","1052","7891","255","24"
"BOS","CVG","2154","15399","423","19"
"BOS","DCA","6757","-9427","664","9"
"BOS","DEN","1840","-740","245","13"
"BOS","DFW","4085","4698","731","17"
"BOS","DTW","2451","-3620","268","10"
"BOS","EWR","5711","28682","932","16"
"BOS","FLL","1826","2832","313","17"
"BOS","HPN","1529","8062","274","17"
"BOS","IAD","2203","5079","271","12"
"BOS","IAH","1721","5071","312","18"
"BOS","ISP","1534","5794","241","15"
"BOS","JFK","3663","40737","979","26"
"BOS","LAS","737","1440","156","21"
"BOS","LAX","2844","848","537","18"
"BOS","LGA","11539","-36097","873","7"
"BOS","MCO","3210","-3554","453","14"
"BOS","MEM","620","-2029","72","11"
"BOS","MIA","1895","9768","393","20"
"BOS","MSP","2504","-1999","367","14"
"BOS","ORD","8160","30395","1438","17"
"BOS","ORF","1037","10503","262","25"
"BOS","PBI","878","1104","126","14"
"BOS","PHL","7316","18842","1196","16"
"BOS","PHX","931","1343","180","19"
"BOS","PIT","2767","1578","370","13"
"BOS","PWM","1542","5061","272","17"
"BOS","RDU","2406","20372","641","26"
"BOS","RIC","839","3532","159","18"
"BOS","RSW","773","-1297","106","13"
"BOS","SAN","264","-439","46","17"
"BOS","SEA","540","26","103","19"
"BOS","SFO","2539","-3183","380","14"
"BOS","SJC","614","1032","125","20"
"BOS","SJU","1207","504","201","16"
"BOS","SLC","1085","8777","317","29"
"BOS","STL","1795","3428","295","16"
"BOS","STT","110","1136","35","31"
"BOS","TPA","1142","2544","201","17"
"BPT","DFW","384","-1425","22","5"
"BQN","EWR","246","-661","24","9"
"BRO","IAH","249","-45","12","4"
"BRW","FAI","751","3582","108","14"
"BTR","ATL","1043","5972","199","19"
"BTR","DFW","1856","-583","237","12"
"BTR","IAH","294","350","43","14"
"BTR","MEM","25","-77","2","8"
"BTR","ORD","241","1212","54","22"
"BTV","ORD","1209","5799","222","18"
"BTV","PHL","1116","237","151","13"
"BTV","PIT","699","-52","85","12"
"BUF","ATL","1647","9050","315","19"
"BUF","BWI","2360","6051","284","12"
"BUF","CLT","1007","4702","156","15"
"BUF","DFW","197","-2227","11","5"
"BUF","DTW","1613","-3674","156","9"
"BUF","EWR","777","4723","121","15"
"BUF","LAS","365","-1309","56","15"
"BUF","LGA","500","681","70","14"
"BUF","MCO","367","-2334","15","4"
"BUF","MSP","643","446","96","14"
"BUF","ORD","2615","5426","373","14"
"BUF","PHL","1797","1769","316","17"
"BUF","PHX","365","-4251","34","9"
"BUF","PIT","1456","-127","131","8"
"BUR","DEN","724","-1267","47","6"
"BUR","DFW","1180","-5440","86","7"
"BUR","LAS","4119","34574","748","18"
"BUR","OAK","4770","41193","940","19"
"BUR","PDX","1054","3649","159","15"
"BUR","PHX","3619","16860","480","13"
"BUR","SEA","1365","6756","241","17"
"BUR","SFO","2345","12351","417","17"
"BUR","SJC","3026","11078","387","12"
"BUR","SMF","3400","22584","595","17"
"BWI","ABQ","365","-2531","51","13"
"BWI","ALB","2385","22156","510","21"
"BWI","ATL","3696","48241","987","26"
"BWI","AUS","365","-1552","36","9"
"BWI","BDL","2674","33471","625","23"
"BWI","BHM","1079","8809","235","21"
"BWI","BNA","3110","15290","518","16"
"BWI","BOS","2838","20044","546","19"
"BWI","BUF","2360","14284","336","14"
"BWI","CLE","3148","21510","543","17"
"BWI","CLT","2932","12988","455","15"
"BWI","CMH","715","7614","168","23"
"BWI","CVG","1442","9925","247","17"
"BWI","DEN","1839","2674","243","13"
"BWI","DFW","2246","15967","433","19"
"BWI","DTW","2545","864","325","12"
"BWI","FLL","1084","5804","186","17"
"BWI","HOU","730","419","116","15"
"BWI","IAH","1819","4066","226","12"
"BWI","IND","1043","3643","155","14"
"BWI","ISP","2744","13892","347","12"
"BWI","JAN","725","1708","103","14"
"BWI","JAX","1090","7085","204","18"
"BWI","JFK","1787","5590","276","15"
"BWI","LAS","1450","9322","377","26"
"BWI","LAX","983","355","161","16"
"BWI","LIT","365","-847","32","8"
"BWI","MCI","1082","395","134","12"
"BWI","MCO","1834","16084","396","21"
"BWI","MDW","2746","18044","500","18"
"BWI","MHT","3122","29765","603","19"
"BWI","MIA","880","556","104","11"
"BWI","MSP","1635","6352","244","14"
"BWI","MSY","374","4717","102","27"
"BWI","OKC","9","27","2","22"
"BWI","ORD","4281","22564","645","15"
"BWI","ORF","2378","24687","499","20"
"BWI","PBI","957","12937","271","28"
"BWI","PHL","1513","6794","249","16"
"BWI","PHX","2780","2734","516","18"
"BWI","PIT","2104","4363","264","12"
"BWI","PVD","3804","39296","819","21"
"BWI","RDU","1774","25746","494","27"
"BWI","SAT","365","-2638","36","9"
"BWI","SDF","1674","15182","367","21"
"BWI","SEA","83","-479","9","10"
"BWI","SFO","737","1025","130","17"
"BWI","SJU","474","1680","80","16"
"BWI","SLC","365","-3400","26","7"
"BWI","STL","2839","18496","526","18"
"BWI","TPA","1487","10711","328","22"
"BZN","DTW","34","309","14","41"
"BZN","MSP","872","4572","140","16"
"BZN","SLC","728","396","74","10"
"CAE","ATL","1783","9232","283","15"
"CAK","ATL","327","5166","117","35"
"CDV","ANC","363","3800","58","15"
"CDV","YAK","363","2664","75","20"
"CHA","ORD","842","363","116","13"
"CHS","ATL","2145","13715","403","18"
"CHS","CLT","2317","-2598","168","7"
"CHS","EWR","25","58","2","8"
"CID","DFW","1081","-1864","144","13"
"CID","MSP","289","-1885","14","4"
"CID","ORD","2897","607","379","13"
"CID","STL","497","-1559","37","7"
"CLE","ATL","1736","2465","220","12"
"CLE","BDL","387","643","42","10"
"CLE","BNA","1379","1965","151","10"
"CLE","BOS","965","-2826","107","11"
"CLE","BWI","3199","22159","594","18"
"CLE","CLT","1414","983","159","11"
"CLE","CVG","983","5588","127","12"
"CLE","DCA","659","724","67","10"
"CLE","DEN","1313","6315","233","17"
"CLE","DFW","1064","-390","131","12"
"CLE","DTW","1601","-732","189","11"
"CLE","EWR","1998","10316","342","17"
"CLE","FLL","740","573","93","12"
"CLE","IAH","2364","2448","344","14"
"CLE","JFK","729","3237","155","21"
"CLE","LAS","1283","3194","218","16"
"CLE","LAX","1080","2238","171","15"
"CLE","LGA","2205","15189","443","20"
"CLE","MCO","1177","-417","104","8"
"CLE","MDW","2372","24913","519","21"
"CLE","MEM","267","-1665","19","7"
"CLE","MIA","719","109","70","9"
"CLE","MSP","1702","-907","233","13"
"CLE","MSY","298","-743","26","8"
"CLE","ORD","5506","40524","1143","20"
"CLE","PBI","129","-317","9","6"
"CLE","PHL","164","1226","40","24"
"CLE","PHX","1452","8656","314","21"
"CLE","PVD","213","887","20","9"
"CLE","RSW","687","-272","72","10"
"CLE","SFO","702","429","111","15"
"CLE","SJU","260","286","33","12"
"CLE","SRQ","77","-310","6","7"
"CLE","STL","2877","2810","394","13"
"CLE","TPA","880","-1960","66","7"
"CLL","DFW","2178","-11281","102","4"
"CLT","ABE","353","805","56","15"
"CLT","ALB","730","2747","117","16"
"CLT","ATL","4406","28561","990","22"
"CLT","AVL","979","-1519","79","8"
"CLT","BDL","1368","1551","181","13"
"CLT","BHM","1411","2893","173","12"
"CLT","BNA","1771","2411","243","13"
"CLT","BOS","3345","6579","508","15"
"CLT","BUF","1008","2276","145","14"
"CLT","BWI","2917","18081","545","18"
"CLT","CHS","2316","4523","333","14"
"CLT","CLE","1413","-3942","148","10"
"CLT","CMH","1555","1262","192","12"
"CLT","DAY","548","776","80","14"
"CLT","DCA","3183","1639","398","12"
"CLT","DEN","1067","412","172","16"
"CLT","DFW","3116","-1964","358","11"
"CLT","DTW","2977","-2820","351","11"
"CLT","EWR","2733","2270","418","15"
"CLT","FLL","2140","21237","576","26"
"CLT","GSO","2277","4505","294","12"
"CLT","IAD","1724","-328","201","11"
"CLT","IAH","1288","-1611","188","14"
"CLT","ILM","1987","638","226","11"
"CLT","IND","1763","1583","220","12"
"CLT","JAX","2130","7112","344","16"
"CLT","LAS","464","650","95","20"
"CLT","LAX","1292","11147","335","25"
"CLT","LGA","3378","6661","574","16"
"CLT","MCI","1547","984","221","14"
"CLT","MCO","2637","24387","632","23"
"CLT","MDT","654","1892","113","17"
"CLT","MEM","1649","2566","228","13"
"CLT","MHT","730","6241","177","24"
"CLT","MIA","1793","14085","417","23"
"CLT","MKE","916","1631","149","16"
"CLT","MSP","1484","824","191","12"
"CLT","MSY","1708","61","248","14"
"CLT","MYR","2311","10132","386","16"
"CLT","ORD","5180","25586","993","19"
"CLT","ORF","2139","4253","279","13"
"CLT","PBI","1834","12998","399","21"
"CLT","PHL","3436","14849","642","18"
"CLT","PHX","671","121","107","15"
"CLT","PIT","3269","11732","536","16"
"CLT","PNS","1204","8117","219","18"
"CLT","PVD","1461","1281","194","13"
"CLT","RDU","3102","5259","426","13"
"CLT","RIC","2659","3661","338","12"
"CLT","ROC","720","-1047","83","11"
"CLT","RSW","1779","11715","390","21"
"CLT","SAN","584","494","111","19"
"CLT","SAV","1928","3321","268","13"
"CLT","SDF","820","2061","117","14"
"CLT","SEA","697","2429","150","21"
"CLT","SFO","1026","9671","316","30"
"CLT","SJU","527","5624","155","29"
"CLT","SRQ","734","3292","128","17"
"CLT","STL","2589","-7318","276","10"
"CLT","STT","321","2832","89","27"
"CLT","SYR","730","1796","97","13"
"CLT","TPA","2269","17559","543","23"
"CMH","ATL","2036","7868","301","14"
"CMH","BNA","651","450","32","4"
"CMH","BOS","1077","6404","221","20"
"CMH","BWI","717","-3234","49","6"
"CMH","CLT","1528","-646","137","8"
"CMH","CVG","1812","1976","129","7"
"CMH","DCA","298","-1255","11","3"
"CMH","DEN","577","890","62","10"
"CMH","DFW","1778","-1338","244","13"
"CMH","DTW","1650","-2851","166","10"
"CMH","EWR","660","3482","108","16"
"CMH","IAH","1000","4966","152","15"
"CMH","LAS","1438","5138","316","21"
"CMH","LAX","357","3253","92","25"
"CMH","LGA","1176","5927","260","22"
"CMH","MCO","1479","-994","129","8"
"CMH","MDW","1677","8109","238","14"
"CMH","MEM","406","519","48","11"
"CMH","MSP","1450","4960","227","15"
"CMH","ORD","5700","35329","1159","20"
"CMH","PHL","1312","3410","229","17"
"CMH","PHX","1701","5530","292","17"
"CMH","PIT","189","122","17","8"
"CMH","RDU","750","-627","87","11"
"CMH","RSW","109","-171","10","9"
"CMH","STL","2630","8886","377","14"
"CMH","TPA","1327","-3095","103","7"
"CMI","ORD","1752","6009","283","16"
"COS","ATL","843","-2193","92","10"
"COS","CVG","332","2337","55","16"
"COS","DEN","1593","-1562","120","7"
"COS","DFW","2011","-2318","196","9"
"COS","IAH","599","-1141","59","9"
"COS","LAX","688","-823","58","8"
"COS","MSP","741","244","99","13"
"COS","ORD","600","3643","89","14"
"COS","PHX","62","579","12","19"
"COS","STL","855","-3496","73","8"
"CRP","DFW","2298","14846","362","15"
"CRP","HOU","1957","19655","407","20"
"CRP","IAH","377","1030","43","11"
"CVG","ABQ","726","5224","151","20"
"CVG","ALB","721","3329","104","14"
"CVG","ATL","2916","30841","703","24"
"CVG","AUS","723","2116","93","12"
"CVG","BDL","1417","5663","163","11"
"CVG","BHM","685","4018","96","14"
"CVG","BNA","364","2330","60","16"
"CVG","BOS","1557","7150","238","15"
"CVG","BWI","1082","9475","195","18"
"CVG","CLE","1342","7396","226","16"
"CVG","CMH","1418","4231","148","10"
"CVG","COS","332","1005","63","18"
"CVG","DCA","1790","8263","265","14"
"CVG","DEN","1451","10256","328","22"
"CVG","DFW","2909","15605","527","18"
"CVG","DTW","266","2219","42","15"
"CVG","EGE","16","-20","2","12"
"CVG","EWR","1430","5131","191","13"
"CVG","FLL","729","5848","138","18"
"CVG","GRR","205","-95","20","9"
"CVG","GSO","338","3039","63","18"
"CVG","IAD","114","227","16","14"
"CVG","IND","360","2560","61","16"
"CVG","JAX","708","4690","126","17"
"CVG","JFK","630","7503","160","25"
"CVG","LAS","1125","10750","333","29"
"CVG","LAX","1460","11213","361","24"
"CVG","LEX","709","2027","101","14"
"CVG","LGA","2165","9523","357","16"
"CVG","MCI","1042","4215","148","14"
"CVG","MCO","1469","13801","285","19"
"CVG","MEM","144","1723","34","23"
"CVG","MHT","574","2417","89","15"
"CVG","MIA","363","2797","63","17"
"CVG","MKE","1078","6059","152","14"
"CVG","MSP","1416","10164","286","20"
"CVG","MSY","1440","8724","242","16"
"CVG","ORD","5935","40792","1175","19"
"CVG","ORF","386","4435","78","20"
"CVG","PBI","726","4800","135","18"
"CVG","PDX","1063","5464","195","18"
"CVG","PHL","1548","5158","220","14"
"CVG","PHX","1095","5090","214","19"
"CVG","PIT","483","768","57","11"
"CVG","PVD","724","5330","128","17"
"CVG","PWM","726","3256","100","13"
"CVG","RDU","981","8499","162","16"
"CVG","RIC","918","3159","110","11"
"CVG","RSW","606","1629","80","13"
"CVG","SAN","728","4573","169","23"
"CVG","SAT","726","1055","89","12"
"CVG","SDF","873","4632","107","12"
"CVG","SEA","1093","7892","236","21"
"CVG","SFO","1060","4604","229","21"
"CVG","SLC","1850","13074","385","20"
"CVG","SYR","362","5402","108","29"
"CVG","TPA","1798","17960","366","20"
"CVG","TUS","678","4884","166","24"
"DAB","ATL","1431","12393","282","19"
"DAL","ABQ","2417","15390","427","17"
"DAL","AMA","2658","22141","494","18"
"DAL","AUS","4405","23757","642","14"
"DAL","ELP","2036","11344","364","17"
"DAL","HOU","9507","72375","1674","17"
"DAL","IAH","1960","13394","332","16"
"DAL","LBB","2667","21899","472","17"
"DAL","LIT","2633","27426","583","22"
"DAL","MAF","2329","15917","394","16"
"DAL","MSY","2322","16558","416","17"
"DAL","OKC","2292","20562","451","19"
"DAL","SAT","5039","27047","731","14"
"DAL","TUL","2926","15028","414","14"
"DAY","ATL","1921","14377","349","18"
"DAY","CLT","652","-1296","44","6"
"DAY","CMH","1","52","1","100"
"DAY","DFW","1077","7662","219","20"
"DAY","DTW","216","805","20","9"
"DAY","MSP","223","756","36","16"
"DAY","ORD","2681","18025","542","20"
"DAY","PIT","692","1029","67","9"
"DAY","STL","754","4385","111","14"
"DBQ","ORD","1063","2865","160","15"
"DCA","ATL","5115","37809","1051","20"
"DCA","BDL","1079","-5827","68","6"
"DCA","BOS","6740","-20478","594","8"
"DCA","BTR","1","39","1","100"
"DCA","BWI","1","36","1","100"
"DCA","CLE","655","-2976","49","7"
"DCA","CLT","3298","-5831","281","8"
"DCA","CMH","297","7","34","11"
"DCA","CVG","1424","10018","222","15"
"DCA","DFW","3687","874","455","12"
"DCA","DTW","2783","-14101","222","7"
"DCA","EWR","1393","1323","200","14"
"DCA","FLL","729","-2185","77","10"
"DCA","IAH","2452","5728","372","15"
"DCA","JFK","1889","19418","440","23"
"DCA","LAS","305","1824","85","27"
"DCA","LGA","10948","-45833","713","6"
"DCA","MCO","1089","-4724","109","10"
"DCA","MEM","1168","-682","135","11"
