"origin","destination","count","total_arrival_delay_minutes","number_of_delays","delaypercentage"
"BFL","IAH","928","8080","198","21"
"BFL","LAS","318","4994","95","29"
"BFL","LAX","1649","9106","273","16"
"BFL","PHX","1092","-86","103","9"
"BFL","SFO","1020","19894","341","33"
"BFL","SLC","723","2915","81","11"
"BGM","ATL","364","3204","86","23"
"BGM","CVG","294","-2613","14","4"
"BGR","ATL","154","5764","104","67"
"BGR","BOS","2513","20680","493","19"
"BGR","CVG","675","2622","124","18"
"BGR","EWR","553","16055","233","42"
"BGR","LGA","406","6106","106","26"
"BGR","PHL","1","17","1","100"
"BGR","PWM","1","53","1","100"
"BHM","ATL","2958","32764","668","22"
"BHM","BNA","720","5750","142","19"
"BHM","BWI","1047","6122","193","18"
"BHM","CLT","422","-984","38","9"
"BHM","CVG","1210","8353","209","17"
"BHM","DEN","599","4522","134","22"
"BHM","DFW","1191","1471","145","12"
"BHM","DTW","243","-14","31","12"
"BHM","EWR","700","19210","266","38"
"BHM","HOU","725","4817","148","20"
"BHM","IAD","117","2004","42","35"
"BHM","IAH","2279","19348","488","21"
"BHM","JAX","365","2614","60","16"
"BHM","LAS","365","-2462","27","7"
"BHM","LGA","862","12436","297","34"
"BHM","MCO","732","6459","156","21"
"BHM","MDW","702","3583","119","16"
"BHM","MEM","568","3798","90","15"
"BHM","ORD","1199","22546","318","26"
"BHM","PHX","365","1461","77","21"
"BHM","SDF","703","3414","94","13"
"BHM","STL","365","821","24","6"
"BHM","TPA","723","2632","113","15"
"BIL","DEN","1635","6612","232","14"
"BIL","JAC","66","-22","12","18"
"BIL","LAS","8","27","1","12"
"BIL","MSP","821","1794","80","9"
"BIL","ORD","21","-30","4","19"
"BIL","SLC","2122","883","211","9"
"BIS","DEN","1076","4484","167","15"
"BIS","MSP","1285","3044","128","9"
"BLI","SLC","408","-1275","32","7"
"BMI","ATL","1930","23972","513","26"
"BMI","MCO","169","429","20","11"
"BMI","ORD","2436","46290","669","27"
"BNA","ATL","2685","28541","584","21"
"BNA","AUS","999","5774","184","18"
"BNA","BDL","365","-257","41","11"
"BNA","BHM","720","2405","84","11"
"BNA","BOS","331","6811","123","37"
"BNA","BWI","2771","-1618","364","13"
"BNA","CLE","1980","11304","383","19"
"BNA","CLT","1598","8555","313","19"
"BNA","CMH","695","3499","108","15"
"BNA","CVG","1905","8520","296","15"
"BNA","DCA","1273","5801","213","16"
"BNA","DEN","2244","17125","391","17"
"BNA","DFW","2779","1737","354","12"
"BNA","DTW","2906","21080","522","17"
"BNA","EWR","1698","44040","691","40"
"BNA","FLL","694","284","82","11"
"BNA","HOU","1770","7035","341","19"
"BNA","IAD","1231","29750","421","34"
"BNA","IAH","2835","26279","593","20"
"BNA","ISP","70","-177","5","7"
"BNA","JAX","1379","13787","320","23"
"BNA","JFK","987","12927","270","27"
"BNA","LAS","1446","1494","256","17"
"BNA","LAX","1442","3600","248","17"
"BNA","LGA","1039","17222","322","30"
"BNA","MCI","1338","10818","280","20"
"BNA","MCO","1728","3620","261","15"
"BNA","MDW","2678","23750","542","20"
"BNA","MEM","886","2932","115","12"
"BNA","MHT","70","-225","5","7"
"BNA","MIA","971","8247","190","19"
"BNA","MSP","921","2829","157","17"
"BNA","MSY","717","6310","158","22"
"BNA","OAK","365","3167","100","27"
"BNA","ONT","365","831","75","20"
"BNA","ORD","4710","83213","1345","28"
"BNA","ORF","25","33","5","20"
"BNA","PHL","596","6966","154","25"
"BNA","PHX","1434","-2150","217","15"
"BNA","PVD","400","505","65","16"
"BNA","RDU","1683","8563","299","17"
"BNA","SAN","729","-2729","95","13"
"BNA","SAT","663","-649","94","14"
"BNA","SEA","365","-58","61","16"
"BNA","SLC","100","772","15","15"
"BNA","STL","255","3560","77","30"
"BNA","TPA","1710","14319","345","20"
"BOI","ATL","232","-674","18","7"
"BOI","DEN","2074","7737","283","13"
"BOI","GEG","1034","4837","173","16"
"BOI","IAH","461","2865","82","17"
"BOI","LAS","730","692","81","11"
"BOI","LAX","483","2969","86","17"
"BOI","MSP","819","1031","81","9"
"BOI","OAK","499","680","48","9"
"BOI","ORD","507","5114","92","18"
"BOI","PDX","1025","3519","145","14"
"BOI","PHX","735","-406","66","8"
"BOI","RNO","1050","1217","95","9"
"BOI","SEA","1529","5409","211","13"
"BOI","SFO","2156","22538","498","23"
"BOI","SLC","3773","6620","377","9"
"BOS","ATL","5696","50881","1421","24"
"BOS","AUS","345","-3095","51","14"
"BOS","BGR","2514","43057","806","32"
"BOS","BNA","331","7608","140","42"
"BOS","BUF","551","3452","104","18"
"BOS","BWI","6716","54512","1404","20"
"BOS","CAK","727","8231","171","23"
"BOS","CHS","249","5323","96","38"
"BOS","CLE","1311","9864","236","18"
"BOS","CLT","3006","10510","613","20"
"BOS","CMH","1048","17992","351","33"
"BOS","CVG","1995","7559","325","16"
"BOS","DAY","82","1377","35","42"
"BOS","DCA","9505","40699","1764","18"
"BOS","DEN","2417","25175","606","25"
"BOS","DFW","3437","8394","649","18"
"BOS","DTW","2642","24872","599","22"
"BOS","EWR","5526","127560","2032","36"
"BOS","FLL","2541","8708","515","20"
"BOS","GSO","647","10568","197","30"
"BOS","IAD","6506","55448","1385","21"
"BOS","IAH","1825","22221","534","29"
"BOS","JAX","709","10279","220","31"
"BOS","JFK","8802","164167","2755","31"
"BOS","LAS","1759","11058","457","25"
"BOS","LAX","2664","10855","606","22"
"BOS","LGA","12370","77825","2275","18"
"BOS","LGB","842","-2238","113","13"
"BOS","MCO","3040","-3307","448","14"
"BOS","MDW","1116","6136","250","22"
"BOS","MEM","13","94","3","23"
"BOS","MIA","2090","7292","366","17"
"BOS","MSP","1708","6199","315","18"
"BOS","MYR","16","263","5","31"
"BOS","OAK","812","745","143","17"
"BOS","ORD","7210","91921","1805","25"
"BOS","ORF","458","1694","84","18"
"BOS","PBI","1474","-222","263","17"
"BOS","PHF","905","9338","216","23"
"BOS","PHL","6901","86532","1894","27"
"BOS","PHX","1321","4269","311","23"
"BOS","PIT","1353","5882","227","16"
"BOS","RDU","4015","55750","1194","29"
"BOS","RIC","538","723","83","15"
"BOS","ROC","354","2952","76","21"
"BOS","RSW","1543","2338","265","17"
"BOS","SAN","365","2922","89","24"
"BOS","SAV","227","4924","98","43"
"BOS","SEA","911","7517","275","30"
"BOS","SFO","2147","16112","492","22"
"BOS","SJC","362","-292","60","16"
"BOS","SJU","1258","-117","130","10"
"BOS","SLC","710","1521","139","19"
"BOS","SRQ","33","-14","7","21"
"BOS","STL","1512","11530","350","23"
"BOS","STT","104","-560","8","7"
"BOS","TPA","1757","7802","342","19"
"BOS","TTN","34","399","9","26"
"BPT","IAH","367","3593","39","10"
"BQK","ATL","1000","11555","223","22"
"BQN","EWR","365","2957","74","20"
"BQN","JFK","647","-2897","44","6"
"BQN","MCO","242","-3741","19","7"
"BRO","IAH","2314","22089","435","18"
"BRW","FAI","473","4609","119","25"
"BRW","SCC","209","-447","30","14"
"BTM","SLC","794","-2541","57","7"
"BTR","ATL","2076","39769","708","34"
"BTR","CVG","352","1351","52","14"
"BTR","DCA","333","3213","67","20"
"BTR","DFW","3550","37759","810","22"
"BTR","EWR","151","4803","83","54"
"BTR","IAH","3587","35971","735","20"
"BTR","LGA","108","1156","28","25"
"BTR","MEM","940","4251","98","10"
"BTR","ORD","422","10873","157","37"
"BTV","ATL","670","11487","222","33"
"BTV","BOS","1","61","1","100"
"BTV","CLE","534","1426","86","16"
"BTV","CVG","660","2340","117","17"
"BTV","DCA","99","525","20","20"
"BTV","EWR","1435","25032","431","30"
"BTV","JFK","1656","28842","451","27"
"BTV","ORD","1372","14803","311","22"
"BTV","PHL","439","5246","118","26"
"BUF","ATL","3628","25726","817","22"
"BUF","BOS","552","2836","93","16"
"BUF","BWI","2431","10024","329","13"
"BUF","CLE","1540","11522","289","18"
"BUF","CLT","1358","6482","237","17"
"BUF","CVG","985","10333","262","26"
"BUF","DCA","751","1718","83","11"
"BUF","DFW","249","1237","55","22"
"BUF","DTW","1606","11113","276","17"
"BUF","EWR","2076","37147","582","28"
"BUF","IAD","1203","8328","253","21"
"BUF","JFK","3648","79053","1253","34"
"BUF","LAS","365","-730","58","15"
"BUF","MCO","826","229","113","13"
"BUF","MDW","965","5156","179","18"
"BUF","MSP","342","3351","77","22"
"BUF","ORD","3388","52058","906","26"
"BUF","PHL","797","12227","271","34"
"BUF","PHX","365","2346","84","23"
"BUF","TPA","365","5114","122","33"
"BUR","ATL","91","-96","12","13"
"BUR","DEN","1310","810","146","11"
"BUR","DFW","1346","3900","169","12"
"BUR","JFK","1570","13842","348","22"
"BUR","LAS","5105","40909","999","19"
"BUR","MCO","122","590","26","21"
"BUR","OAK","5521","20859","774","14"
"BUR","PHX","5036","6333","638","12"
"BUR","SEA","1459","13431","347","23"
"BUR","SFO","2736","35746","672","24"
"BUR","SJC","3100","13253","441","14"
"BUR","SLC","1295","714","139","10"
"BUR","SMF","3409","17331","545","15"
"BWI","ABQ","365","2460","94","25"
"BWI","ALB","2422","18148","448","18"
"BWI","ATL","6061","50628","1465","24"
"BWI","AUS","730","-107","138","18"
"BWI","BDL","3070","30802","659","21"
"BWI","BHM","1082","5848","209","19"
"BWI","BNA","2748","6759","368","13"
"BWI","BOS","6722","75594","1597","23"
"BWI","BUF","2437","19286","495","20"
"BWI","CLE","2944","23591","552","18"
"BWI","CLT","3738","26942","787","21"
"BWI","CMH","1694","16835","390","23"
"BWI","CVG","1388","794","153","11"
"BWI","DAY","1076","3389","157","14"
"BWI","DCA","5","165","3","60"
"BWI","DEN","2902","21758","610","21"
"BWI","DFW","2996","8977","473","15"
"BWI","DTW","2997","19695","507","16"
"BWI","EWR","1501","24913","470","31"
"BWI","FLL","2903","1951","446","15"
"BWI","HOU","1397","7254","311","22"
"BWI","IAH","1756","8270","293","16"
"BWI","IND","1020","2823","145","14"
"BWI","ISP","3072","17012","445","14"
"BWI","JAN","717","1385","121","16"
"BWI","JAX","1084","5347","193","17"
"BWI","JFK","725","11815","221","30"
"BWI","LAS","1994","6684","432","21"
"BWI","LAX","1449","10319","351","24"
"BWI","LIT","365","-421","43","11"
"BWI","MCI","1060","3927","211","19"
"BWI","MCO","4732","6989","668","14"
"BWI","MDW","2792","23066","593","21"
"BWI","MEM","349","4888","89","25"
"BWI","MHT","3887","36895","796","20"
"BWI","MIA","995","4652","156","15"
"BWI","MKE","193","1079","38","19"
"BWI","MSP","1087","922","171","15"
"BWI","MSY","205","-1864","15","7"
"BWI","OAK","137","-2187","9","6"
"BWI","ORD","3957","50687","985","24"
"BWI","ORF","1728","17380","374","21"
"BWI","PBI","1370","4478","251","18"
"BWI","PHL","827","9801","239","28"
"BWI","PHX","2557","10142","571","22"
"BWI","PVD","4205","28546","680","16"
"BWI","RDU","2083","14784","358","17"
"BWI","ROC","1088","-87","123","11"
"BWI","RSW","1094","67","162","14"
"BWI","SAN","729","86","154","21"
"BWI","SAT","729","-3881","81","11"
"BWI","SDF","1671","11833","297","17"
"BWI","SFO","365","1502","70","19"
"BWI","SJU","404","272","42","10"
"BWI","SLC","727","2018","133","18"
"BWI","SRQ","340","-1427","27","7"
"BWI","STL","1382","4928","234","16"
"BWI","TPA","3530","11676","633","17"
"BZN","ATL","41","690","10","24"
"BZN","DEN","1485","3997","271","18"
"BZN","DTW","18","135","4","22"
"BZN","MSP","808","4037","120","14"
"BZN","ORD","147","4408","59","40"
"BZN","SLC","2302","4471","302","13"
"CAE","ATL","2571","34888","751","29"
"CAE","CLT","528","1053","67","12"
"CAE","CVG","1123","3274","138","12"
"CAE","DCA","129","1437","30","23"
"CAE","DFW","1094","6041","201","18"
"CAE","EWR","859","15863","273","31"
"CAE","IAD","1504","28026","435","28"
"CAE","IAH","919","4979","148","16"
"CAE","LGA","619","10075","214","34"
"CAE","ORD","1649","43931","544","32"
"CAE","PHL","364","2969","79","21"
"CAK","ATL","3280","34911","846","25"
"CAK","BOS","727","4370","120","16"
"CAK","CLT","4","78","1","25"
"CAK","CVG","1741","-2267","159","9"
"CAK","DEN","720","-306","100","13"
"CAK","FLL","18","98","3","16"
"CAK","LAS","38","203","8","21"
"CAK","LGA","1032","14078","287","27"
"CAK","MCO","365","977","56","15"
"CAK","ORD","1089","17578","285","26"
"CAK","RSW","128","499","24","18"
"CAK","TPA","365","-1573","23","6"
"CDC","SLC","358","-229","48","13"
"CDV","ANC","363","-224","49","13"
"CDV","YAK","363","968","74","20"
"CEC","ACV","554","3884","105","18"
"CEC","SFO","450","12909","188","41"
"CHA","ATL","1662","22887","431","25"
"CHA","CLT","15","15","1","6"
"CHA","CVG","1252","92","84","6"
"CHA","DFW","365","2107","72","19"
"CHA","IAH","699","-818","96","13"
"CHA","ORD","711","8150","152","21"
"CHO","ATL","1006","6467","226","22"
"CHO","CLT","33","67","6","18"
"CHO","CVG","926","-2945","74","7"
"CHO","DCA","1","72","1","100"
