"origin","destination","count","total_arrival_delay_minutes","number_of_delays","delaypercentage"
"ATL","BWI","3803","43813","974","25"
"ATL","CAE","2867","23009","551","19"
"ATL","CHS","3413","35769","772","22"
"ATL","CLE","3088","23448","634","20"
"ATL","CLT","5436","41078","976","17"
"ATL","CMH","2543","22334","506","19"
"ATL","COS","724","8655","211","29"
"ATL","CVG","4003","33355","863","21"
"ATL","DAB","1999","19145","429","21"
"ATL","DAY","1915","14290","379","19"
"ATL","DCA","5611","39428","997","17"
"ATL","DEN","4182","37794","984","23"
"ATL","DFW","10251","95084","2236","21"
"ATL","DTW","5903","44254","1233","20"
"ATL","EGE","101","688","17","16"
"ATL","ELP","364","3101","84","23"
"ATL","EWR","9342","134388","2498","26"
"ATL","FLL","3462","51092","1020","29"
"ATL","GSO","3157","36039","741","23"
"ATL","GSP","2891","15884","464","16"
"ATL","GUC","94","466","21","22"
"ATL","HNL","365","2621","77","21"
"ATL","HOU","1447","10827","311","21"
"ATL","HSV","3258","28086","654","20"
"ATL","IAD","7081","90273","1883","26"
"ATL","IAH","5956","49045","1292","21"
"ATL","IND","2324","14404","420","18"
"ATL","JAN","1690","16701","371","21"
"ATL","JAX","3483","30516","701","20"
"ATL","JFK","1424","14788","338","23"
"ATL","LAS","1967","16936","525","26"
"ATL","LAX","3110","35868","884","28"
"ATL","LEX","1268","14628","316","24"
"ATL","LGA","7111","100853","1970","27"
"ATL","LIT","1536","10091","326","21"
"ATL","MCI","2615","20965","565","21"
"ATL","MCO","5012","64051","1324","26"
"ATL","MDT","725","7393","169","23"
"ATL","MDW","632","6010","152","24"
"ATL","MEM","4861","36559","911","18"
"ATL","MGM","1270","10180","248","19"
"ATL","MIA","6198","83547","1649","26"
"ATL","MKE","1438","9539","277","19"
"ATL","MLB","1795","13360","338","18"
"ATL","MLU","364","4767","100","27"
"ATL","MOB","2881","21228","537","18"
"ATL","MSP","4091","21761","901","22"
"ATL","MSY","3273","32871","752","22"
"ATL","OKC","1085","5865","198","18"
"ATL","OMA","1072","10259","261","24"
"ATL","ONT","362","2732","106","29"
"ATL","ORD","10059","154250","2810","27"
"ATL","ORF","2333","19022","463","19"
"ATL","PBI","2916","32832","724","24"
"ATL","PDX","728","10140","238","32"
"ATL","PHL","7215","85081","1873","25"
"ATL","PHX","3755","35047","967","25"
"ATL","PIT","3865","30117","779","20"
"ATL","PNS","2539","24129","548","21"
"ATL","PVD","1452","8365","270","18"
"ATL","PWM","727","2990","128","17"
"ATL","RDU","3623","38324","848","23"
"ATL","RIC","2529","22720","575","22"
"ATL","ROC","1079","12047","287","26"
"ATL","RSW","2918","32014","744","25"
"ATL","SAN","1260","8716","316","25"
"ATL","SAT","2017","12408","406","20"
"ATL","SAV","3087","30221","666","21"
"ATL","SDF","2547","21618","544","21"
"ATL","SEA","1126","13185","370","32"
"ATL","SFO","2722","27259","779","28"
"ATL","SHV","1088","5641","191","17"
"ATL","SJC","722","4838","180","24"
"ATL","SJU","1760","23406","461","26"
"ATL","SLC","3634","31083","905","24"
"ATL","SMF","595","7202","183","30"
"ATL","SNA","814","4229","170","20"
"ATL","SRQ","2181","15955","414","18"
"ATL","STL","4971","46350","1052","21"
"ATL","STT","546","7677","172","31"
"ATL","SYR","724","6855","169","23"
"ATL","TLH","2344","25547","539","22"
"ATL","TPA","3886","54606","1079","27"
"ATL","TUL","1444","16642","376","26"
"ATL","TYS","2522","25151","589","23"
"AUS","ATL","2069","18405","417","20"
"AUS","BNA","687","1277","64","9"
"AUS","CVG","362","2759","54","14"
"AUS","DAL","8249","38401","876","10"
"AUS","DEN","832","5619","109","13"
"AUS","DFW","6062","34540","674","11"
"AUS","ELP","1388","6779","198","14"
"AUS","EWR","518","5641","122","23"
"AUS","HOU","4590","26901","601","13"
"AUS","HRL","365","1772","34","9"
"AUS","IAD","365","4321","91","24"
"AUS","IAH","3598","29651","538","14"
"AUS","LAS","544","-574","56","10"
"AUS","LAX","1001","4548","154","15"
"AUS","LBB","726","6587","119","16"
"AUS","MAF","626","3944","74","11"
"AUS","MCO","374","3797","94","25"
"AUS","MEM","1070","-2441","66","6"
"AUS","MFE","272","1555","31","11"
"AUS","MIA","93","694","20","21"
"AUS","MSP","676","-804","61","9"
"AUS","ORD","2725","26033","538","19"
"AUS","PHX","3104","10878","350","11"
"AUS","RNO","12","0","1","8"
"AUS","SAT","365","-518","13","3"
"AUS","SFO","365","-596","44","12"
"AUS","SJC","905","950","118","13"
"AUS","SLC","693","895","80","11"
"AUS","STL","1383","4497","159","11"
"AUS","TPA","330","1390","61","18"
"AVL","CLT","1423","-398","100","7"
"AVP","ALB","1","29","1","100"
"AVP","PHL","364","-1491","16","4"
"AVP","PIT","1354","1907","134","9"
"AZO","DTW","854","2566","90","10"
"AZO","LAN","272","-1123","39","14"
"AZO","MSP","522","1592","59","11"
"BDL","ATL","2172","16136","485","22"
"BDL","BNA","62","-614","3","4"
"BDL","BWI","805","1273","78","9"
"BDL","CLE","936","2059","96","10"
"BDL","CLT","1451","13671","332","22"
"BDL","CVG","1446","7344","203","14"
"BDL","DCA","1236","13854","293","23"
"BDL","DEN","365","249","44","12"
"BDL","DFW","1274","-617","188","14"
"BDL","DTW","1697","619","195","11"
"BDL","EWR","53","-374","2","3"
"BDL","FLL","1422","4597","280","19"
"BDL","IAD","1648","15569","360","21"
"BDL","IAH","365","-1710","23","6"
"BDL","LAS","6","31","2","33"
"BDL","LAX","152","570","38","25"
"BDL","MCO","2949","698","415","14"
"BDL","MDW","124","171","17","13"
"BDL","MIA","365","-940","31","8"
"BDL","MSP","1092","-4154","125","11"
"BDL","ORD","4383","35414","848","19"
"BDL","PBI","779","5965","163","20"
"BDL","PHL","2068","28438","569","27"
"BDL","PIT","1755","12304","312","17"
"BDL","PWM","245","1400","30","12"
"BDL","SFO","365","-592","47","12"
"BDL","SJU","363","-100","46","12"
"BDL","STL","1699","3390","211","12"
"BDL","TPA","675","7787","184","27"
"BET","ANC","1030","12954","224","21"
"BFL","DFW","239","666","22","9"
"BGM","PIT","1035","6332","157","15"
"BGR","PVD","60","-90","6","10"
"BGR","PWM","120","112","12","10"
"BHM","ATL","3390","29939","694","20"
"BHM","BNA","956","4087","82","8"
"BHM","BTR","359","-424","37","10"
"BHM","BWI","1060","8229","166","15"
"BHM","CLT","1695","3747","154","9"
"BHM","CVG","1081","4207","80","7"
"BHM","DFW","1091","10756","160","14"
"BHM","DTW","692","-4796","46","6"
"BHM","EWR","107","570","13","12"
"BHM","HOU","730","1265","85","11"
"BHM","IAD","524","6785","140","26"
"BHM","IAH","1024","3848","134","13"
"BHM","JAN","1089","2182","86","7"
"BHM","JAX","25","159","6","24"
"BHM","MCO","365","2372","43","11"
"BHM","MDW","704","6859","158","22"
"BHM","MEM","1078","-2350","49","4"
"BHM","MSY","2359","17520","407","17"
"BHM","ORD","725","5691","108","14"
"BHM","SDF","717","5920","120","16"
"BHM","STL","365","-190","22","6"
"BHM","TPA","728","12503","194","26"
"BIL","DEN","729","3826","83","11"
"BIL","MSP","1092","-10343","80","7"
"BIL","SLC","1086","3710","104","9"
"BIS","MSP","1421","-1183","104","7"
"BNA","ATL","3242","24557","670","20"
"BNA","AUS","684","7531","164","23"
"BNA","BDL","62","365","15","24"
"BNA","BHM","974","8445","208","21"
"BNA","BWI","2869","14500","430","14"
"BNA","CLE","1206","7709","189","15"
"BNA","CLT","1667","7867","214","12"
"BNA","CMH","364","558","27","7"
"BNA","CVG","723","2553","80","11"
"BNA","DCA","670","3696","90","13"
"BNA","DEN","727","807","81","11"
"BNA","DFW","3678","16234","553","15"
"BNA","DTW","3725","8566","404","10"
"BNA","EWR","1095","6194","170","15"
"BNA","FLL","271","2253","55","20"
"BNA","HOU","2370","11630","400","16"
"BNA","IAD","1","165","1","100"
"BNA","IAH","1166","-124","129","11"
"BNA","ISP","293","1890","59","20"
"BNA","JAX","1086","14347","275","25"
"BNA","LAS","908","-1051","112","12"
"BNA","LAX","1816","-8533","183","10"
"BNA","LGA","987","11927","207","20"
"BNA","MCI","1378","4551","173","12"
"BNA","MCO","2535","10132","368","14"
"BNA","MDW","3072","29854","580","18"
"BNA","MEM","1072","1852","113","10"
"BNA","MHT","365","1695","61","16"
"BNA","MIA","364","1880","44","12"
"BNA","MSP","1235","-4898","108","8"
"BNA","MSY","1067","7723","176","16"
"BNA","OAK","365","46","57","15"
"BNA","ORD","2729","33735","579","21"
"BNA","PHL","1053","8949","208","19"
"BNA","PHX","730","-2096","76","10"
"BNA","PIT","1408","4147","153","10"
"BNA","PVD","720","1303","103","14"
"BNA","RDU","851","4951","149","17"
"BNA","SAN","365","2329","78","21"
"BNA","SAT","365","9288","143","39"
"BNA","SDF","516","-1170","47","9"
"BNA","SEA","272","-838","33","12"
"BNA","STL","2043","8350","234","11"
"BNA","TPA","1455","10105","257","17"
"BOI","DEN","1082","640","74","6"
"BOI","GEG","1037","8534","178","17"
"BOI","LAS","707","1441","83","11"
"BOI","MSP","730","-1342","89","12"
"BOI","OAK","365","-1585","20","5"
"BOI","ORD","453","4073","94","20"
"BOI","PDX","1040","4982","143","13"
"BOI","RNO","1074","3004","107","9"
"BOI","SEA","1086","8720","219","20"
"BOI","SFO","1444","23123","375","25"
"BOI","SLC","2486","-958","136","5"
"BOS","ATL","5458","49221","1329","24"
"BOS","BUF","881","10911","217","24"
"BOS","BWI","2122","27852","545","25"
"BOS","CLE","1705","13348","343","20"
"BOS","CLT","2927","41307","856","29"
"BOS","CMH","1047","9271","209","19"
"BOS","CVG","2181","20281","442","20"
"BOS","DCA","6140","35917","1035","16"
"BOS","DEN","2101","8625","356","16"
"BOS","DFW","4947","808","847","17"
"BOS","DTW","3160","8742","426","13"
"BOS","EWR","5753","95310","1457","25"
"BOS","FLL","2042","24313","594","29"
"BOS","IAD","8801","71846","1687","19"
"BOS","IAH","1903","4196","339","17"
"BOS","JFK","1631","21895","406","24"
"BOS","LAS","1090","10818","325","29"
"BOS","LAX","2886","-2087","451","15"
"BOS","LGA","5650","27210","708","12"
"BOS","MCO","4386","18117","833","18"
"BOS","MEM","730","1862","112","15"
"BOS","MIA","1859","13961","444","23"
"BOS","MSP","2391","2782","375","15"
"BOS","ORD","10155","102943","2198","21"
"BOS","ORF","225","5284","80","35"
"BOS","PBI","1190","11937","294","24"
"BOS","PDX","45","-12","9","20"
"BOS","PHL","6132","88547","1709","27"
"BOS","PHX","1432","4602","265","18"
"BOS","PIT","2761","33618","706","25"
"BOS","RDU","296","1553","54","18"
"BOS","RIC","304","6787","105","34"
"BOS","ROC","575","7756","143","24"
"BOS","RSW","956","4299","194","20"
"BOS","SAN","363","-222","55","15"
"BOS","SEA","516","2617","142","27"
"BOS","SFO","3717","3965","669","17"
"BOS","SJC","804","136","127","15"
"BOS","SJU","1238","8070","261","21"
"BOS","SLC","1092","1019","186","17"
"BOS","STL","2165","10960","362","16"
"BOS","TPA","2032","25037","530","26"
"BRO","IAH","93","651","11","11"
"BRW","ANC","225","1137","36","16"
"BRW","FAI","727","6177","125","17"
"BTR","ATL","1077","12308","297","27"
"BTR","BHM","361","1298","28","7"
"BTR","DFW","1091","3119","121","11"
"BTR","JAN","363","193","22","6"
"BTR","MEM","1051","-5221","29","2"
"BTR","MOB","725","4229","88","12"
"BTV","ORD","869","9479","178","20"
"BTV","PHL","1085","10352","220","20"
"BTV","PIT","722","1767","108","14"
"BUF","ATL","1060","7639","248","23"
"BUF","BOS","871","9582","181","20"
"BUF","CLE","202","2645","67","33"
"BUF","CLT","1057","11444","282","26"
"BUF","CVG","722","-628","65","9"
"BUF","DCA","993","8805","177","17"
"BUF","DFW","183","-108","15","8"
"BUF","DTW","1724","4862","211","12"
"BUF","EWR","1609","26961","427","26"
"BUF","LGA","2001","31388","560","27"
"BUF","MCO","1004","-3784","119","11"
"BUF","MSP","333","810","49","14"
"BUF","ORD","3514","36919","743","21"
"BUF","PHL","1809","25691","535","29"
"BUF","PIT","1429","9861","266","18"
"BUF","ROC","361","180","29","8"
"BUR","DEN","717","-1170","34","4"
"BUR","DFW","573","2533","80","13"
"BUR","LAS","4169","29171","699","16"
"BUR","OAK","5181","24726","690","13"
"BUR","PDX","1055","7979","187","17"
"BUR","PHX","4464","36691","742","16"
"BUR","SEA","940","14966","316","33"
"BUR","SFO","4640","48132","956","20"
"BUR","SJC","2754","14001","355","12"
"BUR","SMF","3379","16446","418","12"
"BWI","ATL","3428","33874","848","24"
"BWI","BDL","804","1600","93","11"
"BWI","BHM","1061","5480","169","15"
"BWI","BNA","2880","19328","548","19"
"BWI","BOS","2202","26917","539","24"
"BWI","CLE","5382","59910","1222","22"
"BWI","CLT","2502","20880","480","19"
"BWI","CMH","290","2021","37","12"
"BWI","CVG","1448","7024","218","15"
"BWI","DCA","1","41","1","100"
"BWI","DEN","1731","3295","201","11"
"BWI","DFW","2001","1844","261","13"
"BWI","DTW","2715","10162","328","12"
"BWI","FLL","2496","21649","580","23"
"BWI","HOU","365","-1025","39","10"
"BWI","IAH","2053","15853","412","20"
"BWI","ISP","2310","14718","344","14"
"BWI","JAN","728","1838","95","13"
"BWI","JAX","2122","21432","471","22"
"BWI","LAS","683","9140","204","29"
"BWI","LAX","1033","3800","199","19"
"BWI","LGA","895","15994","270","30"
"BWI","MCI","1093","1152","145","13"
"BWI","MCO","3578","26969","751","20"
"BWI","MDW","3732","33024","743","19"
"BWI","MEM","271","-798","21","7"
"BWI","MHT","4484","50323","1020","22"
"BWI","MIA","1415","15425","357","25"
"BWI","MSP","1413","8100","262","18"
"BWI","MSY","1073","8319","252","23"
"BWI","ORD","2435","31110","529","21"
"BWI","PBI","352","1853","66","18"
"BWI","PHL","972","7719","201","20"
"BWI","PHX","2187","14786","464","21"
"BWI","PIT","2703","30342","638","23"
"BWI","PVD","6261","66147","1339","21"
"BWI","RDU","835","7094","165","19"
"BWI","SAT","365","611","55","15"
"BWI","SDF","1378","10690","246","17"
"BWI","SFO","807","239","130","16"
"BWI","SJU","365","3710","56","15"
"BWI","STL","3266","19802","574","17"
"BWI","TPA","3556","36210","901","25"
"BZN","MSP","887","-1595","91","10"
"BZN","SLC","815","1621","65","7"
"CAE","ATL","2866","26547","637","22"
"CAE","CLT","1975","3116","174","8"
"CAK","PIT","1018","1551","86","8"
"CDV","ANC","363","6667","122","33"
"CDV","YAK","363","3850","84","23"
"CHA","CLT","1007","1595","66","6"
"CHS","ATL","3408","25791","654","19"
"CHS","BOS","1","36","1","100"
"CHS","CLT","2465","5825","267","10"
"CHS","DCA","293","-520","13","4"
"CHS","EWR","725","6647","147","20"
"CHS","IAH","81","-396","6","7"
"CID","DEN","360","1769","33","9"
"CID","MSP","633","896","59","9"
"CID","ORD","1674","18407","344","20"
"CID","STL","2702","2016","189","6"
"CLE","ATL","3453","7801","564","16"
"CLE","BDL","989","2630","107","10"
"CLE","BNA","1165","4267","152","13"
"CLE","BOS","1705","15343","351","20"
"CLE","BUF","201","1479","39","19"
"CLE","BWI","5432","66117","1306","24"
"CLE","CLT","1582","10631","274","17"
"CLE","CVG","1444","5660","188","13"
"CLE","DCA","1598","6817","215","13"
"CLE","DEN","1591","11887","297","18"
"CLE","DFW","2231","9303","310","13"
"CLE","DTW","1941","9442","287","14"
"CLE","EWR","2625","47893","805","30"
"CLE","FLL","678","1591","96","14"
"CLE","IAH","2802","13268","496","17"
"CLE","IND","171","1712","34","19"
"CLE","JAX","66","-1107","1","1"
"CLE","JFK","302","4320","83","27"
"CLE","LAS","1189","7310","249","20"
"CLE","LAX","1312","3132","239","18"
"CLE","LGA","2009","28168","485","24"
"CLE","MCI","95","-227","9","9"
"CLE","MCO","1669","1969","239","14"
"CLE","MDW","4153","46563","852","20"
"CLE","MEM","346","-58","18","5"
"CLE","MHT","112","565","19","16"
"CLE","MIA","757","849","86","11"
"CLE","MSP","1338","5125","220","16"
"CLE","MSY","365","-232","35","9"
"CLE","MTJ","16","222","3","18"
"CLE","ORD","3353","40569","776","23"
"CLE","PBI","146","-63","23","15"
"CLE","PHL","2982","35983","755","25"
"CLE","PHX","1243","14284","334","26"
"CLE","PIT","2","84","2","100"
"CLE","PVD","725","4522","124","17"
"CLE","RSW","580","510","81","13"
"CLE","SAN","363","-210","65","17"
"CLE","SEA","291","2527","74","25"
"CLE","SFO","876","3281","167","19"
"CLE","SLC","105","779","24","22"
"CLE","SRQ","127","-109","22","17"
"CLE","STL","3397","23435","597","17"
"CLE","TPA","906","2688","142","15"
"CLT","ABE","365","3840","76","20"
"CLT","ALB","362","6134","109","30"
"CLT","ATL","5317","51780","1289","24"
"CLT","AVL","1423","2526","147","10"
"CLT","BDL","1435","11944","274","19"
"CLT","BHM","1693","7835","256","15"
"CLT","BNA","1729","4643","220","12"
"CLT","BOS","3049","42026","803","26"
"CLT","BUF","1085","12205","271","24"
"CLT","BWI","2903","26433","600","20"
"CLT","CAE","1976","14763","387","19"
"CLT","CHA","1008","3462","140","13"
"CLT","CHS","2455","23739","536","21"
"CLT","CLE","1385","12755","342","24"
"CLT","CMH","1396","11167","275","19"
"CLT","DAY","670","5227","132","19"
"CLT","DCA","3415","25958","641","18"
"CLT","DEN","705","1797","123","17"
"CLT","DFW","3697","8963","465","12"
"CLT","DTW","3110","9421","415","13"
"CLT","EWR","3137","40299","821","26"
"CLT","FAY","1412","5936","181","12"
"CLT","FLL","1781","17930","429","24"
"CLT","GSO","2424","22108","464","19"
"CLT","GSP","2091","3903","265","12"
"CLT","HSV","1314","2901","180","13"
"CLT","IAD","1754","17814","393","22"
"CLT","IAH","2054","13716","429","20"
"CLT","ILM","2074","17802","420","20"
"CLT","IND","1745","10852","299","17"
"CLT","JAX","2094","22146","488","23"
"CLT","LAS","391","1893","83","21"
"CLT","LAX","1392","11502","348","25"
"CLT","LGA","3775","55823","1064","28"
"CLT","MCI","1395","9168","272","19"
"CLT","MCO","2372","21569","525","22"
"CLT","MDT","729","5528","138","18"
"CLT","MEM","1680","11362","333","19"
"CLT","MIA","1928","17288","470","24"
"CLT","MKE","689","6937","139","20"
"CLT","MSP","1458","3209","236","16"
"CLT","MSY","1389","14023","344","24"
"CLT","MYR","1842","18276","430","23"
"CLT","ORD","3977","43066","932","23"
"CLT","ORF","2113","19802","443","20"
"CLT","PBI","1563","21838","454","29"
"CLT","PHL","3642","49792","944","25"
"CLT","PHX","455","1622","91","20"
"CLT","PIT","3665","36653","778","21"
"CLT","PNS","1080","10699","252","23"
"CLT","PVD","726","6885","164","22"
"CLT","RDU","3174","23573","566","17"
"CLT","RIC","2248","18874","445","19"
"CLT","ROA","1393","6721","198","14"
"CLT","ROC","362","2231","68","18"
"CLT","RSW","1642","17706","443","26"
"CLT","SAN","365","3469","91","24"
"CLT","SAV","1801","14496","371","20"
"CLT","SDF","1011","7733","184","18"
"CLT","SEA","424","8717","153","36"
"CLT","SFO","1051","6478","244","23"
"CLT","SJU","469","2657","93","19"
"CLT","SRQ","1194","15475","332","27"
"CLT","STL","2712","13387","466","17"
"CLT","SYR","359","5711","114","31"
"CLT","TPA","2332","32239","698","29"
"CLT","TRI","1359","3356","188","13"
"CLT","TYS","1374","5714","188","13"
"CMH","ATL","2175","15339","434","19"
"CMH","BNA","364","-729","23","6"
"CMH","BOS","1046","14554","259","24"
"CMH","BWI","290","5461","73","25"
"CMH","CLT","1398","5581","180","12"
"CMH","CVG","1815","13288","302","16"
"CMH","DCA","1908","16795","357","18"
"CMH","DEN","724","3573","103","14"
"CMH","DFW","1452","-2475","149","10"
"CMH","DTW","1642","6969","189","11"
"CMH","EWR","2040","34915","602","29"
"CMH","FLL","137","2206","47","34"
"CMH","IAD","732","4988","132","18"
"CMH","IAH","1026","811","107","10"
"CMH","LAS","857","9603","240","28"
"CMH","LAX","724","6300","171","23"
"CMH","LGA","1516","15279","322","21"
"CMH","MCO","1597","-3192","150","9"
"CMH","MDW","2479","25152","466","18"
"CMH","MEM","129","-745","10","7"
"CMH","MSP","1092","6121","156","14"
"CMH","ORD","2080","19460","395","18"
"CMH","PHL","1729","25759","530","30"
"CMH","PHX","1817","16021","397","21"
"CMH","PIT","1857","8848","249","13"
"CMH","RSW","137","341","10","7"
"CMH","STL","3136","17711","423","13"
"CMH","TPA","1458","1326","161","11"
"COS","ATL","725","6185","135","18"
"COS","DEN","2365","6613","229","9"
"COS","DFW","2867","13552","319","11"
"COS","IAH","815","1458","78","9"
"COS","LAS","349","3712","81","23"
"COS","LAX","227","2246","45","19"
"COS","MSP","776","401","85","10"
"COS","ORD","731","6663","130","17"
"COS","PHX","1601","9793","216","13"
"COS","RNO","1","23","1","100"
"COS","SLC","814","442","60","7"
"COS","STL","802","4289","106","13"
"CRP","HOU","2676","14718","322","12"
"CRP","IAH","340","1481","25","7"
"CRW","PIT","1319","6184","125","9"
"CVG","ABQ","724","7382","180","24"
"CVG","ALB","1086","3561","140","12"
"CVG","ATL","3996","34493","929","23"
"CVG","AUS","362","1623","54","14"
"CVG","BDL","1375","5062","192","13"
"CVG","BHM","721","4109","118","16"
"CVG","BNA","723","6365","140","19"
"CVG","BOS","1808","16153","375","20"
"CVG","BUF","722","9551","189","26"
"CVG","BWI","1086","9365","196","18"
"CVG","CLE","1810","7895","281","15"
"CVG","CMH","1450","4950","163","11"
"CVG","DCA","1767","5798","184","10"
"CVG","DEN","1448","9959","292","20"
"CVG","DFW","2907","10025","413","14"
"CVG","DTW","406","3057","73","17"
"CVG","EWR","1740","22562","419","24"
"CVG","FLL","729","5566","135","18"
"CVG","GRR","1452","3535","183","12"
"CVG","GSO","1084","1500","98","9"
"CVG","HOU","692","706","84","12"
"CVG","IND","728","3502","95","13"
"CVG","JAN","356","1071","47","13"
"CVG","JAX","722","3401","106","14"
"CVG","JFK","1059","11142","235","22"
"CVG","LAS","364","1457","70","19"
"CVG","LAX","1457","9708","350","24"
"CVG","LEX","1090","6851","154","14"
"CVG","LGA","2183","23400","484","22"
"CVG","LIT","727","238","79","10"
"CVG","MCI","1081","5300","176","16"
"CVG","MCO","1460","10539","229","15"
"CVG","MEM","727","3204","96","13"
"CVG","MIA","1093","7723","205","18"
"CVG","MKE","1088","5486","163","14"
"CVG","MSP","1489","11162","293","19"
"CVG","MSY","1451","4296","202","13"
"CVG","OKC","722","-253","68","9"
"CVG","ORD","4887","59206","1172","23"
"CVG","ORF","1084","4285","140","12"
"CVG","PBI","728","3676","119","16"
"CVG","PDX","1081","8326","259","23"
"CVG","PHL","1813","12016","334","18"
"CVG","PHX","1450","13718","379","26"
"CVG","PIT","1086","4685","171","15"
"CVG","PVD","724","30","95","13"
"CVG","PWM","1087","3345","150","13"
"CVG","RDU","1357","6422","191","14"
"CVG","RIC","1447","2339","152","10"
"CVG","RSW","727","4542","106","14"
"CVG","SAN","1087","3688","199","18"
"CVG","SAT","728","2999","103","14"
"CVG","SBN","1089","3096","140","12"
"CVG","SDF","1455","8487","218","14"
"CVG","SEA","1176","13397","321","27"
"CVG","SFO","1451","12307","363","25"
"CVG","SJU","9","236","6","66"
"CVG","SLC","2185","9121","388","17"
"CVG","SRQ","243","885","33","13"
"CVG","STL","1866","10349","258","13"
"CVG","SYR","721","5811","127","17"
"CVG","TPA","1455","9534","235","16"
"CVG","TUS","456","426","65","14"
"DAB","ATL","1998","16582","336","16"
"DAB","EWR","365","2231","69","18"
"DAL","ABQ","2602","17467","448","17"
"DAL","AMA","2680","27129","566","21"
"DAL","AUS","8196","37107","1009","12"
"DAL","ELP","1989","9587","313","15"
"DAL","HOU","10986","87097","1947","17"
"DAL","IAH","2314","22571","434","18"
"DAL","LBB","3686","27842","567","15"
"DAL","LIT","2670","32194","614","22"
"DAL","MAF","2690","23466","478","17"
"DAL","MSY","1675","20491","411","24"
"DAL","OKC","2608","21465","434","16"
"DAL","SAT","5010","37388","822","16"
"DAL","TUL","3012","29605","597","19"
"DAY","ATL","1917","16934","393","20"
"DAY","CLT","670","2530","97","14"
"DAY","DCA","870","3294","122","14"
"DAY","DFW","726","1503","86","11"
"DAY","DTW","186","141","16","8"
"DAY","MSP","694","-1290","65","9"
"DAY","ORD","1660","20417","409","24"
"DAY","PHL","954","10341","220","23"
"DAY","PIT","1206","6460","161","13"
"DAY","STL","1800","7040","218","12"
"DCA","ALB","976","3328","127","13"
"DCA","ATL","5735","43659","1169","20"
"DCA","BDL","1302","8539","246","18"
"DCA","BNA","605","5834","147","24"
"DCA","BOS","6090","41519","1108","18"
